Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
AT1G02050	PKSA	1	-	359117	360518	62.854420	4.326169	6.932045
AT1G02060	AT1G02060	1	-	360918	363094	32.590721	2.243167	3.594343
AT1G02065	SPL8	1	+	365209	367340	0.000000	0.000000	0.000000
AT1G02070	AT1G02070	1	-	370257	370967	3.500000	0.240899	0.386006
AT1G02074	AT1G02074	1	+	372064	372210	0.000000	0.000000	0.000000
AT1G02080	AT1G02080	1	+	373335	386847	190.344727	13.232445	21.203030
AT1G02090	CSN7	1	-	387277	389647	338.694092	34.673016	55.558365
AT1G02100	AT1G02100	1	+	389812	392816	386.751129	27.987846	44.846371
AT1G02110	AT1G02110	1	+	392831	395528	118.082970	8.127461	13.023052
AT1G02120	VAD1	1	+	395761	399897	496.319977	34.160912	54.737789
AT1G02130	RABD2A	1	-	400035	401882	503.805817	34.676147	55.563385
AT1G02136	AT1G02136	1	-	402693	402961	0.000000	0.000000	0.000000
AT1G02140	MEE63	1	-	403190	404456	2441.784668	168.064117	269.297821
AT1G02145	ALG12	1	+	404600	408619	182.131378	13.058453	20.924234
AT1G02150	AT1G02150	1	+	408622	410611	144.673828	9.957668	15.955686
AT1G02160	AT1G02160	1	+	410748	411597	242.430328	19.151628	30.687645
AT1G02170	AMC1	1	+	411779	413554	338.811005	23.319818	37.366550
AT1G02180	AT1G02180	1	-	413522	414645	30.462408	2.096679	3.359617
AT1G02190	AT1G02190	1	+	415079	418010	0.000000	0.000000	0.000000
AT1G02205	CER1	1	+	418748	422438	19.694424	1.473156	2.360514
AT1G02210	AT1G02210	1	-	427548	427811	0.000000	0.000000	0.000000
AT1G02220	NAC003	1	-	428814	430647	242.594604	16.697399	26.755104
AT1G02228	AT1G02228	1	-	433031	433819	0.000000	0.000000	0.000000
AT1G02230	NAC004	1	-	435174	436776	17.328400	1.192686	1.911103
AT1G02250	NAC005	1	-	437951	439559	6.788797	0.467262	0.748718
AT1G02260	AT1G02260	1	-	440441	442877	17.724604	1.219956	1.954799
AT1G02270	AT1G02270	1	-	443149	446235	100.090340	6.889058	11.038693
AT1G02280	TOC33	1	-	448463	450426	467.497437	32.246136	51.669651
AT1G02290	AT1G02290	1	-	450527	452737	70.720352	4.867568	7.799557
AT1G02300	AT1G02300	1	+	453288	455463	93.812141	6.456939	10.346289
AT1G02305	AT1G02305	1	+	455688	458164	819.781982	56.424278	90.411537
AT1G02310	MAN1	1	-	458133	460696	61.097301	4.205229	6.738256
AT1G02320	AT1G02320	1	+	461828	461974	1.238095	0.085216	0.136546
AT1G02330	AT1G02330	1	-	462075	463612	423.373352	29.140110	46.692703
AT1G02335	GL22	1	-	463855	464924	236.257217	16.261206	26.056171
AT1G02340	HFR1	1	-	465718	467844	78.893852	5.430138	8.700991
AT1G02350	AT1G02350	1	+	469818	470693	48.721039	3.353391	5.373312
AT1G02360	AT1G02360	1	-	471990	473160	736.384766	50.684185	81.213890
AT1G02370	AT1G02370	1	+	474500	476511	56.473835	3.887004	6.228347
AT1G02380	AT1G02380	1	+	477000	478971	26.713648	1.838658	2.946176
AT1G02390	GPAT2	1	+	480852	483292	12.765494	0.878629	1.407872
AT1G02391	AT1G02391	1	-	483764	483919	0.000000	0.000000	0.000000
AT1G02400	GA2OX6	1	+	486801	489577	212.038086	14.594242	23.385107
AT1G02405	AT1G02405	1	-	489979	490505	4.415560	0.303916	0.486980
AT1G02410	COX11	1	+	490925	492926	303.196869	20.868555	33.438763
AT1G02420	AT1G02420	1	+	493683	495158	32.105526	2.209772	3.540832
AT1G02430	ATARFD1B	1	-	495050	496062	91.507507	6.298315	10.092115
AT1G02440	ATARFD1A	1	-	496586	497479	0.000000	0.000000	0.000000
AT1G02450	NIMIN-1	1	-	497976	498516	0.000000	0.000000	0.000000
AT1G02460	AT1G02460	1	-	504673	507204	29.355125	2.020466	3.237498
AT1G02470	AT1G02470	1	-	511765	513624	4.542627	0.313746	0.502732
AT1G02475	AT1G02475	1	-	513843	515404	98.161461	6.756296	10.825963
AT1G02480	AT1G02480	1	+	515494	515566	0.000000	0.000000	0.000000
AT1G02490	AT1G02490	1	+	516618	516734	34.367519	2.365461	3.790301
AT1G02500	SAM1	1	+	518251	520437	6251.172363	431.101807	690.776672
AT1G02510	TPK4	1	-	520498	521668	0.000000	0.000000	0.000000
AT1G02520	ABCB11	1	+	523651	528745	343.952942	23.673731	37.933640
AT1G02530	ABCB12	1	+	529795	534677	2.223987	0.153073	0.245278
AT1G02560	CLPP5	1	+	537860	540109	412.698456	28.405373	45.515400
AT1G02570	AT1G02570	1	+	541335	542240	26.356512	1.814077	2.906789
AT1G02575	AT1G02575	1	+	543110	544007	37.085747	2.552552	4.090087
AT1G02580	MEA	1	+	544783	549202	0.000000	0.000000	0.000000
AT1G02590	AT1G02590	1	-	552138	552761	0.000000	0.000000	0.000000
AT1G02600	AT1G02600	1	+	552640	552711	0.000000	0.000000	0.000000
AT1G02610	AT1G02610	1	-	553050	555994	61.207577	4.212820	6.750418
AT1G02620	AT1G02620	1	+	557092	557986	0.000000	0.000000	0.000000
AT1G02630	ETN8	1	-	560610	562424	0.000000	0.000000	0.000000
AT1G02640	BXL2	1	+	564205	567769	361.870758	24.906984	39.909748
AT1G02650	AT1G02650	1	+	568704	570418	7.902075	0.543887	0.871499
AT1G02660	AT1G02660	1	-	571955	574981	39.162132	2.695467	4.319086
AT1G02670	AT1G02670	1	+	576046	580299	15.355425	1.056889	1.693508
AT1G02680	TAF13	1	+	580625	582310	164.654633	11.332914	18.159315
AT1G02681	AT1G02681	1	+	582413	582922	4.803922	0.330646	0.529812
AT1G02690	IMPA6	1	+	584260	587219	214.949478	14.817543	23.742914
AT1G02700	AT1G02700	1	+	588329	589480	6.454369	0.444244	0.711835
AT1G02710	AT1G02710	1	-	589706	589996	12.618557	0.868515	1.391667
AT1G02720	GATL5	1	+	591826	594236	87.027245	6.327070	10.138192
AT1G02730	CSLD5	1	-	594573	598657	273.551636	18.828121	30.169273
AT1G02740	MRG2	1	-	599416	602038	94.125854	6.478532	10.380887
AT1G02750	DI19-2	1	+	602497	604292	271.045502	18.655628	29.892878
AT1G02760	AT1G02760	1	+	604402	604474	0.000000	0.000000	0.000000
AT1G02770	AT1G02770	1	-	604873	606693	4.839901	0.333123	0.533780
AT1G02780	RPL19A	1	-	607808	609465	10178.165039	700.546814	1122.522339
AT1G02800	CEL2	1	-	613216	616191	2.018708	0.138944	0.222638
AT1G02810	PME7	1	+	618265	620480	143.896118	9.904140	15.869914
AT1G02813	AT1G02813	1	+	620678	621289	4.673203	0.321649	0.515395
AT1G02816	AT1G02816	1	+	621461	622469	337.574829	23.234735	37.230217
AT1G02820	AT1G02820	1	-	623765	624475	8.320325	0.572675	0.917626
AT1G02840	SR34	1	+	626741	629819	788.253357	60.709946	97.278687
AT1G02850	BGLU11	1	+	630505	633259	315.915222	23.282986	37.307529
AT1G02860	BAH1	1	+	635144	637262	330.905212	22.775677	36.494644
AT1G02870	AT1G02870	1	-	637214	638677	222.687897	15.327251	24.559649
AT1G02880	TPK1	1	-	642752	644903	275.430511	25.882687	41.473167
AT1G02890	AT1G02890	1	-	645092	651907	351.807678	24.217180	38.804440
AT1G02900	RALF1	1	-	653765	654343	3865.568115	266.060852	426.323059
AT1G02910	LPA1	1	-	655577	658148	152.199097	10.475620	16.785629
AT1G02920	GSTF7	1	-	658657	659771	270.292969	18.603832	29.809881
AT1G02930	GSTF6	1	-	661177	662456	312.747681	22.567865	36.161655
AT1G02940	GSTF5	1	-	663079	664128	0.000000	0.000000	0.000000
AT1G02950	GSTF4	1	-	665152	666452	113.580635	8.050167	12.899199
AT1G02952	AT1G02952	1	+	665354	666367	0.000000	0.000000	0.000000
AT1G02960	AT1G02960	1	-	666872	669837	65.004379	4.705984	7.540642
AT1G02970	WEE1	1	+	673306	676378	51.700699	3.558476	5.701931
AT1G02980	CUL2	1	+	677869	681310	6.285346	0.432610	0.693194
AT1G02990	AT1G02990	1	-	681396	687315	75.909126	5.289052	8.474921
AT1G03000	PEX6	1	-	687890	692560	77.271935	5.318503	8.522114
AT1G03010	AT1G03010	1	+	693480	696382	17.547880	1.207793	1.935308
AT1G03030	AT1G03030	1	+	701478	703864	155.040146	10.671165	17.098959
AT1G03040	BHLH7	1	-	703906	706631	411.008942	28.349455	45.425797
AT1G03050	AT1G03050	1	+	707726	710041	0.000000	0.000000	0.000000
AT1G03055	D27	1	-	710018	711803	3.703358	0.297333	0.476432
AT1G03060	SPI	1	-	712473	726891	111.780701	7.693686	12.327992
AT1G03070	AT1G03070	1	+	729901	731557	16.542356	1.199604	1.922188
AT1G03080	NET1D	1	-	731611	738056	391.600586	26.953239	43.188572
AT1G03090	MCCA	1	+	739679	744184	223.163086	15.386082	24.653917
AT1G03100	AT1G03100	1	-	743885	746479	17.693457	1.217812	1.951364
AT1G03103	AT1G03103	1	+	747197	748057	0.000000	0.000000	0.000000
AT1G03106	AT1G03106	1	-	748102	749034	9.529475	0.655899	1.050980
AT1G03110	TRM82	1	+	749246	751963	136.244812	9.377512	15.026073
AT1G03120	ATRAB28	1	+	752271	753140	0.000000	0.000000	0.000000
AT1G03130	PSAD2	1	-	753307	754198	41.804932	2.877367	4.610553
AT1G03140	AT1G03140	1	-	754371	756303	531.127502	36.556656	58.576618
AT1G03150	AT1G03150	1	+	756414	758612	337.938080	23.259737	37.270279
AT1G03160	FZL	1	+	761282	766158	50.211330	3.540023	5.672362
AT1G03170	FAF2	1	+	769632	770684	7.165242	0.493172	0.790235
AT1G03180	AT1G03180	1	+	773411	775344	65.111404	5.554671	8.900537
AT1G03190	UVH6	1	+	775527	780062	54.312885	4.015455	6.434170
AT1G03200	AT1G03200	1	+	780602	781285	23.446590	1.613791	2.585861
AT1G03210	AT1G03210	1	+	782948	784240	649.013916	44.670586	71.577988
AT1G03220	AT1G03220	1	+	787122	788651	4650.607422	320.093872	512.902954
AT1G03230	AT1G03230	1	+	790091	791592	242.135147	16.665775	26.704433
AT1G03240	AT1G03240	1	-	792222	792986	0.000000	0.000000	0.000000
AT1G03250	AT1G03250	1	-	793353	795376	237.770752	16.657459	26.691109
AT1G03260	AT1G03260	1	-	795532	798463	91.624626	6.306376	10.105033
AT1G03270	CBSDUF4	1	+	799191	802436	41.389999	2.848807	4.564791
AT1G03280	AT1G03280	1	+	803035	807066	299.005005	20.580036	32.976456
AT1G03290	AT1G03290	1	+	807361	810868	307.146545	23.702097	37.979095
AT1G03300	ATDUF1	1	-	811033	813086	17.538996	1.207181	1.934329
AT1G03310	ISA2	1	+	813471	816749	56.539085	3.916330	6.275338
AT1G03330	LSM2	1	-	817983	819563	756.380188	52.060440	83.419128
AT1G03340	AT1G03340	1	+	819662	821317	27.127119	1.867116	2.991777
AT1G03350	AT1G03350	1	-	822638	824393	501.815216	34.539139	55.343849
AT1G03360	ATRRP4	1	+	824537	826358	121.907829	8.390720	13.444886
AT1G03365	RF4	1	+	826569	830383	64.831100	4.462221	7.150047
AT1G03370	AT1G03370	1	+	830627	835361	192.783768	13.268997	21.261600
AT1G03380	ATG18G	1	+	835785	840940	251.936630	17.340395	27.785410
AT1G03390	AT1G03390	1	-	841033	842418	5.228716	0.359884	0.576661
AT1G03400	AT1G03400	1	-	842747	844190	14.272654	0.982364	1.574093
AT1G03410	2A6	1	-	844436	847683	63.215191	4.351000	6.971833
AT1G03420	Sadhu4-2	1	+	846664	847739	0.855315	0.058870	0.094330
AT1G03430	AHP5	1	+	847873	849500	223.411224	15.377037	24.639421
AT1G03440	AT1G03440	1	+	852366	854032	32.553688	2.240618	3.590258
AT1G03445	BSU1	1	-	854410	859701	2.639531	0.181675	0.291107
AT1G03457	BRN2	1	-	860788	864125	180.945221	12.714524	20.373138
AT1G03470	NET3A	1	-	865915	867733	100.974335	6.958948	11.150681
AT1G03475	CPX1	1	-	869051	871211	308.272095	21.217875	33.998497
AT1G03495	3AT2	1	+	873184	874935	78.781395	5.422398	8.688587
AT1G03502	AT1G03502	1	-	875358	875471	13.684211	0.941862	1.509195
AT1G03506	AT1G03506	1	-	875518	875604	26.908047	1.852038	2.967616
AT1G03510	PCMP-E3	1	-	876258	877547	14.037985	0.966212	1.548211
AT1G03520	AT1G03520	1	-	877862	880158	63.418674	4.365006	6.994275
AT1G03530	ATNAF1	1	-	880496	883391	110.418686	7.599941	12.177779
AT1G03540	PCMP-E4	1	+	883782	885611	9.909289	0.682041	1.092869
AT1G03550	SCAMP2	1	-	885623	887956	148.621780	10.229400	16.391094
AT1G03545	AT1G03545	1	+	885941	887906	14.229489	0.979393	1.569332
AT1G03560	AT1G03560	1	-	890156	892410	55.666740	3.831453	6.139335
AT1G03580	AT1G03580	1	+	892847	894052	1.711443	0.117796	0.188750
AT1G03590	PPC6-6	1	-	894254	897518	150.021973	10.325772	16.545519
AT1G03600	PSB27-1	1	+	898876	899655	139.837173	9.624769	15.422264
AT1G03610	AT1G03610	1	+	900887	903003	129.588058	8.919339	14.291917
AT1G03620	AT1G03620	1	-	904319	906186	65.669769	4.519945	7.242541
AT1G03630	PORC	1	+	907642	909376	49.130558	3.402084	5.451335
AT1G03650	AT1G03650	1	-	910023	911193	67.963425	4.677814	7.495502
AT1G03660	AT1G03660	1	-	911436	911759	88.293213	6.077080	9.737620
AT1G03680	ATHM1	1	-	916819	918064	167.414291	11.522857	18.463671
AT1G03687	AT1G03687	1	+	918299	920507	90.973396	6.602793	10.579997
AT1G03700	AT1G03700	1	+	920950	921901	161.746872	11.132779	17.838625
AT1G03710	AT1G03710	1	+	923426	924726	0.000000	0.000000	0.000000
AT1G03730	AT1G03730	1	-	930828	931895	215.132965	14.807258	23.726433
AT1G03740	AT1G03740	1	+	933512	937043	262.826080	18.495758	29.636711
AT1G03750	SWI2	1	+	937920	941162	53.192577	3.661160	5.866466
AT1G03760	AT1G03760	1	-	941062	943377	92.581627	6.372245	10.210578
AT1G03770	RING1B	1	+	944572	947483	73.986748	5.190819	8.317518
AT1G03780	TPX2	1	-	947520	951827	65.280609	5.116609	8.198606
AT1G03790	SOM	1	+	954525	956097	0.804196	0.055352	0.088693
AT1G03800	ERF10	1	-	957261	957998	0.428184	0.029471	0.047223
AT1G03810	AT1G03810	1	+	958759	959609	0.000000	0.000000	0.000000
AT1G03820	AT1G03820	1	-	959869	960728	1769.197510	121.771034	195.120026
AT1G03830	AT1G03830	1	-	962016	966757	74.461037	5.125034	8.212108
AT1G03840	MGP	1	-	967503	970130	86.386124	5.945818	9.527292
AT1G03850	GRXS13	1	-	976097	977761	579.108948	60.684532	97.237961
AT1G03860	PHB2	1	-	979308	981885	575.401855	46.911354	75.168495
AT1G03870	FLA9	1	-	982506	983540	2959.461914	203.695023	326.391052
AT1G03880	CRB	1	+	985751	988146	0.000000	0.000000	0.000000
AT1G03900	ATNAP4	1	+	991139	993118	1434.684082	98.747009	158.227432
AT1G03905	ABCI19	1	+	993400	995784	125.886505	8.664567	13.883683
AT1G03910	CTN	1	+	996115	1000437	375.141968	28.728178	46.032642
AT1G03920	AT1G03920	1	+	1001321	1004383	70.963593	4.884311	7.826383
AT1G03930	ADK1	1	+	1004769	1008370	127.627884	8.784423	14.075734
AT1G03935	AT1G03935	1	+	1008810	1008896	18.793104	1.293499	2.072641
AT1G03940	3AT1	1	-	1009542	1011056	59.874588	4.121072	6.603407
AT1G03950	VPS2.3	1	-	1011172	1013365	290.286591	19.979961	32.014923
AT1G03960	B''EPSILON	1	+	1013715	1017929	65.987717	4.687705	7.511352
AT1G03970	GBF4	1	+	1018100	1019247	211.144714	14.532753	23.286581
AT1G03980	PCS2	1	-	1018570	1022108	29.819376	2.052420	3.288698
AT1G03990	FAO1	1	+	1024847	1027616	13.490119	0.928503	1.487789
AT1G04000	AT1G04000	1	-	1028106	1029119	141.724854	9.754695	15.630451
AT1G04010	PSAT	1	-	1031200	1036237	83.098434	5.719532	9.164701
AT1G04020	BARD1	1	+	1036537	1040224	51.981678	3.585612	5.745412
AT1G04030	AT1G04030	1	+	1040383	1042892	112.416092	7.737419	12.398067
AT1G04040	AT1G04040	1	-	1042362	1043864	2916.508545	200.738617	321.653870
AT1G04050	SUVR1	1	-	1045598	1049297	40.992897	2.821476	4.520996
AT1G04070	TOM9-1	1	-	1050553	1051186	235.116714	16.182707	25.930389
AT1G04080	PRP39	1	+	1051312	1056827	364.103363	30.167929	48.339630
AT1G04090	AT1G04090	1	+	1057151	1059419	10.190331	0.701384	1.123864
AT1G04100	IAA10	1	+	1059506	1061191	66.709732	4.591524	7.357236
AT1G04110	SBT1.2	1	-	1061457	1063784	0.000000	0.000000	0.000000
AT1G04120	ABCC5	1	-	1064450	1071047	379.936707	26.737814	42.843384
AT1G04130	TPR2	1	+	1073427	1075568	105.204506	7.241058	11.602721
AT1G04140	AT1G04140	1	-	1075543	1080630	514.979614	35.549805	56.963287
AT1G04150	AT1G04150	1	-	1081208	1084246	2.045410	0.140782	0.225583
AT1G04160	XI-B	1	+	1086495	1096146	56.712303	3.903417	6.254647
AT1G04170	EIF2 GAMMA	1	+	1096946	1099898	818.904541	56.363892	90.314766
AT1G04171	AT1G04171	1	-	1100444	1100608	0.000000	0.000000	0.000000
AT1G04180	YUC9	1	+	1104623	1105988	50.240128	3.457947	5.540848
AT1G04190	TPR3	1	-	1106428	1108715	419.591064	28.879782	46.275566
AT1G04200	AT1G04200	1	+	1109482	1114107	218.330673	15.027351	24.079102
AT1G04210	AT1G04210	1	+	1114405	1119739	205.186935	14.122688	22.629513
AT1G04220	KCS17	1	-	1119699	1122526	429.277954	29.546515	47.343906
AT1G04230	AT1G04230	1	+	1125518	1128168	139.793060	9.621732	15.417399
AT1G04240	IAA3	1	-	1128188	1129551	130.826828	9.004601	14.428538
AT1G04250	IAA17	1	+	1136258	1138613	1987.935547	136.826431	219.244034
AT1G04260	PRA1D	1	-	1140528	1141365	165.019089	11.358000	18.199511
AT1G04270	RPS15A	1	-	1141604	1143053	7248.870605	499.075928	799.695129
AT1G04280	AT1G04280	1	-	1143436	1146654	996.078979	68.558525	109.854866
AT1G04290	AT1G04290	1	-	1147523	1148533	329.845581	22.702744	36.377777
AT1G04295	AT1G04295	1	+	1147781	1148435	13.760084	0.947085	1.517563
AT1G04300	AT1G04300	1	-	1148597	1154652	277.617035	20.563387	32.949780
AT1G04310	ERS2	1	-	1154764	1157711	17.782429	1.223936	1.961176
AT1G04320	AT1G04320	1	+	1159023	1159093	0.000000	0.000000	0.000000
AT1G04330	AT1G04330	1	-	1161311	1161982	18.172525	1.250786	2.004199
AT1G04340	AT1G04340	1	-	1163097	1164851	548.297729	37.738457	60.470276
AT1G04350	AT1G04350	1	+	1165165	1166768	46.630474	3.209501	5.142749
AT1G04360	ATL1	1	-	1167457	1168878	206.697052	14.226627	22.796061
AT1G04370	ERF14	1	+	1175177	1175578	1.656716	0.114029	0.182715
AT1G04380	AT1G04380	1	-	1176921	1178407	10.079963	0.693788	1.111692
