Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
AT1G01300	AT1G01300	1	+	116943	118764	463.710205	29.133207	46.577492
AT1G01305	AT1G01305	1	+	119397	119997	0.000000	0.000000	0.000000
AT1G01310	AT1G01310	1	+	120154	121130	4.859207	0.305286	0.488084
AT1G01320	AT1G01320	1	-	121067	130577	60.999973	3.872335	6.190998
AT1G01340	CNGC10	1	-	132328	135831	156.848282	10.420233	16.659624
AT1G01350	AT1G01350	1	+	136124	138162	257.949280	16.206005	25.909781
AT1G01355	AT1G01355	1	+	138513	139568	0.000000	0.000000	0.000000
AT1G01360	PYL9	1	+	141971	143183	383.875000	24.117455	38.558422
AT1G01370	HTR12	1	+	143564	145684	119.663589	8.300524	13.270682
AT1G01380	ETC1	1	+	147153	147942	70.788734	4.447396	7.110393
AT1G01390	UGT72B2	1	-	148120	149806	0.000000	0.000000	0.000000
AT1G01400	AT1G01400	1	-	150689	152210	0.000000	0.000000	0.000000
AT1G01410	APUM22	1	+	153113	154198	0.000000	0.000000	0.000000
AT1G01420	UGT72B3	1	-	154492	156011	36.007484	2.262218	3.616781
AT1G01430	TBL25	1	-	156801	158655	233.065994	14.642680	23.410374
AT1G01440	AT1G01440	1	-	159856	162572	112.055153	7.040014	11.255408
AT1G01448	AT1G01448	1	+	163419	166239	42.734833	3.668734	5.865485
AT1G01450	AT1G01450	1	-	164105	165517	0.000000	0.000000	0.000000
AT1G01453	AT1G01453	1	-	166589	167842	21.072371	1.491028	2.383821
AT1G01460	PIP5K10	1	+	168723	171165	0.000000	0.000000	0.000000
AT1G01470	LEA14	1	-	172146	172948	935.513062	58.774845	93.967850
AT1G01471	AT1G01471	1	+	173251	173466	0.000000	0.000000	0.000000
AT1G01480	ACS2	1	+	175782	178400	32.921478	2.142571	3.425493
AT1G01490	AT1G01490	1	-	180059	182358	917.384094	61.479870	98.292572
AT1G01500	AT1G01500	1	+	185133	186923	107.961609	6.782831	10.844232
AT1G01510	AN	1	+	187211	190056	326.644043	20.521845	32.809841
AT1G01520	RVE3	1	+	190596	192139	14.122974	0.887295	1.418586
AT1G01530	AGL28	1	-	192640	193670	0.000000	0.000000	0.000000
AT1G01540	AT1G01540	1	+	195780	198684	305.201508	19.889847	31.799421
AT1G01550	BPS1	1	+	199639	201775	1796.626221	120.629860	192.860184
AT1G01560	MPK11	1	+	202136	204335	24.372442	1.901361	3.039851
AT1G01570	AT1G01570	1	+	205176	207435	41.405598	2.601362	4.158996
AT1G01580	FRO2	1	+	209395	213041	935.648376	58.783348	93.981438
AT1G01590	FRO1	1	+	214229	217304	0.000000	0.000000	0.000000
AT1G01600	CYP86A4	1	+	218994	221286	34.242798	2.151349	3.439526
AT1G01610	GPAT4	1	-	221691	224340	850.458557	53.431187	85.424530
AT1G01620	PIP1-3	1	-	225665	227302	6578.847656	413.339417	660.837402
AT1G01630	AT1G01630	1	+	229013	230917	470.428101	29.555269	47.252270
AT1G01640	AT1G01640	1	-	230994	232508	246.365173	16.765766	26.804712
AT1G01650	SPPL4	1	-	232841	237817	320.462646	20.697304	33.090363
AT1G01660	PUB55	1	-	240057	242608	56.590511	3.555374	5.684248
AT1G01670	PUB56	1	-	242843	245988	56.447136	3.546366	5.669847
AT1G01680	PUB54	1	-	246411	248367	8.778756	0.551537	0.881784
AT1G01690	ATPRD3	1	+	249141	252462	77.958038	4.897817	7.830515
AT1G01695	AT1G01695	1	+	252947	254495	0.000000	0.000000	0.000000
AT1G01700	ROPGEF2	1	-	259495	261474	8.896481	0.558933	0.893609
AT1G01710	AT1G01710	1	+	262828	267771	170.458786	10.709300	17.121777
AT1G01720	NAC002	1	+	268330	269819	553.108398	34.749767	55.557117
AT1G01725	AT1G01725	1	-	269792	270775	144.522675	9.079828	14.516617
AT1G01730	AT1G01730	1	+	270956	272061	324.571716	20.391649	32.601688
AT1G01740	AT1G01740	1	-	272111	274569	41.227367	2.597604	4.152989
AT1G01750	ADF10	1	+	275366	276310	490.410522	30.810690	49.259411
AT1G01760	AT1G01760	1	-	276266	278448	32.707870	2.054915	3.285350
AT1G01770	AT1G01770	1	+	278615	282891	102.848503	6.461594	10.330645
AT1G01780	PLIM2B	1	+	282761	284245	255.801514	16.071070	25.694048
AT1G01790	KEA1	1	+	284610	291094	71.404289	4.486069	7.172222
AT1G01800	AT1G01800	1	+	293342	295040	1085.656250	68.457184	109.447731
AT1G01810	AT1G01810	1	+	295221	295859	32.320812	2.030598	3.246472
AT1G01820	PEX11C	1	-	296001	298120	476.916931	29.962940	47.904041
AT1G01830	AT1G01830	1	-	298535	302315	73.746346	4.797489	7.670113
AT1G01840	AT1G01840	1	+	303537	304358	23.315741	1.464842	2.341955
AT1G01860	PFC1	1	-	304133	306287	62.403709	3.920596	6.268157
AT1G01870	AT1G01870	1	+	306384	306456	0.000000	0.000000	0.000000
AT1G01880	GEN1	1	-	306480	309109	13.499002	0.848093	1.355911
AT1G01890	AT1G01890	1	-	309275	309347	0.000000	0.000000	0.000000
AT1G01900	SBTI1.1	1	+	310316	313130	36.617886	2.300567	3.678093
AT1G01910	AT1G01910	1	-	313101	315902	299.816345	20.972378	33.530148
AT1G01920	AT1G01920	1	+	316128	319650	149.775955	9.828212	15.713116
AT1G01930	AT1G01930	1	-	319836	322860	116.047020	7.290808	11.656372
AT1G01940	CYP18-1	1	+	323027	324917	344.194550	21.624479	34.572712
AT1G01950	ARK2	1	+	325379	330619	150.581680	9.659496	15.443376
AT1G01960	BIG3	1	-	330588	337582	239.736801	15.061783	24.080423
AT1G01970	AT1G01970	1	+	338291	340077	59.603207	3.744650	5.986859
AT1G01980	AT1G01980	1	-	340172	341999	0.000000	0.000000	0.000000
AT1G01990	AT1G01990	1	-	343166	344341	116.343910	7.309460	11.686193
AT1G02000	GAE2	1	+	345812	347592	91.577782	5.753495	9.198554
AT1G02010	SEC1A	1	+	347891	352480	53.900101	3.386345	5.414009
AT1G02020	AT1G02020	1	-	352637	354969	34.418480	2.233065	3.570171
AT1G02030	ZAT1	1	-	355321	357258	11.340815	0.712502	1.139131
AT1G02040	AT1G02040	1	-	358104	359078	0.000000	0.000000	0.000000
AT1G02050	PKSA	1	-	359117	360518	63.421494	3.984540	6.370388
AT1G02060	AT1G02060	1	-	360918	363094	33.033531	2.075375	3.318062
AT1G02065	SPL8	1	+	365209	367340	0.000000	0.000000	0.000000
AT1G02070	AT1G02070	1	-	370257	370967	3.940695	0.247579	0.395824
AT1G02074	AT1G02074	1	+	372064	372210	0.000000	0.000000	0.000000
AT1G02080	AT1G02080	1	+	373335	386847	195.883148	12.429983	19.872765
AT1G02090	CSN7	1	-	387277	389647	359.308044	33.465603	53.504017
AT1G02100	AT1G02100	1	+	389812	392816	416.240814	27.467833	43.914921
AT1G02110	AT1G02110	1	+	392831	395528	119.907639	7.533357	12.044153
AT1G02120	VAD1	1	+	395761	399897	516.163757	32.428673	51.846199
AT1G02130	RABD2A	1	-	400035	401882	510.871704	32.096191	51.314640
AT1G02136	AT1G02136	1	-	402693	402961	0.000000	0.000000	0.000000
AT1G02140	MEE63	1	-	403190	404456	2515.137939	158.016876	252.633682
AT1G02145	ALG12	1	+	404600	408619	197.236374	12.883773	20.598272
AT1G02150	AT1G02150	1	+	408622	410611	147.807526	9.286203	14.846564
AT1G02160	AT1G02160	1	+	410748	411597	249.365082	17.976572	28.740520
AT1G02170	AMC1	1	+	411779	413554	353.811188	22.228659	35.538654
AT1G02180	AT1G02180	1	-	413522	414645	44.116013	2.771647	4.431244
AT1G02190	AT1G02190	1	+	415079	418010	0.000000	0.000000	0.000000
AT1G02205	CER1	1	+	418748	422438	21.589884	1.466127	2.344010
AT1G02210	AT1G02210	1	-	427548	427811	0.000000	0.000000	0.000000
AT1G02220	NAC003	1	-	428814	430647	250.002029	15.706709	25.111517
AT1G02228	AT1G02228	1	-	433031	433819	0.000000	0.000000	0.000000
AT1G02230	NAC004	1	-	435174	436776	21.407442	1.344951	2.150276
AT1G02250	NAC005	1	-	437951	439559	6.807790	0.427708	0.683810
AT1G02260	AT1G02260	1	-	440441	442877	24.155870	1.517625	2.426342
AT1G02270	AT1G02270	1	-	443149	446235	106.680511	6.702344	10.715551
AT1G02280	TOC33	1	-	448463	450426	486.080505	30.601772	48.925396
AT1G02290	AT1G02290	1	-	450527	452737	72.059586	4.527239	7.238043
AT1G02300	AT1G02300	1	+	453288	455463	90.832886	5.706697	9.123733
AT1G02305	AT1G02305	1	+	455688	458164	867.820923	54.521999	87.168495
AT1G02310	MAN1	1	-	458133	460696	62.511543	3.927371	6.278988
AT1G02320	AT1G02320	1	+	461828	461974	1.238095	0.077785	0.124361
AT1G02330	AT1G02330	1	-	462075	463612	440.957458	27.703737	44.292084
AT1G02335	GL22	1	-	463855	464924	252.258408	15.848469	25.338160
AT1G02340	HFR1	1	-	465718	467844	81.585793	5.125735	8.194905
AT1G02350	AT1G02350	1	+	469818	470693	49.699764	3.122454	4.992105
AT1G02360	AT1G02360	1	-	471990	473160	745.779907	46.854610	74.910049
AT1G02370	AT1G02370	1	+	474500	476511	58.058784	3.647620	5.831729
AT1G02380	AT1G02380	1	+	477000	478971	27.069609	1.700684	2.719014
AT1G02390	GPAT2	1	+	480852	483292	12.937744	0.812831	1.299535
AT1G02391	AT1G02391	1	-	483764	483919	0.000000	0.000000	0.000000
AT1G02400	GA2OX6	1	+	486801	489577	241.223541	15.155190	24.229759
AT1G02405	AT1G02405	1	-	489979	490505	4.415560	0.277413	0.443522
AT1G02410	COX11	1	+	490925	492926	324.528748	20.388948	32.597370
AT1G02420	AT1G02420	1	+	493683	495158	32.450684	2.038757	3.259517
AT1G02430	ATARFD1B	1	-	495050	496062	92.991249	5.842299	9.340529
AT1G02440	ATARFD1A	1	-	496586	497479	0.000000	0.000000	0.000000
AT1G02450	NIMIN-1	1	-	497976	498516	0.000000	0.000000	0.000000
AT1G02460	AT1G02460	1	-	504673	507204	29.791729	1.871705	2.992438
AT1G02470	AT1G02470	1	-	511765	513624	4.547235	0.286677	0.458332
AT1G02475	AT1G02475	1	-	513843	515404	99.997696	6.282488	10.044294
AT1G02480	AT1G02480	1	+	515494	515566	0.150685	0.009467	0.015136
AT1G02490	AT1G02490	1	+	516618	516734	34.367519	2.159185	3.452054
AT1G02500	SAM1	1	+	518251	520437	6348.149902	399.612976	638.891846
AT1G02510	TPK4	1	-	520498	521668	0.000000	0.000000	0.000000
AT1G02520	ABCB11	1	+	523651	528745	350.883423	22.044716	35.244576
AT1G02530	ABCB12	1	+	529795	534677	2.182258	0.137103	0.219197
AT1G02540	AT1G02540	1	-	534827	535699	0.000000	0.000000	0.000000
AT1G02550	AT1G02550	1	+	536483	537211	0.000000	0.000000	0.000000
AT1G02560	CLPP5	1	+	537860	540109	431.837616	27.130770	43.376038
AT1G02570	AT1G02570	1	+	541335	542240	27.218819	1.710058	2.734001
AT1G02575	AT1G02575	1	+	543110	544007	38.089924	2.393050	3.825952
AT1G02580	MEA	1	+	544783	549202	0.000000	0.000000	0.000000
AT1G02590	AT1G02590	1	-	552138	552761	0.000000	0.000000	0.000000
AT1G02600	AT1G02600	1	+	552640	552711	0.000000	0.000000	0.000000
AT1G02610	AT1G02610	1	-	553050	555994	63.052795	3.961375	6.333354
AT1G02620	AT1G02620	1	+	557092	557986	0.000000	0.000000	0.000000
AT1G02630	ETN8	1	-	560610	562424	0.000000	0.000000	0.000000
AT1G02640	BXL2	1	+	564205	567769	368.090759	23.125792	36.972969
AT1G02650	AT1G02650	1	+	568704	570418	8.073281	0.507215	0.810923
AT1G02660	AT1G02660	1	-	571955	574981	39.900059	2.506774	4.007771
AT1G02670	AT1G02670	1	+	576046	580299	15.424230	0.969048	1.549291
AT1G02680	TAF13	1	+	580625	582310	167.302094	10.510976	16.804701
AT1G02681	AT1G02681	1	+	582413	582922	4.839767	0.304065	0.486132
AT1G02690	IMPA6	1	+	584260	587219	221.664383	13.947927	22.299620
AT1G02700	AT1G02700	1	+	588329	589480	6.454369	0.405504	0.648311
AT1G02710	AT1G02710	1	-	589706	589996	12.618557	0.792778	1.267474
AT1G02720	GATL5	1	+	591826	594236	88.637749	5.879522	9.400042
AT1G02730	CSLD5	1	-	594573	598657	277.910431	17.460091	27.914783
AT1G02740	MRG2	1	-	599416	602038	98.705841	6.201325	9.914534
AT1G02750	DI19-2	1	+	602497	604292	279.082825	17.533749	28.032545
AT1G02760	AT1G02760	1	+	604402	604474	0.000000	0.000000	0.000000
AT1G02770	AT1G02770	1	-	604873	606693	4.701971	0.295408	0.472291
AT1G02780	RPL19A	1	-	607808	609465	10374.760742	651.808105	1042.095459
AT1G02790	PGA3	1	-	610391	612324	0.014475	0.000909	0.001454
AT1G02800	CEL2	1	-	613216	616191	2.019588	0.126883	0.202858
AT1G02810	PME7	1	+	618265	620480	145.799545	9.160049	14.644873
AT1G02813	AT1G02813	1	+	620678	621289	4.879800	0.306580	0.490153
AT1G02816	AT1G02816	1	+	621461	622469	343.351105	21.571487	34.487988
AT1G02820	AT1G02820	1	-	623765	624475	8.322589	0.522878	0.835965
AT1G02830	RPL22A	1	-	625145	625608	0.000000	0.000000	0.000000
AT1G02840	SR34	1	+	626741	629819	840.607422	59.091602	94.474258
AT1G02850	BGLU11	1	+	630505	633259	327.011749	21.917995	35.041977
AT1G02860	BAH1	1	+	635144	637262	342.179718	21.497894	34.370327
AT1G02870	AT1G02870	1	-	637214	638677	225.718521	14.181066	22.672356
AT1G02880	TPK1	1	-	642752	644903	286.069946	24.591543	39.316380
AT1G02890	AT1G02890	1	-	645092	651907	363.843018	22.858921	36.546303
AT1G02900	RALF1	1	-	653765	654343	3916.046143	246.030807	393.348236
AT1G02910	LPA1	1	-	655577	658148	153.800262	9.662705	15.448505
AT1G02920	GSTF7	1	-	658657	659771	282.601074	17.754787	28.385939
AT1G02930	GSTF6	1	-	661177	662456	317.069580	20.471022	32.728588
AT1G02940	GSTF5	1	-	663079	664128	0.000000	0.000000	0.000000
AT1G02950	GSTF4	1	-	665152	666452	117.077591	7.527593	12.034939
AT1G02952	AT1G02952	1	+	665354	666367	0.000000	0.000000	0.000000
AT1G02960	AT1G02960	1	-	666872	669837	70.925346	4.671376	7.468487
AT1G02965	AT1G02965	1	-	671661	672814	0.000000	0.000000	0.000000
AT1G02970	WEE1	1	+	673306	676378	52.496304	3.298150	5.273005
AT1G02980	CUL2	1	+	677869	681310	6.381822	0.400946	0.641024
AT1G02990	AT1G02990	1	-	681396	687315	77.702339	4.941662	7.900613
AT1G03000	PEX6	1	-	687890	692560	79.252266	4.979129	7.960514
AT1G03010	AT1G03010	1	+	693480	696382	17.793575	1.117905	1.787280
AT1G03020	GRXS1	1	-	698207	698515	0.000000	0.000000	0.000000
AT1G03022	AT1G03022	1	+	699121	699246	0.000000	0.000000	0.000000
AT1G03030	AT1G03030	1	+	701478	703864	161.831390	10.167272	16.255196
AT1G03040	BHLH7	1	-	703906	706631	416.707458	26.232412	41.939762
AT1G03050	AT1G03050	1	+	707726	710041	0.000000	0.000000	0.000000
AT1G03055	D27	1	-	710018	711803	3.699510	0.271122	0.433464
AT1G03060	SPI	1	-	712473	726891	113.588799	7.136367	11.409456
AT1G03070	AT1G03070	1	+	729901	731557	16.557320	1.095986	1.752236
AT1G03080	NET1D	1	-	731611	738056	398.003784	25.005116	39.977592
AT1G03090	MCCA	1	+	739679	744184	229.339508	14.430983	23.071917
AT1G03100	AT1G03100	1	-	743885	746479	18.579714	1.167295	1.866244
AT1G03103	AT1G03103	1	+	747197	748057	0.000000	0.000000	0.000000
AT1G03106	AT1G03106	1	-	748102	749034	9.529475	0.598702	0.957191
AT1G03110	TRM82	1	+	749246	751963	140.930313	8.854135	14.155782
AT1G03120	ATRAB28	1	+	752271	753140	0.000000	0.000000	0.000000
AT1G03130	PSAD2	1	-	753307	754198	44.567509	2.800013	4.476594
AT1G03140	AT1G03140	1	-	754371	756303	538.337463	33.821766	54.073444
AT1G03150	AT1G03150	1	+	756414	758612	355.880219	22.358646	35.746479
AT1G03160	FZL	1	+	761282	766158	51.867802	3.337922	5.336591
AT1G03170	FAF2	1	+	769632	770684	7.376069	0.463411	0.740891
AT1G03180	AT1G03180	1	+	773411	775344	65.740089	5.135604	8.210684
AT1G03190	UVH6	1	+	775527	780062	55.748646	3.761931	6.014487
AT1G03200	AT1G03200	1	+	780602	781285	36.456818	2.290448	3.661914
AT1G03210	AT1G03210	1	+	782948	784240	657.854980	41.330608	66.078407
AT1G03220	AT1G03220	1	+	787122	788651	4760.848633	299.106628	478.204620
AT1G03230	AT1G03230	1	+	790091	791592	250.283951	15.724422	25.139835
AT1G03240	AT1G03240	1	-	792222	792986	0.000000	0.000000	0.000000
AT1G03250	AT1G03250	1	-	793353	795376	243.868759	15.652777	25.025291
AT1G03260	AT1G03260	1	-	795532	798463	94.429802	5.932677	9.485025
AT1G03270	CBSDUF4	1	+	799191	802436	43.414665	2.727584	4.360797
AT1G03280	AT1G03280	1	+	803035	807066	304.976532	19.160555	30.633446
AT1G03290	AT1G03290	1	+	807361	810868	314.349304	22.109724	35.348503
AT1G03300	ATDUF1	1	-	811033	813086	17.919523	1.125818	1.799931
AT1G03310	ISA2	1	+	813471	816749	57.249298	3.619849	5.787330
AT1G03320	AT1G03320	1	+	817027	817767	0.000000	0.000000	0.000000
AT1G03330	LSM2	1	-	817983	819563	766.807861	48.175720	77.022209
AT1G03340	AT1G03340	1	+	819662	821317	28.032166	1.761158	2.815698
AT1G03350	AT1G03350	1	-	822638	824393	512.264648	32.183704	51.454552
AT1G03360	ATRRP4	1	+	824537	826358	125.909813	7.910451	12.647043
AT1G03365	RF4	1	+	826569	830383	65.317360	4.103650	6.560819
AT1G03370	AT1G03370	1	+	830627	835361	196.712006	12.358692	19.758787
AT1G03380	ATG18G	1	+	835785	840940	257.412659	16.172293	25.855879
AT1G03390	AT1G03390	1	-	841033	842418	5.372294	0.337521	0.539621
AT1G03400	AT1G03400	1	-	842747	844190	14.511618	0.911712	1.457623
AT1G03410	2A6	1	-	844436	847683	63.484451	3.988495	6.376712
AT1G03420	Sadhu4-2	1	+	846664	847739	2.116750	0.132988	0.212617
AT1G03430	AHP5	1	+	847873	849500	227.905869	14.318488	22.892063
AT1G03440	AT1G03440	1	+	852366	854032	34.251106	2.151871	3.440361
AT1G03445	BSU1	1	-	854410	859701	2.653218	0.166692	0.266503
AT1G03457	BRN2	1	-	860788	864125	187.032074	12.013255	19.206511
AT1G03470	NET3A	1	-	865915	867733	102.496742	6.448420	10.309583
AT1G03475	CPX1	1	-	869051	871211	315.339783	19.811640	31.674383
AT1G03490	NAC006	1	+	871874	872906	0.000000	0.000000	0.000000
AT1G03495	3AT2	1	+	873184	874935	83.173393	5.225479	8.354373
AT1G03502	AT1G03502	1	-	875358	875471	14.912281	0.936884	1.497868
AT1G03506	AT1G03506	1	-	875518	875604	29.770115	1.870347	2.990267
AT1G03510	PCMP-E3	1	-	876258	877547	14.403876	0.904943	1.446801
AT1G03515	AT1G03515	1	+	877648	877719	0.000000	0.000000	0.000000
AT1G03520	AT1G03520	1	-	877862	880158	64.290421	4.039131	6.457668
AT1G03530	ATNAF1	1	-	880496	883391	112.833923	7.088941	11.333632
AT1G03540	PCMP-E4	1	+	883782	885611	9.910888	0.622665	0.995502
AT1G03550	SCAMP2	1	-	885623	887956	142.609161	8.959609	14.324414
AT1G03545	AT1G03545	1	+	885941	887906	27.582600	1.732913	2.770541
AT1G03560	AT1G03560	1	-	890156	892410	56.819817	3.569780	5.707281
AT1G03570	AT1G03570	1	+	892514	892585	0.000000	0.000000	0.000000
AT1G03580	AT1G03580	1	+	892847	894052	1.714241	0.107699	0.172187
AT1G03590	PPC6-6	1	-	894254	897518	154.825073	9.727091	15.551444
AT1G03600	PSB27-1	1	+	898876	899655	141.378204	8.882274	14.200770
AT1G03610	AT1G03610	1	+	900887	903003	131.288956	8.248403	13.187352
AT1G03620	AT1G03620	1	-	904319	906186	69.789337	4.384608	7.010007
AT1G03630	PORC	1	+	907642	909376	51.578911	3.267389	5.223824
AT1G03640	AT1G03640	1	-	909811	909883	0.000000	0.000000	0.000000
AT1G03650	AT1G03650	1	-	910023	911193	68.547287	4.306574	6.885250
AT1G03660	AT1G03660	1	-	911436	911759	94.203705	5.918473	9.462315
AT1G03670	AT1G03670	1	-	914222	916222	0.000000	0.000000	0.000000
AT1G03680	ATHM1	1	-	916819	918064	169.197311	10.630045	16.995068
AT1G03687	AT1G03687	1	+	918299	920507	94.302696	6.248141	9.989382
AT1G03700	AT1G03700	1	+	920950	921901	163.270218	10.257668	16.399719
AT1G03710	AT1G03710	1	+	923426	924726	0.000000	0.000000	0.000000
AT1G03720	AT1G03720	1	-	924996	926373	0.000000	0.000000	0.000000
AT1G03730	AT1G03730	1	-	930828	931895	219.646942	13.799610	22.062492
AT1G03740	AT1G03740	1	+	933512	937043	266.708771	17.108915	27.353333
AT1G03743	AT1G03743	1	-	937207	937287	0.000000	0.000000	0.000000
AT1G03746	AT1G03746	1	-	937401	937485	0.000000	0.000000	0.000000
AT1G03750	SWI2	1	+	937920	941162	54.149204	3.401996	5.439031
AT1G03760	AT1G03760	1	-	941062	943377	94.905434	5.962560	9.532801
AT1G03770	RING1B	1	+	944572	947483	74.574722	4.776685	7.636851
AT1G03780	TPX2	1	-	947520	951827	66.894211	4.786376	7.652345
AT1G03790	SOM	1	+	954525	956097	0.811727	0.050998	0.081534
AT1G03800	ERF10	1	-	957261	957998	0.456749	0.028696	0.045878
AT1G03810	AT1G03810	1	+	958759	959609	0.000000	0.000000	0.000000
AT1G03820	AT1G03820	1	-	959869	960728	1802.845581	113.266159	181.087280
AT1G03830	AT1G03830	1	-	962016	966757	75.790550	4.761642	7.612801
AT1G03840	MGP	1	-	967503	970130	87.100235	5.472188	8.748805
AT1G03850	GRXS13	1	-	976097	977761	588.866943	56.301025	90.012764
AT1G03860	PHB2	1	-	979308	981885	589.117065	43.764336	69.969383
AT1G03870	FLA9	1	-	982506	983540	2998.661621	188.394882	301.201324
AT1G03880	CRB	1	+	985751	988146	0.000000	0.000000	0.000000
AT1G03890	CRD	1	+	989198	991020	0.000000	0.000000	0.000000
AT1G03900	ATNAP4	1	+	991139	993118	1457.621704	91.577019	146.411194
AT1G03905	ABCI19	1	+	993400	995784	129.613190	8.143121	13.019030
AT1G03910	CTN	1	+	996115	1000437	383.499481	26.808048	42.860077
AT1G03920	AT1G03920	1	+	1001321	1004383	72.273193	4.540659	7.259499
AT1G03930	ADK1	1	+	1004769	1008370	133.667343	8.397828	13.426250
AT1G03935	AT1G03935	1	+	1008810	1008896	18.793104	1.180702	1.887678
AT1G03940	3AT1	1	-	1009542	1011056	65.141586	4.092607	6.543163
AT1G03950	VPS2.3	1	-	1011172	1013365	302.238037	18.988506	30.358377
AT1G03960	B''EPSILON	1	+	1013715	1017929	69.279404	4.505870	7.203878
AT1G03970	GBF4	1	+	1018100	1019247	212.240921	13.334317	21.318594
AT1G03980	PCS2	1	-	1018570	1022108	31.859917	2.001642	3.200177
AT1G03982	RIC8	1	-	1022251	1023719	0.000000	0.000000	0.000000
AT1G03990	FAO1	1	+	1024847	1027616	14.980675	0.941181	1.504738
AT1G04000	AT1G04000	1	-	1028106	1029119	144.973740	9.108168	14.561925
AT1G04010	PSAT	1	-	1031200	1036237	85.079727	5.345247	8.545855
AT1G04020	BARD1	1	+	1036537	1040224	52.614117	3.312962	5.296686
AT1G04030	AT1G04030	1	+	1040383	1042892	113.778999	7.148316	11.428560
AT1G04040	AT1G04040	1	-	1042362	1043864	2960.062012	185.969818	297.324188
AT1G04050	SUVR1	1	-	1045598	1049297	41.517757	2.608408	4.170261
AT1G04070	TOM9-1	1	-	1050553	1051186	236.960571	14.887362	23.801565
AT1G04080	PRP39	1	+	1051312	1056827	372.134094	28.096670	44.920296
AT1G04090	AT1G04090	1	+	1057151	1059419	10.183460	0.639789	1.022880
AT1G04100	IAA10	1	+	1059506	1061191	66.992874	4.208916	6.729116
AT1G04110	SBT1.2	1	-	1061457	1063784	0.006551	0.000412	0.000658
AT1G04120	ABCC5	1	-	1064450	1071047	388.051697	24.952745	39.893867
AT1G04130	TPR2	1	+	1073427	1075568	106.759056	6.707279	10.723440
AT1G04140	AT1G04140	1	-	1075543	1080630	527.265076	33.218693	53.109264
AT1G04150	AT1G04150	1	-	1081208	1084246	2.046685	0.128586	0.205580
AT1G04160	XI-B	1	+	1086495	1096146	57.571617	3.617013	5.782795
AT1G04170	EIF2 GAMMA	1	+	1096946	1099898	838.492554	52.679405	84.222595
AT1G04171	AT1G04171	1	-	1100444	1100608	0.000000	0.000000	0.000000
AT1G04180	YUC9	1	+	1104623	1105988	50.931244	3.199823	5.115802
AT1G04190	TPR3	1	-	1106428	1108715	428.463654	26.918797	43.037140
AT1G04200	AT1G04200	1	+	1109482	1114107	223.702545	14.054409	22.469858
AT1G04210	AT1G04210	1	+	1114405	1119739	208.010941	13.068563	20.893713
AT1G04220	KCS17	1	-	1119699	1122526	444.007141	27.895338	44.598412
