task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
14	6c/d391df	2713467	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (ground1)	COMPLETED	0	2022-09-01 07:41:11.965	11m 10s	11m 2s	186.9%	1.1 GB	4.4 GB	9.1 GB	3.3 MB
10	87/6c8cf9	2713470	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (flight1)	COMPLETED	0	2022-09-01 07:41:12.073	11m 25s	11m 19s	185.7%	1 GB	4.4 GB	9.6 GB	3.3 MB
11	b2/ef6e4d	2713476	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (ground2)	COMPLETED	0	2022-09-01 07:41:12.282	37m 15s	33m 19s	491.2%	4 GB	4.7 GB	245.1 GB	238.4 GB
8	98/05732e	2713474	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (flight3)	COMPLETED	0	2022-09-01 07:41:12.229	46m 40s	44m 36s	484.2%	1.2 MB	11 MB	310.9 GB	302.4 GB
7	40/87bdba	2713475	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (flight2)	COMPLETED	0	2022-09-01 07:41:12.254	48m 10s	44m 14s	487.3%	4 GB	4.8 GB	315.1 GB	306.4 GB
17	a1/377090	2713478	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (ground3)	COMPLETED	0	2022-09-01 07:41:12.331	50m 10s	45m 50s	480.6%	1.2 MB	11 MB	315.3 GB	306.7 GB
9	f0/c07697	2713477	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (ground1)	COMPLETED	0	2022-09-01 07:41:12.308	50m 50s	46m 30s	489.5%	1.3 MB	11 MB	336.3 GB	327.1 GB
6	5b/982a8b	2713473	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (flight1)	COMPLETED	0	2022-09-01 07:41:12.186	51m 50s	51m 12s	485.1%	1.3 MB	11 MB	357.9 GB	348.2 GB
19	c8/f40e96	2713526	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (ground2)	COMPLETED	0	2022-09-01 08:18:27.189	2h 55m 18s	2h 54m 45s	1166.8%	1.3 MB	11 MB	65.8 GB	16.8 GB
26	11/b448b5	2713946	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (ground2)	COMPLETED	0	2022-09-01 11:13:45.801	3m 44s	3m 38s	448.9%	3.7 GB	4.5 GB	7.5 GB	3 MB
25	f0/52db0a	2713945	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (ground2)	COMPLETED	0	2022-09-01 11:13:45.648	7m 14s	5m 53s	390.8%	5.1 GB	6 GB	14.7 GB	8.8 GB
27	df/b9d4f0	2714002	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (ground2)	COMPLETED	0	2022-09-01 11:21:00.287	1m 25s	1m 16s	81.6%	10.8 MB	37.5 MB	3.6 GB	951.3 KB
29	ec/9cc5cd	2714003	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (ground2)	COMPLETED	0	2022-09-01 11:21:00.350	22m 5s	18m 31s	94.1%	1.8 GB	2.2 GB	3.6 GB	468.7 KB
23	61/090650	2713539	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (ground1)	COMPLETED	0	2022-09-01 08:32:02.171	3h 32m 18s	3h 31m 51s	1174.2%	1.3 MB	11 MB	89.6 GB	23.8 GB
31	f8/a9c115	2714315	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (ground1)	COMPLETED	0	2022-09-01 12:04:21.293	3m 59s	3m 54s	541.9%	3.7 GB	4.6 GB	10.8 GB	3 MB
28	67/57f702	2714004	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (ground2)	COMPLETED	0	2022-09-01 11:21:00.379	48m 5s	41m 13s	149.9%	31.3 GB	41 GB	7.3 GB	3.8 GB
42	b5/1e9f26	2714347	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (ground2)	COMPLETED	0	2022-09-01 12:09:08.032	17.7s	8s	103.0%	34.8 MB	473 MB	64.1 MB	553 B
43	fa/a9edd4	2714344	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (ground2)	COMPLETED	0	2022-09-01 12:09:07.868	1m 18s	1m 13s	90.3%	10.9 MB	37.5 MB	3.8 GB	964 KB
30	16/d86e91	2714314	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (ground1)	COMPLETED	0	2022-09-01 12:04:21.229	6m 14s	5m 28s	508.5%	5.1 GB	6 GB	20.3 GB	11.9 GB
39	b6/0ab563	2714349	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (ground2)	COMPLETED	0	2022-09-01 12:09:08.145	1m 48s	1m 41s	100.6%	285.4 MB	722.4 MB	507.8 MB	47.9 MB
44	18/d7f236	2714351	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (ground2)	COMPLETED	0	2022-09-01 12:09:08.239	2m 12s	2m 3s	270.9%	1.1 GB	1.5 GB	16.3 GB	10.1 GB
48	e6/8a03d1	2714359	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (ground2)	COMPLETED	0	2022-09-01 12:11:20.877	4.8s	0ms	78.5%	1.2 MB	11 MB	6.1 MB	1.6 KB
45	a1/14af84	2714355	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (ground1)	COMPLETED	0	2022-09-01 12:10:35.952	1m 35s	1m 26s	95.9%	11.8 MB	38.7 MB	4.7 GB	1.1 MB
33	9d/83aa5e	2714339	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (ground2)	COMPLETED	0	2022-09-01 12:09:06.255	3m 59s	3m 52s	99.3%	36.8 MB	473 MB	3.9 GB	1.1 KB
34	18/bf54ac	2714345	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (ground2)	COMPLETED	0	2022-09-01 12:09:07.928	4m 3s	3m 55s	97.8%	68.2 MB	501.9 MB	3.9 GB	34 MB
35	bf/6a263e	2714341	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (ground2)	COMPLETED	0	2022-09-01 12:09:06.795	4m 59s	4m 56s	99.8%	225.7 MB	663.8 MB	3.9 GB	1.4 KB
32	76/3ab4d2	2714343	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (ground2)	COMPLETED	0	2022-09-01 12:09:07.810	7m 13s	7m 2s	98.6%	525.2 MB	963.1 MB	3.9 GB	16.6 KB
22	df/4eb568	2713537	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (ground3)	COMPLETED	0	2022-09-01 08:31:22.365	3h 45m 18s	3h 44m 54s	1153.5%	1.3 MB	11 MB	84.1 GB	21.7 GB
50	52/dd9b9e	2714384	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (ground3)	COMPLETED	0	2022-09-01 12:16:41.164	3m 45s	3m 39s	542.2%	3.7 GB	4.6 GB	9.8 GB	3 MB
41	74/03d2a3	2714340	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (ground2)	COMPLETED	0	2022-09-01 12:09:06.746	11m 49s	11m 45s	102.5%	2.1 GB	2.6 GB	7.9 GB	450.7 MB
51	6f/f7343e	2714394	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDCLIP (ground2)	COMPLETED	0	2022-09-01 12:20:56.043	4.8s	2s	96.4%	4.4 MB	18.5 MB	113.3 MB	113.2 MB
52	e9/00fc94	2714393	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDCLIP (ground2)	COMPLETED	0	2022-09-01 12:20:55.967	9.8s	2s	84.8%	4.4 MB	18.5 MB	112.2 MB	112.1 MB
53	57/6bd2e9	2714395	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (ground2)	COMPLETED	0	2022-09-01 12:21:00.841	20s	12s	98.3%	24.8 MB	54.8 MB	339.8 MB	36.3 MB
54	99/de83f0	2714396	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (ground2)	COMPLETED	0	2022-09-01 12:21:05.843	20s	11s	98.3%	28 MB	57.9 MB	336.3 MB	36.1 MB
49	5f/7e3d47	2714383	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (ground3)	COMPLETED	0	2022-09-01 12:16:41.119	5m 15s	4m 45s	528.1%	5.1 GB	6 GB	18.6 GB	10.9 GB
55	1f/63f7d6	2714399	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (ground3)	COMPLETED	0	2022-09-01 12:21:56.009	1m 25s	1m 22s	95.5%	11.1 MB	36.9 MB	4.5 GB	1018.8 KB
36	44/8bc96c	2714342	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (ground2)	COMPLETED	0	2022-09-01 12:09:07.514	15m 23s	15m 18s	99.9%	5.3 GB	5.7 GB	3.9 GB	174.1 KB
46	15/fb6a65	2714357	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (ground1)	COMPLETED	0	2022-09-01 12:10:36.099	24m	23m 54s	94.7%	3.3 GB	4.3 GB	4.7 GB	471 KB
57	71/ca8358	2714398	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (ground3)	COMPLETED	0	2022-09-01 12:21:55.973	21m 5s	21m	97.2%	2.9 GB	3.9 GB	4.5 GB	470 KB
38	c9/4b6c81	2714348	NFCORE_RNASEQ:RNASEQ:DUPRADAR (ground2)	COMPLETED	0	2022-09-01 12:09:08.098	36m 23s	36m 18s	65.0%	390.9 MB	825.6 MB	63.7 GB	39 GB
37	a1/a36df9	2714346	NFCORE_RNASEQ:RNASEQ:STRINGTIE (ground2)	COMPLETED	0	2022-09-01 12:09:07.993	38m 58s	38m 51s	96.2%	1.6 GB	2 GB	4.1 GB	114.4 MB
40	37/5a650f	2714350	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (ground2)	COMPLETED	0	2022-09-01 12:09:08.182	46m 28s	46m 23s	101.6%	8.9 GB	40.2 GB	48.4 GB	44.3 GB
24	29/b96114	2713542	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (flight1)	COMPLETED	0	2022-09-01 08:33:02.252	4h 31m 40s	4h 31m 6s	1154.3%	9.1 GB	11.7 GB	95.4 GB	24.8 GB
59	70/45d32f	2715095	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (flight1)	COMPLETED	0	2022-09-01 13:04:44.514	5m 47s	4m 54s	508.2%	3.8 GB	4.6 GB	11.2 GB	3 MB
58	af/e86628	2715094	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (flight1)	COMPLETED	0	2022-09-01 13:04:42.424	7m 55s	6m 18s	476.9%	5.1 GB	6 GB	21.5 GB	12.6 GB
47	54/3bb848	2714356	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (ground1)	COMPLETED	0	2022-09-01 12:10:36.059	1h 2m 6s	1h 1m 30s	145.0%	29.4 GB	41 GB	9.5 GB	5 GB
73	82/7925f3	2715153	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (ground1)	COMPLETED	0	2022-09-01 13:12:42.613	14.4s	9s	109.6%	34.9 MB	473 MB	69 MB	553 B
60	fe/75830e	2715143	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (flight1)	COMPLETED	0	2022-09-01 13:12:37.233	1m 40s	1m 35s	94.0%	16.5 MB	44.7 MB	5 GB	1.2 MB
67	e4/d9b649	2715145	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (ground1)	COMPLETED	0	2022-09-01 13:12:42.205	1m 50s	1m 46s	100.2%	333.6 MB	1.2 GB	561.6 MB	48.5 MB
64	5a/1c7f08	2715150	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (ground1)	COMPLETED	0	2022-09-01 13:12:42.556	2m 5s	1m 29s	95.9%	12 MB	38.9 MB	5 GB	1.1 MB
70	39/ed997b	2715156	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (ground1)	COMPLETED	0	2022-09-01 13:12:42.693	2m 54s	2m 32s	324.6%	1.1 GB	1.5 GB	18.6 GB	11 GB
76	64/5a9bdb	2715166	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (ground1)	COMPLETED	0	2022-09-01 13:15:37.295	4.8s	1s	97.3%	1.2 MB	11 MB	6.1 MB	1.6 KB
65	c7/dd5402	2715146	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (ground1)	COMPLETED	0	2022-09-01 13:12:42.241	5m 30s	5m 27s	96.2%	48 MB	473 MB	5 GB	1.1 KB
69	33/2f3b66	2715154	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (ground1)	COMPLETED	0	2022-09-01 13:12:42.635	5m 34s	5m 26s	97.7%	80.8 MB	502.6 MB	5 GB	36.4 MB
75	35/9534f0	2715155	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (ground1)	COMPLETED	0	2022-09-01 13:12:42.663	7m 14s	6m 58s	100.0%	225.6 MB	663.6 MB	5.1 GB	1.4 KB
56	e7/28893a	2714400	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (ground3)	COMPLETED	0	2022-09-01 12:21:56.045	58m 16s	57m 46s	149.3%	28.4 GB	41 GB	8.9 GB	4.7 GB
77	49/2b2cb1	2715375	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (ground3)	COMPLETED	0	2022-09-01 13:20:12.428	39.7s	6s	136.2%	36.8 MB	473 MB	83 MB	554 B
71	70/200ccf	2715152	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (ground1)	COMPLETED	0	2022-09-01 13:12:42.594	9m 15s	9m 11s	99.6%	692.5 MB	1.1 GB	5 GB	16.7 KB
80	33/38a5af	2715374	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (ground3)	COMPLETED	0	2022-09-01 13:20:12.402	2m	1m 36s	86.3%	11.4 MB	37 MB	4.7 GB	1 MB
86	8f/b6bbcd	2715382	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (ground3)	COMPLETED	0	2022-09-01 13:20:12.581	2m 10s	1m 53s	102.1%	334.6 MB	1.2 GB	682.4 MB	47.3 MB
87	d9/aa7946	2715384	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (ground3)	COMPLETED	0	2022-09-01 13:20:12.628	2m 45s	2m 24s	300.0%	1 GB	1.5 GB	18.9 GB	11.5 GB
90	11/e683a8	2715466	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (ground3)	COMPLETED	0	2022-09-01 13:22:57.280	4.9s	1s	76.1%	1.2 MB	11 MB	6.1 MB	1.6 KB
20	64/d7f7d0	2713530	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (flight3)	COMPLETED	0	2022-09-01 08:27:52.142	4h 56m 25s	4h 54m 32s	1168.9%	9.1 GB	11.7 GB	83 GB	21.4 GB
89	d6/2eb6c7	2715380	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (ground3)	COMPLETED	0	2022-09-01 13:20:12.537	5m 10s	4m 52s	100.0%	122.6 MB	1003.5 MB	4.7 GB	33.3 MB
85	b5/c5b8b6	2715381	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (ground3)	COMPLETED	0	2022-09-01 13:20:12.557	5m 10s	4m 52s	100.0%	40.1 MB	473 MB	4.7 GB	1.1 KB
78	5c/b79730	2715376	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (ground3)	COMPLETED	0	2022-09-01 13:20:12.447	5m 50s	5m 42s	99.8%	227.6 MB	663.8 MB	4.7 GB	1.4 KB
92	60/bce943	2715518	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (flight3)	COMPLETED	0	2022-09-01 13:24:17.412	4m 15s	4m 9s	538.9%	3.7 GB	4.5 GB	9.9 GB	3 MB
82	13/10b607	2715377	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (ground3)	COMPLETED	0	2022-09-01 13:20:12.479	8m 25s	8m 14s	99.1%	493.8 MB	918.3 MB	4.7 GB	16.6 KB
68	67/663522	2715147	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (ground1)	COMPLETED	0	2022-09-01 13:12:42.261	16m 15s	16m 11s	99.7%	2.3 GB	2.9 GB	10.3 GB	529.9 MB
93	f4/9777cd	2715584	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDCLIP (ground1)	COMPLETED	0	2022-09-01 13:28:57.191	10s	4s	94.4%	4.4 MB	18.5 MB	133.4 MB	133.3 MB
94	d5/e03019	2715585	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDCLIP (ground1)	COMPLETED	0	2022-09-01 13:28:57.216	9.9s	3s	94.1%	4.4 MB	18.5 MB	131.7 MB	131.7 MB
95	ce/48059f	2715586	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (ground1)	COMPLETED	0	2022-09-01 13:29:07.182	20s	13s	98.6%	21.7 MB	51.7 MB	400 MB	41.3 MB
96	fb/424c3b	2715587	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (ground1)	COMPLETED	0	2022-09-01 13:29:07.218	20s	13s	98.3%	20.6 MB	50.5 MB	395 MB	40.9 MB
21	f1/b2e7cf	2713531	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (flight2)	COMPLETED	0	2022-09-01 08:29:22.153	5h 2m 30s	5h 1m 45s	1140.7%	1.3 MB	11 MB	84 GB	21.9 GB
88	5e/40d6f1	2715385	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (ground3)	COMPLETED	0	2022-09-01 13:20:12.659	15m 45s	15m 22s	99.1%	2 GB	2.5 GB	9.6 GB	431.6 MB
98	fc/703a59	2715607	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (flight2)	COMPLETED	0	2022-09-01 13:31:52.671	4m 5s	4m	492.2%	3.7 GB	4.7 GB	10.1 GB	3 MB
99	8f/d7b90d	2715779	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDCLIP (ground3)	COMPLETED	0	2022-09-01 13:35:57.598	14.8s	7s	72.7%	4.4 MB	18.5 MB	107.5 MB	107.4 MB
100	78/909837	2715780	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDCLIP (ground3)	COMPLETED	0	2022-09-01 13:35:57.629	29.8s	6s	76.4%	4.4 MB	18.5 MB	108.4 MB	108.4 MB
101	ac/b8a16d	2715781	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_TX2GENE (erccTAIRigen.gtf)	COMPLETED	0	2022-09-01 13:35:57.649	39.7s	20s	88.0%	1.5 GB	1.5 GB	211.2 MB	1.2 MB
74	83/ad559e	2715157	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (ground1)	COMPLETED	0	2022-09-01 13:12:42.722	24m 15s	22m 21s	95.1%	7.6 GB	8 GB	5 GB	180.6 KB
102	24/e4e6a4	2715788	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (ground3)	COMPLETED	0	2022-09-01 13:36:12.616	44.8s	26s	74.8%	22.6 MB	52.5 MB	322.3 MB	35.3 MB
103	ea/eb1a29	2715795	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (ground3)	COMPLETED	0	2022-09-01 13:36:27.511	34.9s	17s	80.1%	25 MB	55 MB	325.1 MB	35.5 MB
104	87/56d742	2715797	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_TXIMPORT	COMPLETED	0	2022-09-01 13:36:37.847	39.5s	31s	98.1%	634.6 MB	2.2 GB	81.4 MB	17.9 MB
61	90/de5e95	2715142	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (flight1)	COMPLETED	0	2022-09-01 13:12:37.194	24m 55s	24m 48s	97.5%	3.1 GB	4.1 GB	5 GB	473.6 KB
105	16/8dbebf	2715846	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_SE_GENE (salmon_tx2gene.tsv)	COMPLETED	0	2022-09-01 13:37:17.655	29.7s	14s	112.4%	409.8 MB	956.5 MB	53.7 MB	1.8 MB
108	b3/10a4f8	2715847	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_SE_TRANSCRIPT (salmon_tx2gene.tsv)	COMPLETED	0	2022-09-01 13:37:17.724	44.7s	14s	110.1%	395.7 MB	941.8 MB	55.8 MB	2.5 MB
107	aa/f7ab68	2715848	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_SE_GENE_SCALED (salmon_tx2gene.tsv)	COMPLETED	0	2022-09-01 13:37:17.747	54.6s	15s	108.3%	402.2 MB	944.5 MB	55.2 MB	2.4 MB
109	c0/01c0f9	2715849	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_SE_GENE_LENGTH_SCALED (salmon_tx2gene.tsv)	COMPLETED	0	2022-09-01 13:37:17.818	1m 5s	13s	114.9%	435.3 MB	979.2 MB	55.2 MB	2.4 MB
106	da/3d5aff	2715850	NFCORE_RNASEQ:RNASEQ:DESEQ2_QC_STAR_SALMON	COMPLETED	0	2022-09-01 13:37:17.854	1m 25s	27s	155.4%	669.2 MB	2.3 GB	71 MB	3.6 MB
110	72/56537e	2715878	NFCORE_RNASEQ:RNASEQ:GET_SOFTWARE_VERSIONS	COMPLETED	0	2022-09-01 13:38:43.006	9.4s	1s	8.2%	8.5 MB	34.6 MB	394.5 KB	1.8 KB
81	49/fc2db5	2715373	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (ground3)	COMPLETED	0	2022-09-01 13:20:12.354	21m 30s	21m 25s	95.1%	5.8 GB	6.2 GB	4.7 GB	180 KB
97	28/54aad9	2715603	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (flight2)	COMPLETED	0	2022-09-01 13:31:52.519	11m 55s	6m 16s	425.0%	5.1 GB	6 GB	18.7 GB	10.9 GB
111	ff/eb71f0	2716027	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (flight2)	COMPLETED	0	2022-09-01 13:43:47.981	4m 15s	3m 47s	62.5%	14 MB	40.7 MB	4.3 GB	1.1 MB
