Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
oxgr1a.3	oxgr1a.3	NC_007112.7	-	2060430	2061419	0.000000	0.000000	0.000000
oxgr1a.2	oxgr1a.2	NC_007112.7	-	2074513	2075529	0.074943	0.025254	0.038039
mbnl2	mbnl2	NC_007112.7	+	2101512	2217860	5.674282	7.587481	11.428485
rap2ab	rap2ab	NC_007112.7	+	2222366	2240119	2.673101	0.900787	1.356792
kpnb3	kpnb3	NC_007112.7	+	2260447	2299553	77.752304	26.201139	39.464920
farp1	farp1	NC_007112.7	+	2301930	2446117	13.253454	4.466177	6.727087
si:ch211-235f1.3	si:ch211-235f1.3	NC_007112.7	-	2331575	2358761	0.000000	0.000000	0.000000
ggact.3	ggact.3	NC_007112.7	-	2447021	2449490	31.353453	11.587178	17.452944
ggact.2	ggact.2	NC_007112.7	-	2450163	2453133	36.291840	12.229702	18.420734
ggact.1	ggact.1	NC_007112.7	-	2454140	2457526	156.627731	52.780750	79.499908
gpc6a	gpc6a	NC_007112.7	+	2712901	3036374	0.640066	0.218386	0.328939
LOC110439758	LOC110439758	NC_007112.7	+	2925455	2927347	0.039068	0.013165	0.019830
gpc5a	gpc5a	NC_007112.7	-	3100244	3295045	5.542508	1.867726	2.813224
mir92a-1	mir92a-1	NC_007112.7	-	3297367	3297451	0.717647	0.934360	1.407360
LOC103910100	LOC103910100	NC_007112.7	+	3786526	3833365	0.400323	0.134902	0.203193
slitrk6	slitrk6	NC_007112.7	+	4101741	4154332	0.802057	0.270279	0.407102
LOC101887188	LOC101887188	NC_007112.7	-	4117881	4125107	0.000000	0.000000	0.000000
slitrk1	slitrk1	NC_007112.7	+	4545187	4550481	0.056468	0.019029	0.028662
LOC101882161	LOC101882161	NC_007112.7	-	4783348	4785448	0.258302	0.087043	0.131107
LOC103911774	LOC103911774	NC_007112.7	-	5148593	5154048	0.000000	0.000000	0.000000
spry2	spry2	NC_007112.7	+	5273457	5277598	33.114449	11.532957	17.371277
ndfip2	ndfip2	NC_007112.7	-	5354489	5394686	72.870804	24.556162	36.987206
tuba8l2	tuba8l2	NC_007112.7	+	5402484	5419116	618.604492	208.458664	313.986542
stk16	stk16	NC_007112.7	+	5422437	5434261	15.924620	5.366313	8.082897
mnx2b	mnx2b	NC_007112.7	-	5449777	5455502	79.791664	27.289780	41.104660
atic	atic	NC_007112.7	+	5485853	5503665	19.266598	6.492499	9.779193
fn1b	fn1b	NC_007112.7	-	5504131	5543086	658.471252	229.015015	344.949097
cpo	cpo	NC_007112.7	+	5576151	5587130	1.401893	0.472413	0.711562
nrp2a	nrp2a	NC_007112.7	-	5606460	5746056	0.884297	0.756837	1.139970
pard3ba	pard3ba	NC_007112.7	-	5795014	6085751	4.573016	4.132610	6.224657
abcb6a	abcb6a	NC_007112.7	+	6135126	6160856	13.197218	4.448074	6.699820
cnppd1	cnppd1	NC_007112.7	+	6161989	6169817	46.701107	15.737439	23.704191
prkag3a	prkag3a	NC_007112.7	+	6171517	6185520	3.049390	1.040107	1.566640
retreg2	retreg2	NC_007112.7	+	6189856	6210816	19.794056	6.934142	10.444407
mdh1b	mdh1b	NC_007112.7	-	6218628	6225363	0.175209	0.059183	0.089143
fastkd2	fastkd2	NC_007112.7	+	6221936	6243817	24.242447	9.614494	14.481632
gtf3c3	gtf3c3	NC_007112.7	+	6243906	6272146	9.136085	3.078698	4.637224
hecw2b	hecw2b	NC_007112.7	+	6276244	6365434	2.176696	0.733508	1.104831
klf7a	klf7a	NC_007112.7	-	6403562	6494384	0.435515	0.146761	0.221055
si:ch211-93g23.2	si:ch211-93g23.2	NC_007112.7	+	6640002	6646358	40.845467	19.704985	29.680223
ube2f	ube2f	NC_007112.7	+	6646507	6664123	31.130709	12.668962	19.082359
erbb4a	erbb4a	NC_007112.7	+	6817290	6925113	0.000000	0.000000	0.000000
LOC108184914	LOC108184914	NC_007112.7	-	6984652	7054455	0.058416	0.019685	0.029650
si:ch73-383l1.1	si:ch73-383l1.1	NC_007112.7	+	7189839	7451903	0.000000	0.000000	0.000000
lancl1	lancl1	NC_007112.7	+	7517461	7539716	28.884300	9.733494	14.660872
mylz3	mylz3	NC_007112.7	+	7546347	7554358	4.522280	1.523928	2.295384
pcnp	pcnp	NC_007112.7	+	7556963	7561231	27.562963	11.227814	16.911661
mxa	mxa	NC_007112.7	-	7562323	7570219	26.398020	8.895661	13.398905
mxb	mxb	NC_007112.7	-	7574224	7603573	6.807115	2.333053	3.514112
efnb2b	efnb2b	NC_007112.7	-	7634516	7659569	1.642786	0.553590	0.833833
arglu1b	arglu1b	NC_007112.7	-	7662091	7673376	55.643204	18.750769	28.242952
en1b	en1b	NC_007112.7	+	7679225	7683374	0.000000	0.000000	0.000000
radil	radil	NC_007112.7	-	7847423	7894273	0.000000	0.000000	0.000000
wu:fc47e11	wu:fc47e11	NC_007112.7	-	7917882	7920638	10.178282	3.429899	5.166214
si:dkey-79f11.10	si:dkey-79f11.10	NC_007112.7	-	7924955	8012299	56.527954	147.487137	222.149414
si:dkey-79f11.9	si:dkey-79f11.9	NC_007112.7	-	7935957	7940616	11.559624	3.895387	5.867346
si:dkey-79f11.7	si:dkey-79f11.7	NC_007112.7	-	7946171	7978531	174.459991	80.729332	121.596878
si:dkey-79f11.5	si:dkey-79f11.5	NC_007112.7	-	7994106	8000558	49.057087	16.531363	24.900023
si:dkeyp-9d4.2	si:dkeyp-9d4.2	NC_007112.7	-	8016616	8020713	377.384216	127.171745	191.549805
si:dkeyp-9d4.3	si:dkeyp-9d4.3	NC_007112.7	-	8022320	8101668	0.332243	0.111960	0.168637
si:dkeyp-9d4.5	si:dkeyp-9d4.5	NC_007112.7	+	8109810	8163473	0.174198	0.081633	0.122958
LOC101882918	LOC101882918	NC_007112.7	-	8128468	8142226	5.184943	2.519069	3.794295
grapb	grapb	NC_007112.7	-	8165340	8192418	0.000000	0.000000	0.000000
LOC103911848	LOC103911848	NC_007112.7	-	8200733	8205228	0.000000	0.000000	0.000000
cacna1hb	cacna1hb	NC_007112.7	+	8304862	8404338	0.379685	0.127947	0.192718
syngr3b	syngr3b	NC_007112.7	-	8415983	8428760	7.070812	2.382738	3.588949
myo15ab	myo15ab	NC_007112.7	+	8435021	8507743	0.049839	0.016795	0.025297
alkbh5	alkbh5	NC_007112.7	+	8508753	8516591	19.296734	6.502655	9.794489
mief2	mief2	NC_007112.7	+	8521323	8530516	6.518355	2.196569	3.308537
smcr8b	smcr8b	NC_007112.7	+	8534698	8540045	3.340998	1.125857	1.695798
zgc:112980	zgc:112980	NC_007112.7	-	8539903	8553326	5.029078	1.756763	2.646088
ptcd1	ptcd1	NC_007112.7	-	8555327	8566666	6.368409	2.146040	3.232428
LOC110439701	LOC110439701	NC_007112.7	+	8573575	8575127	0.496101	0.167177	0.251807
si:ch211-160d14.9	si:ch211-160d14.9	NC_007112.7	+	8587345	8590640	0.362887	0.140492	0.211613
si:ch211-160d14.6	si:ch211-160d14.6	NC_007112.7	+	8601862	8612394	0.025929	0.008738	0.013161
zgc:153118	zgc:153118	NC_007112.7	-	8612572	8613918	0.000000	0.000000	0.000000
LOC101883376	LOC101883376	NC_007112.7	-	8615620	8618349	1.293161	0.435772	0.656373
LOC103911895	LOC103911895	NC_007112.7	-	8626996	8629020	0.000000	0.000000	0.000000
fbxl18	fbxl18	NC_007112.7	-	8638162	8646931	2.786185	0.938895	1.414191
actb1	actb1	NC_007112.7	-	8649104	8652632	2171.512451	731.760925	1102.199707
fscn1b	fscn1b	NC_007112.7	+	8662542	8668674	0.170658	0.057509	0.086621
abcg2b	abcg2b	NC_007112.7	-	8674074	8691921	36.982002	12.462275	18.771044
zgc:77849	zgc:77849	NC_007112.7	+	8694196	8702684	61.265499	20.645380	31.096674
grin2ab	grin2ab	NC_007112.7	-	8763721	8918458	0.057197	0.019274	0.029032
si:ch73-191k20.1	si:ch73-191k20.1	NC_007112.7	+	8950804	8963797	0.108234	0.037945	0.057154
socs1b	socs1b	NC_007112.7	-	8961012	8966348	32.231762	10.909090	16.431591
si:ch73-191k20.4	si:ch73-191k20.4	NC_007112.7	-	8974033	8977967	8.587950	2.893986	4.359006
LOC103911865	LOC103911865	NC_007112.7	-	8978905	8980668	0.376056	0.126724	0.190876
tlr2	tlr2	NC_007112.7	+	8983491	8989759	1.044649	0.470299	0.708378
prkcba	prkcba	NC_007112.7	+	9004686	9074691	1.395276	0.548261	0.825807
cacng3a	cacng3a	NC_007112.7	+	9082175	9092208	0.000000	0.000000	0.000000
si:ch211-14k19.8	si:ch211-14k19.8	NC_007112.7	-	9100447	9115045	0.681957	0.229807	0.346143
ndufab1a	ndufab1a	NC_007112.7	-	9118104	9123429	97.479248	32.848766	49.477772
palb2	palb2	NC_007112.7	-	9124996	9134082	1.394486	0.469917	0.707803
LOC110439775	LOC110439775	NC_007112.7	-	9137445	9140104	0.103752	0.042189	0.063547
zgc:152698	zgc:152698	NC_007112.7	+	9144958	9145896	1.489883	0.502064	0.756223
plk1	plk1	NC_007112.7	+	9153187	9161695	9.728456	3.278316	4.937895
ern2	ern2	NC_007112.7	-	9169271	9195936	5.564982	2.055183	3.095576
chtf18	chtf18	NC_007112.7	+	9199038	9227201	1.931576	0.650907	0.980415
gng13a	gng13a	NC_007112.7	-	9227080	9228007	0.258290	0.087039	0.131101
si:dkeyp-57d7.4	si:dkeyp-57d7.4	NC_007112.7	-	9230981	9231841	0.580139	0.195496	0.294463
zgc:136472	zgc:136472	NC_007112.7	-	9234928	9249957	119.636841	40.315483	60.724354
micall2b	micall2b	NC_007112.7	-	9460010	9486131	26.362957	9.450361	14.234410
si:ch73-12o23.1	si:ch73-12o23.1	NC_007112.7	-	9499640	9527411	107.671997	37.435760	56.386829
elfn1b	elfn1b	NC_007112.7	+	9557186	9711530	0.083428	0.028114	0.042346
ugt5b5	ugt5b5	NC_007112.7	-	9626277	9629705	24.865927	8.379374	12.621257
ugt5b4	ugt5b4	NC_007112.7	-	9630996	9652696	37.954147	12.789870	19.264477
ugt5b3	ugt5b3	NC_007112.7	-	9635978	9641845	29.513382	9.945483	14.980177
ugt5b2	ugt5b2	NC_007112.7	-	9642976	9644630	27.309687	9.202877	13.861642
ugt5b1	ugt5b1	NC_007112.7	-	9644893	9652725	10.103855	4.327879	6.518778
mad1l1	mad1l1	NC_007112.7	-	9740800	9858521	10.574286	3.563346	5.367215
pmm2	pmm2	NC_007112.7	+	9860381	9866608	24.382198	8.216366	12.375730
zgc:56409	zgc:56409	NC_007112.7	-	9873309	9885360	13.561433	4.616692	6.953797
rgs11	rgs11	NC_007112.7	+	9886942	9914635	1.768203	0.698923	1.052738
tmem8a	tmem8a	NC_007112.7	-	9916376	9941051	27.248854	9.241393	13.919655
LOC110439781	LOC110439781	NC_007112.7	+	9940379	9950811	0.035434	0.046491	0.070026
pdia2	pdia2	NC_007112.7	+	9954485	9964765	124.545967	41.969769	63.216091
si:dkeyp-75b4.8	si:dkeyp-75b4.8	NC_007112.7	+	9966249	9982188	0.000000	0.000000	0.000000
LOC101884154	LOC101884154	NC_007112.7	-	9972260	9977500	0.061220	0.020630	0.031074
LOC101884122	LOC101884122	NC_007112.7	-	9977617	9980951	0.000000	0.000000	0.000000
si:dkeyp-75b4.9	si:dkeyp-75b4.9	NC_007112.7	-	9985169	9989664	8.881603	2.992942	4.508056
si:dkeyp-75b4.10	si:dkeyp-75b4.10	NC_007112.7	+	9994785	10000362	230.644623	77.723129	117.068832
trim2b	trim2b	NC_007112.7	+	10003397	10033493	1.082960	0.364938	0.549681
rnf175	rnf175	NC_007112.7	-	10037444	10048514	29.634640	10.210788	15.379786
fgb	fgb	NC_007112.7	+	10051806	10059430	1933.345337	651.502869	981.312622
LOC100536670	LOC100536670	NC_007112.7	-	10063216	10064777	3.480125	1.172740	1.766415
fga	fga	NC_007112.7	-	10066100	10071522	1820.881226	613.604492	924.229004
lratb	lratb	NC_007112.7	+	10074498	10113195	8.311760	6.651305	10.018389
lratb.2	lratb.2	NC_007112.7	+	10118455	10123897	0.000000	0.000000	0.000000
rbm46	rbm46	NC_007112.7	+	10127209	10137452	0.000000	0.000000	0.000000
npy2rl	npy2rl	NC_007112.7	+	10221568	10236768	1.559786	0.525620	0.791704
eif3f	eif3f	NC_007112.7	+	10297027	10304044	740.637207	249.581528	375.926971
zgc:77880	zgc:77880	NC_007112.7	+	10305652	10315206	4.546052	1.531938	2.307450
tmem55bb	tmem55bb	NC_007112.7	+	10318089	10325025	11.635168	3.920844	5.905690
LOC557811	LOC557811	NC_007112.7	-	10328192	10347386	0.077620	0.026157	0.039398
dachb	dachb	NC_007112.7	+	10378677	10448630	8.423642	3.569655	5.376719
tnrc5	tnrc5	NC_007112.7	-	10462692	10473588	12.198207	4.110578	6.191473
trpc5a	trpc5a	NC_007112.7	-	10486064	10620345	0.000000	0.000000	0.000000
zgc:174945	zgc:174945	NC_007112.7	-	10637479	10640624	1.783245	0.600922	0.905126
si:dkey-31e10.1	si:dkey-31e10.1	NC_007112.7	-	10642501	10647351	2.764682	0.977908	1.472954
si:dkey-31e10.5	si:dkey-31e10.5	NC_007112.7	-	10666517	10670695	5.742229	1.935029	2.914597
si:dkey-31e10.6p	si:dkey-31e10.6p	NC_007112.7	-	10672598	10683997	7.351137	2.477202	3.731234
zgc:103678	zgc:103678	NC_007112.7	+	10683843	10696591	78.252213	26.369600	39.718662
atp1b1b	atp1b1b	NC_007112.7	+	10720218	10739209	1.824157	0.614708	0.925892
LOC100334711	LOC100334711	NC_007112.7	+	10760059	10777133	0.026305	0.008864	0.013352
si:ch73-222h13.1	si:ch73-222h13.1	NC_007112.7	-	10783670	10806635	0.083984	0.028301	0.042628
crfb15	crfb15	NC_007112.7	-	10809355	10821584	7.297782	2.534578	3.817655
dmd	dmd	NC_007112.7	-	10824343	11075439	2.302662	2.290620	3.450199
casc5	casc5	NC_007112.7	-	11086955	11107435	1.639956	0.552636	0.832396
knstrn	knstrn	NC_007112.7	+	11107743	11117501	14.996875	5.053679	7.611999
sdk1b	sdk1b	NC_007112.7	-	11124265	11509093	0.000000	0.000000	0.000000
si:dkey-26i13.7	si:dkey-26i13.7	NC_007112.7	-	11595545	11596859	0.381445	0.128540	0.193611
si:dkey-26i13.6	si:dkey-26i13.6	NC_007112.7	-	11605669	11609410	0.842122	0.283780	0.427438
si:dkey-26i13.5	si:dkey-26i13.5	NC_007112.7	-	11614932	11616394	0.802723	0.270503	0.407440
si:dkey-26i13.3	si:dkey-26i13.3	NC_007112.7	-	11625917	11627485	1.017155	0.342763	0.516280
si:dkey-26i13.4	si:dkey-26i13.4	NC_007112.7	-	11641314	11643990	0.358552	0.120826	0.181991
LOC797518	LOC797518	NC_007112.7	+	11660081	11670297	4.940575	1.664886	2.507699
brat1	brat1	NC_007112.7	-	11670879	11689597	10.766642	3.635035	5.475196
si:dkey-26i13.8	si:dkey-26i13.8	NC_007112.7	+	11711226	11733311	0.000000	0.000000	0.000000
chst12b	chst12b	NC_007112.7	+	11735655	11738573	0.000000	0.000000	0.000000
zmp:0000001069	zmp:0000001069	NC_007112.7	-	11775536	11778831	0.000000	0.000000	0.000000
ttyh3b	ttyh3b	NC_007112.7	-	11785645	11850385	4.888011	1.917510	2.888210
iqce	iqce	NC_007112.7	-	11854710	11878868	4.546023	1.540489	2.320329
snx8b	snx8b	NC_007112.7	+	11881533	11900425	0.295495	0.099577	0.149985
grk4	grk4	NC_007112.7	-	11902579	11973372	7.752326	3.070523	4.624910
tspan5b	tspan5b	NC_007112.7	+	11977426	11994710	9.429676	3.177633	4.786243
slc24a2	slc24a2	NC_007112.7	+	12009502	12041473	0.304228	0.102519	0.154418
saraf	saraf	NC_007112.7	+	12049233	12059553	35.030048	14.423169	21.724598
pla2g12a	pla2g12a	NC_007112.7	-	12061284	12064745	76.709854	25.849854	38.935802
LOC110439783	LOC110439783	NC_007112.7	-	12066440	12068628	0.000000	0.000000	0.000000
xpa	xpa	NC_007112.7	+	12068725	12097812	3.103310	1.308229	1.970493
mtp	mtp	NC_007112.7	-	12107680	12126541	124.155983	41.838352	63.018147
spink4	spink4	NC_007112.7	+	12135054	12138616	85.039162	28.656681	43.163528
b4galt1	b4galt1	NC_007112.7	-	12141467	12161147	7.273361	2.450993	3.691757
stra6l	stra6l	NC_007112.7	+	12172289	12191051	102.241867	50.986973	76.798073
tdrd7a	tdrd7a	NC_007112.7	+	12195723	12228117	0.000000	0.000000	0.000000
tmod1	tmod1	NC_007112.7	+	12228213	12259063	0.942493	0.903003	1.360130
cplx2l	cplx2l	NC_007112.7	-	12262980	12278778	2.116231	0.764826	1.152002
gne	gne	NC_007112.7	+	12295258	12334540	10.962285	3.694094	5.564153
nansa	nansa	NC_007112.7	+	12335864	12344788	63.890682	21.530020	32.429146
clta	clta	NC_007112.7	+	12348217	12361930	219.711548	76.654533	115.459297
sclt1	sclt1	NC_007112.7	-	12364455	12394162	4.954121	1.732269	2.609194
zgc:77739	zgc:77739	NC_007112.7	+	12394197	12397886	1043.713379	401.791077	605.189453
LOC103911926	LOC103911926	NC_007112.7	+	12672817	12676199	0.443212	0.152295	0.229391
pcdh10a	pcdh10a	NC_007112.7	+	12763417	12797552	1.395811	0.486877	0.733348
si:dkeyp-7b3.2	si:dkeyp-7b3.2	NC_007112.7	+	12924459	12936988	0.000000	0.000000	0.000000
si:dkeyp-106c3.2	si:dkeyp-106c3.2	NC_007112.7	+	13087533	13088903	0.134805	0.045427	0.068423
pcdh18a	pcdh18a	NC_007112.7	-	13261115	13271156	1.034399	0.349267	0.526076
LOC101886760	LOC101886760	NC_007112.7	+	13479125	13482300	0.435228	0.155692	0.234508
LOC101886790	LOC101886790	NC_007112.7	-	13485420	13487161	0.498079	0.167844	0.252811
LOC101886839	LOC101886839	NC_007112.7	-	13598720	13603663	0.751467	0.253640	0.382040
noctb	noctb	NC_007112.7	+	13930662	13953733	0.590160	0.561675	0.846011
elf2b	elf2b	NC_007112.7	-	13957218	13989498	12.423695	5.104787	7.688979
mgarp	mgarp	NC_007112.7	-	13997809	14014931	0.116529	0.039268	0.059147
hpf1	hpf1	NC_007112.7	+	14020445	14026781	6.670467	2.247828	3.385745
ank2a	ank2a	NC_007112.7	+	14029159	14160253	0.139296	0.070629	0.106384
LOC101887098	LOC101887098	NC_007112.7	+	14115836	14117650	0.000000	0.000000	0.000000
camk2d2	camk2d2	NC_007112.7	-	14162472	14234120	1.062626	0.358601	0.540135
cxcl8a	cxcl8a	NC_007112.7	+	14253145	14254126	81.402153	27.520296	41.451870
pde5aa	pde5aa	NC_007112.7	-	14256716	14283599	0.950624	0.320343	0.482510
ppp2r2ca	ppp2r2ca	NC_007112.7	+	14283692	14306853	0.000000	0.000000	0.000000
crmp1	crmp1	NC_007112.7	+	14343317	14364712	0.188272	0.087034	0.131094
LOC567498	LOC567498	NC_007112.7	+	14372550	14374931	0.034005	0.011459	0.017260
fip1l1b	fip1l1b	NC_007112.7	+	14382797	14403687	52.184685	17.776157	26.774965
LOC553528	LOC553528	NC_007112.7	-	14397869	14426912	1.687122	2.111134	3.179852
chic2	chic2	NC_007112.7	+	14406145	14416437	34.368561	11.581592	17.444530
slc34a2aas	slc34a2aas	NC_007112.7	-	14432054	14454434	2.234330	0.752929	1.134084
slc34a2a	slc34a2a	NC_007112.7	+	14432438	14442899	219.020996	73.806168	111.168999
rbpja	rbpja	NC_007112.7	+	14454663	14464020	8.333138	2.808119	4.229671
stim2a	stim2a	NC_007112.7	+	14465021	14484107	0.123818	0.041724	0.062847
LOC101882365	LOC101882365	NC_007112.7	+	14490479	14494782	0.592348	0.199611	0.300659
si:dkey-194g4.1	si:dkey-194g4.1	NC_007112.7	-	14499690	14507448	1.280777	0.431599	0.650087
LOC100004921	LOC100004921	NC_007112.7	+	14511438	14518343	0.000000	0.000000	0.000000
LOC110439785	LOC110439785	NC_007112.7	-	14517197	14517708	0.000000	0.000000	0.000000
LOC100004978	LOC100004978	NC_007112.7	-	14518957	14524540	0.017500	0.005990	0.009022
LOC110437782	LOC110437782	NC_007112.7	-	14527258	14538689	3.554100	1.370539	2.064346
LOC100329816	LOC100329816	NC_007112.7	+	14544029	14555625	0.000000	0.000000	0.000000
LOC100332745	LOC100332745	NC_007112.7	+	14555601	14575841	0.000000	0.000000	0.000000
LOC101884963	LOC101884963	NC_007112.7	-	14562159	14562816	0.000000	0.000000	0.000000
LOC100005071	LOC100005071	NC_007112.7	+	14575980	14592833	0.000000	0.000000	0.000000
LOC110438559	LOC110438559	NC_007112.7	+	14624516	14625552	0.000000	0.000000	0.000000
LOC108189345	LOC108189345	NC_007112.7	+	14625693	14648950	0.000000	0.000000	0.000000
LOC108189470	LOC108189470	NC_007112.7	-	14641096	14641878	0.045368	0.015288	0.023028
LOC108189376	LOC108189376	NC_007112.7	-	14650749	14651745	0.000000	0.000000	0.000000
LOC110438560	LOC110438560	NC_007112.7	-	14652288	14655827	0.105224	0.035459	0.053409
LOC100330143	LOC100330143	NC_007112.7	+	14655841	14663152	1.995458	0.681353	1.026274
LOC108185170	LOC108185170	NC_007112.7	+	14666883	14669165	0.123157	0.041502	0.062511
LOC100537170	LOC100537170	NC_007112.7	-	14669877	14673751	0.025695	0.009599	0.014459
LOC100330009	LOC100330009	NC_007112.7	-	14692310	14699450	0.000000	0.000000	0.000000
LOC101886102	LOC101886102	NC_007112.7	+	14695832	14785255	0.000000	0.000000	0.000000
