Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gtf3c3	gtf3c3	NC_007112.7	+	6243906	6272146	4.636255	4.054494	5.740962
hecw2b	hecw2b	NC_007112.7	+	6276244	6365434	0.564661	0.493807	0.699206
klf7a	klf7a	NC_007112.7	-	6403562	6494384	0.000000	0.000000	0.000000
si:ch211-93g23.2	si:ch211-93g23.2	NC_007112.7	+	6640002	6646358	34.729633	44.108326	62.455196
ube2f	ube2f	NC_007112.7	+	6646507	6664123	14.947982	14.620446	20.701824
LOC108184914	LOC108184914	NC_007112.7	-	6984652	7054455	0.009782	0.008555	0.012113
lancl1	lancl1	NC_007112.7	+	7517461	7539716	9.697855	8.480961	12.008618
mylz3	mylz3	NC_007112.7	+	7546347	7554358	4.861140	4.251160	6.019432
pcnp	pcnp	NC_007112.7	+	7556963	7561231	9.694074	10.234361	14.491346
mxa	mxa	NC_007112.7	-	7562323	7570219	7.882705	6.893577	9.760962
mxb	mxb	NC_007112.7	-	7574224	7603573	0.821476	0.730666	1.034587
efnb2b	efnb2b	NC_007112.7	-	7634516	7659569	1.216915	1.064216	1.506876
arglu1b	arglu1b	NC_007112.7	-	7662091	7673376	24.935518	21.806589	30.877047
radil	radil	NC_007112.7	-	7847423	7894273	0.000000	0.000000	0.000000
wu:fc47e11	wu:fc47e11	NC_007112.7	-	7917882	7920638	1.496758	1.308944	1.853399
si:dkey-79f11.10	si:dkey-79f11.10	NC_007112.7	-	7924955	8012299	38.719261	262.089081	371.105103
si:dkey-79f11.9	si:dkey-79f11.9	NC_007112.7	-	7935957	7940616	6.847404	5.988186	8.478974
si:dkey-79f11.7	si:dkey-79f11.7	NC_007112.7	-	7946171	7978531	128.090790	154.883392	219.307190
si:dkey-79f11.5	si:dkey-79f11.5	NC_007112.7	-	7994106	8000558	37.075809	32.423508	45.910072
si:dkeyp-9d4.2	si:dkeyp-9d4.2	NC_007112.7	-	8016616	8020713	213.954880	187.107651	264.935120
si:dkeyp-9d4.3	si:dkeyp-9d4.3	NC_007112.7	-	8022320	8101668	0.151700	0.132665	0.187846
si:dkeyp-9d4.5	si:dkeyp-9d4.5	NC_007112.7	+	8109810	8163473	0.201261	0.244762	0.346571
LOC101882918	LOC101882918	NC_007112.7	-	8128468	8142226	1.508585	1.876806	2.657465
grapb	grapb	NC_007112.7	-	8165340	8192418	0.000000	0.000000	0.000000
LOC103911848	LOC103911848	NC_007112.7	-	8200733	8205228	0.000000	0.000000	0.000000
cacna1hb	cacna1hb	NC_007112.7	+	8304862	8404338	0.119151	0.104200	0.147542
syngr3b	syngr3b	NC_007112.7	-	8415983	8428760	3.391024	2.965516	4.199023
myo15ab	myo15ab	NC_007112.7	+	8435021	8507743	0.000000	0.000000	0.000000
alkbh5	alkbh5	NC_007112.7	+	8508753	8516591	9.712638	8.493889	12.026924
mief2	mief2	NC_007112.7	+	8521323	8530516	4.411655	3.858077	5.462845
smcr8b	smcr8b	NC_007112.7	+	8534698	8540045	1.108255	0.969190	1.372325
zgc:112980	zgc:112980	NC_007112.7	-	8539903	8553326	2.196825	1.993258	2.822355
ptcd1	ptcd1	NC_007112.7	-	8555327	8566666	2.191498	1.978511	2.801474
LOC110439701	LOC110439701	NC_007112.7	+	8573575	8575127	0.000000	0.000000	0.000000
si:ch211-160d14.9	si:ch211-160d14.9	NC_007112.7	+	8587345	8590640	0.116919	0.117470	0.166331
si:ch211-160d14.6	si:ch211-160d14.6	NC_007112.7	+	8601862	8612394	0.000000	0.000000	0.000000
zgc:153118	zgc:153118	NC_007112.7	-	8612572	8613918	0.000000	0.000000	0.000000
LOC101883376	LOC101883376	NC_007112.7	-	8615620	8618349	0.000000	0.000000	0.000000
LOC103911895	LOC103911895	NC_007112.7	-	8626996	8629020	0.000000	0.000000	0.000000
fbxl18	fbxl18	NC_007112.7	-	8638162	8646931	0.993149	0.868528	1.229792
actb1	actb1	NC_007112.7	-	8649104	8652632	1238.651123	1083.224243	1533.791626
fscn1b	fscn1b	NC_007112.7	+	8662542	8668674	0.106541	0.093172	0.131927
abcg2b	abcg2b	NC_007112.7	-	8674074	8691921	8.136241	7.115299	10.074910
zgc:77849	zgc:77849	NC_007112.7	+	8694196	8702684	25.682133	22.459518	31.801561
grin2ab	grin2ab	NC_007112.7	-	8763721	8918458	0.038159	0.033371	0.047251
si:ch73-191k20.1	si:ch73-191k20.1	NC_007112.7	+	8950804	8963797	0.000000	0.000000	0.000000
socs1b	socs1b	NC_007112.7	-	8961012	8966348	21.464039	18.867277	26.715128
si:ch73-191k20.4	si:ch73-191k20.4	NC_007112.7	-	8974033	8977967	3.000693	2.624164	3.715685
LOC103911865	LOC103911865	NC_007112.7	-	8978905	8980668	0.000000	0.000000	0.000000
tlr2	tlr2	NC_007112.7	+	8983491	8989759	0.368967	0.584676	0.827872
prkcba	prkcba	NC_007112.7	+	9004686	9074691	0.319382	0.325824	0.461351
cacng3a	cacng3a	NC_007112.7	+	9082175	9092208	0.000000	0.000000	0.000000
si:ch211-14k19.8	si:ch211-14k19.8	NC_007112.7	-	9100447	9115045	0.711392	0.622126	0.880899
ndufab1a	ndufab1a	NC_007112.7	-	9118104	9123429	72.046852	63.006359	89.213875
palb2	palb2	NC_007112.7	-	9124996	9134082	0.764860	0.668885	0.947108
LOC110439775	LOC110439775	NC_007112.7	-	9137445	9140104	0.072878	0.076907	0.108896
zgc:152698	zgc:152698	NC_007112.7	+	9144958	9145896	1.183174	1.034708	1.465096
plk1	plk1	NC_007112.7	+	9153187	9161695	11.918729	10.423158	14.758673
ern2	ern2	NC_007112.7	-	9169271	9195936	1.121092	0.986096	1.396262
chtf18	chtf18	NC_007112.7	+	9199038	9227201	1.284984	1.123743	1.591164
gng13a	gng13a	NC_007112.7	-	9227080	9228007	0.000000	0.000000	0.000000
si:dkeyp-57d7.4	si:dkeyp-57d7.4	NC_007112.7	-	9230981	9231841	0.207898	0.181811	0.257435
zgc:136472	zgc:136472	NC_007112.7	-	9234928	9249957	74.737427	65.359314	92.545540
ubn1	ubn1	NC_007112.7	-	9270015	9277986	0.000000	0.000000	0.000000
uncx4.1	uncx4.1	NC_007112.7	+	9290103	9294100	0.000000	0.000000	0.000000
LOC101883884	LOC101883884	NC_007112.7	-	9420821	9422280	0.579646	0.506912	0.717762
micall2b	micall2b	NC_007112.7	-	9460010	9486131	7.675305	7.137700	10.106627
si:ch73-12o23.1	si:ch73-12o23.1	NC_007112.7	-	9499640	9527411	30.755684	27.750555	39.293407
elfn1b	elfn1b	NC_007112.7	+	9557186	9711530	0.084595	0.073980	0.104752
ugt5b5	ugt5b5	NC_007112.7	-	9626277	9629705	7.261237	6.350091	8.991413
ugt5b4	ugt5b4	NC_007112.7	-	9630996	9652696	12.494660	10.926821	15.471834
ugt5b3	ugt5b3	NC_007112.7	-	9635978	9641845	17.404305	15.220399	21.551327
ugt5b2	ugt5b2	NC_007112.7	-	9642976	9644630	20.111620	17.587997	24.903730
ugt5b1	ugt5b1	NC_007112.7	-	9644893	9652725	5.514571	7.200880	10.196088
mad1l1	mad1l1	NC_007112.7	-	9740800	9858521	5.882880	5.144691	7.284627
pmm2	pmm2	NC_007112.7	+	9860381	9866608	11.423223	9.989828	14.145100
zgc:56409	zgc:56409	NC_007112.7	-	9873309	9885360	3.564208	3.116968	4.413472
rgs11	rgs11	NC_007112.7	+	9886942	9914635	1.587127	1.855309	2.627025
tmem8a	tmem8a	NC_007112.7	-	9916376	9941051	6.393411	5.604920	7.936289
LOC110439781	LOC110439781	NC_007112.7	+	9940379	9950811	0.000000	0.000000	0.000000
pdia2	pdia2	NC_007112.7	+	9954485	9964765	72.484856	63.389397	89.756241
si:dkeyp-75b4.8	si:dkeyp-75b4.8	NC_007112.7	+	9966249	9982188	0.000000	0.000000	0.000000
LOC101884154	LOC101884154	NC_007112.7	-	9972260	9977500	0.000000	0.000000	0.000000
LOC101884122	LOC101884122	NC_007112.7	-	9977617	9980951	0.000000	0.000000	0.000000
si:dkeyp-75b4.9	si:dkeyp-75b4.9	NC_007112.7	-	9985169	9989664	5.618855	4.913796	6.957692
si:dkeyp-75b4.10	si:dkeyp-75b4.10	NC_007112.7	+	9994785	10000362	118.387207	103.531883	146.596008
trim2b	trim2b	NC_007112.7	+	10003397	10033493	0.225642	0.197328	0.279407
rnf175	rnf175	NC_007112.7	-	10037444	10048514	16.647816	14.883428	21.074194
fgb	fgb	NC_007112.7	+	10051806	10059430	295.659912	258.560272	366.108490
LOC100536670	LOC100536670	NC_007112.7	-	10063216	10064777	0.000000	0.000000	0.000000
fga	fga	NC_007112.7	-	10066100	10071522	238.461472	208.539139	295.281067
lratb	lratb	NC_007112.7	+	10074498	10113195	3.603313	7.542545	10.679868
lratb.2	lratb.2	NC_007112.7	+	10118455	10123897	0.000000	0.000000	0.000000
rbm46	rbm46	NC_007112.7	+	10127209	10137452	0.000000	0.000000	0.000000
npy2rl	npy2rl	NC_007112.7	+	10221568	10236768	0.747161	0.653407	0.925191
eif3f	eif3f	NC_007112.7	+	10297027	10304044	314.880737	275.369263	389.909180
zgc:77880	zgc:77880	NC_007112.7	+	10305652	10315206	1.540670	1.347346	1.907774
tmem55bb	tmem55bb	NC_007112.7	+	10318089	10325025	3.878800	3.392085	4.803024
LOC557811	LOC557811	NC_007112.7	-	10328192	10347386	0.102022	0.089220	0.126331
dachb	dachb	NC_007112.7	+	10378677	10448630	6.078753	6.682240	9.461720
tnrc5	tnrc5	NC_007112.7	-	10462692	10473588	4.548547	3.977791	5.632355
zgc:174945	zgc:174945	NC_007112.7	-	10637479	10640624	2.045213	1.788578	2.532538
si:dkey-31e10.1	si:dkey-31e10.1	NC_007112.7	-	10642501	10647351	1.673306	1.535999	2.174898
si:dkey-31e10.5	si:dkey-31e10.5	NC_007112.7	-	10666517	10670695	3.332819	2.914614	4.126949
si:dkey-31e10.6p	si:dkey-31e10.6p	NC_007112.7	-	10672598	10683997	3.630374	3.174832	4.495404
zgc:103678	zgc:103678	NC_007112.7	+	10683843	10696591	31.109106	27.205511	38.521652
atp1b1b	atp1b1b	NC_007112.7	+	10720218	10739209	0.232181	0.203047	0.287504
LOC100334711	LOC100334711	NC_007112.7	+	10760059	10777133	0.000000	0.000000	0.000000
si:ch73-222h13.1	si:ch73-222h13.1	NC_007112.7	-	10783670	10806635	0.000000	0.000000	0.000000
crfb15	crfb15	NC_007112.7	-	10809355	10821584	2.563001	2.310075	3.270951
dmd	dmd	NC_007112.7	-	10824343	11075439	1.068863	0.977953	1.384733
casc5	casc5	NC_007112.7	-	11086955	11107435	1.528347	1.336569	1.892515
knstrn	knstrn	NC_007112.7	+	11107743	11117501	17.187500	15.030799	21.282864
sdk1b	sdk1b	NC_007112.7	-	11124265	11509093	0.000000	0.000000	0.000000
si:dkey-26i13.7	si:dkey-26i13.7	NC_007112.7	-	11595545	11596859	0.223346	0.195320	0.276564
si:dkey-26i13.6	si:dkey-26i13.6	NC_007112.7	-	11605669	11609410	0.392530	0.343275	0.486060
si:dkey-26i13.5	si:dkey-26i13.5	NC_007112.7	-	11614932	11616394	0.381247	0.333408	0.472089
si:dkey-26i13.3	si:dkey-26i13.3	NC_007112.7	-	11625917	11627485	0.382494	0.334498	0.473633
si:dkey-26i13.4	si:dkey-26i13.4	NC_007112.7	-	11641314	11643990	0.458990	0.401396	0.568356
LOC797518	LOC797518	NC_007112.7	+	11660081	11670297	1.232979	1.078264	1.526768
brat1	brat1	NC_007112.7	-	11670879	11689597	5.610577	5.089666	7.206714
zmp:0000001069	zmp:0000001069	NC_007112.7	-	11775536	11778831	0.000000	0.000000	0.000000
ttyh3b	ttyh3b	NC_007112.7	-	11785645	11850385	0.175670	0.173429	0.245567
iqce	iqce	NC_007112.7	-	11854710	11878868	1.662216	1.453640	2.058282
snx8b	snx8b	NC_007112.7	+	11881533	11900425	0.262367	0.229445	0.324883
grk4	grk4	NC_007112.7	-	11902579	11973372	2.895625	2.914539	4.126842
tspan5b	tspan5b	NC_007112.7	+	11977426	11994710	2.072016	1.812018	2.565727
slc24a2	slc24a2	NC_007112.7	+	12009502	12041473	0.000000	0.000000	0.000000
saraf	saraf	NC_007112.7	+	12049233	12059553	12.013277	10.505841	14.875750
pla2g12a	pla2g12a	NC_007112.7	-	12061284	12064745	27.324640	23.895924	33.835438
LOC110439783	LOC110439783	NC_007112.7	-	12066440	12068628	0.000000	0.000000	0.000000
xpa	xpa	NC_007112.7	+	12068725	12097812	1.141859	1.246710	1.765280
mtp	mtp	NC_007112.7	-	12107680	12126541	83.195923	72.756432	103.019485
spink4	spink4	NC_007112.7	+	12135054	12138616	70.318535	61.494911	87.073738
b4galt1	b4galt1	NC_007112.7	-	12141467	12161147	3.078689	2.692373	3.812266
stra6l	stra6l	NC_007112.7	+	12172289	12191051	51.978310	67.267807	95.247871
tdrd7a	tdrd7a	NC_007112.7	+	12195723	12228117	0.000000	0.000000	0.000000
tmod1	tmod1	NC_007112.7	+	12228213	12259063	0.506678	1.259812	1.783831
cplx2l	cplx2l	NC_007112.7	-	12262980	12278778	0.841782	0.792618	1.122308
gne	gne	NC_007112.7	+	12295258	12334540	3.203771	2.801759	3.967152
nansa	nansa	NC_007112.7	+	12335864	12344788	29.083395	25.433987	36.013264
clta	clta	NC_007112.7	+	12348217	12361930	127.651085	115.458473	163.483459
sclt1	sclt1	NC_007112.7	-	12364455	12394162	2.208791	2.004314	2.838009
zgc:77739	zgc:77739	NC_007112.7	+	12394197	12397886	360.108948	360.005768	509.750275
pcdh10a	pcdh10a	NC_007112.7	+	12763417	12797552	0.929021	1.027714	1.455192
si:dkeyp-106c3.2	si:dkeyp-106c3.2	NC_007112.7	+	13087533	13088903	0.110085	0.096271	0.136316
pcdh18a	pcdh18a	NC_007112.7	-	13261115	13271156	0.984785	0.862926	1.221860
LOC101886760	LOC101886760	NC_007112.7	+	13479125	13482300	0.000000	0.000000	0.000000
LOC101886790	LOC101886790	NC_007112.7	-	13485420	13487161	0.000000	0.000000	0.000000
noctb	noctb	NC_007112.7	+	13930662	13953733	0.110580	0.273122	0.386727
elf2b	elf2b	NC_007112.7	-	13957218	13989498	5.015614	5.520348	7.816539
mgarp	mgarp	NC_007112.7	-	13997809	14014931	0.000000	0.000000	0.000000
hpf1	hpf1	NC_007112.7	+	14020445	14026781	2.549131	2.229264	3.156527
ank2a	ank2a	NC_007112.7	+	14029159	14160253	0.018380	0.024185	0.034245
LOC101887098	LOC101887098	NC_007112.7	+	14115836	14117650	0.000000	0.000000	0.000000
camk2d2	camk2d2	NC_007112.7	-	14162472	14234120	0.299339	0.262155	0.371198
cxcl8a	cxcl8a	NC_007112.7	+	14253145	14254126	17.260401	15.144131	21.443335
pde5aa	pde5aa	NC_007112.7	-	14256716	14283599	0.385074	0.336755	0.476828
ppp2r2ca	ppp2r2ca	NC_007112.7	+	14283692	14306853	0.000000	0.000000	0.000000
wfs1a	wfs1a	NC_007112.7	-	14313636	14339639	0.000000	0.000000	0.000000
crmp1	crmp1	NC_007112.7	+	14343317	14364712	0.000000	0.000000	0.000000
LOC567498	LOC567498	NC_007112.7	+	14372550	14374931	0.000000	0.000000	0.000000
fip1l1b	fip1l1b	NC_007112.7	+	14382797	14403687	23.097586	20.269604	28.700752
LOC553528	LOC553528	NC_007112.7	-	14397869	14426912	0.738368	1.738143	2.461124
chic2	chic2	NC_007112.7	+	14406145	14416437	15.214592	13.305453	18.839859
slc34a2aas	slc34a2aas	NC_007112.7	-	14432054	14454434	0.201179	0.175935	0.249115
slc34a2a	slc34a2a	NC_007112.7	+	14432438	14442899	176.403458	154.268219	218.436111
rbpja	rbpja	NC_007112.7	+	14454663	14464020	3.123760	2.731788	3.868076
stim2a	stim2a	NC_007112.7	+	14465021	14484107	0.000000	0.000000	0.000000
LOC101882365	LOC101882365	NC_007112.7	+	14490479	14494782	0.294879	0.257877	0.365142
si:dkey-194g4.1	si:dkey-194g4.1	NC_007112.7	-	14499690	14507448	0.486363	0.425334	0.602251
LOC100004921	LOC100004921	NC_007112.7	+	14511438	14518343	0.000000	0.000000	0.000000
LOC110439785	LOC110439785	NC_007112.7	-	14517197	14517708	0.000000	0.000000	0.000000
LOC100004978	LOC100004978	NC_007112.7	-	14518957	14524540	0.000000	0.000000	0.000000
LOC110437782	LOC110437782	NC_007112.7	-	14527258	14538689	1.690366	1.688116	2.390288
LOC108189345	LOC108189345	NC_007112.7	+	14625693	14648950	0.000000	0.000000	0.000000
LOC108189470	LOC108189470	NC_007112.7	-	14641096	14641878	0.000000	0.000000	0.000000
LOC108189376	LOC108189376	NC_007112.7	-	14650749	14651745	0.000000	0.000000	0.000000
LOC110438560	LOC110438560	NC_007112.7	-	14652288	14655827	0.000000	0.000000	0.000000
LOC100330143	LOC100330143	NC_007112.7	+	14655841	14663152	0.787980	0.694192	0.982941
LOC108185170	LOC108185170	NC_007112.7	+	14666883	14669165	0.000000	0.000000	0.000000
LOC100537170	LOC100537170	NC_007112.7	-	14669877	14673751	0.000000	0.000000	0.000000
LOC100330009	LOC100330009	NC_007112.7	-	14692310	14699450	0.000000	0.000000	0.000000
LOC101886102	LOC101886102	NC_007112.7	+	14695832	14785255	0.000000	0.000000	0.000000
LOC100330441	LOC100330441	NC_007112.7	+	14760494	14762849	0.041240	0.037367	0.052910
LOC110438568	LOC110438568	NC_007112.7	-	14767867	14768911	0.000000	0.000000	0.000000
LOC103911961	LOC103911961	NC_007112.7	+	14771626	14774658	0.000000	0.000000	0.000000
pcdh7a	pcdh7a	NC_007112.7	+	15137903	15203218	0.704918	0.616464	0.872883
itln1	itln1	NC_007112.7	+	15216659	15223558	81.115494	72.142273	102.149872
hgsnat	hgsnat	NC_007112.7	+	15226293	15254137	5.599014	5.566792	7.882301
pi4k2b	pi4k2b	NC_007112.7	+	15258727	15285224	13.703004	11.983541	16.968098
