Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
si:ch211-132g1.3	si:ch211-132g1.3	NC_007112.7	-	1858212	1885624	22.161840	9.369969	13.957767
LOC103911757	LOC103911757	NC_007112.7	-	1887409	1894104	0.000000	0.000000	0.000000
si:ch211-132g1.6	si:ch211-132g1.6	NC_007112.7	+	1896661	1900710	1.520041	0.606886	0.904034
si:ch211-132g1.4	si:ch211-132g1.4	NC_007112.7	+	1904336	1911709	18.138241	7.252279	10.803197
si:ch211-132g1.1	si:ch211-132g1.1	NC_007112.7	+	1915939	1925963	9.563619	3.818335	5.687900
si:ch211-132g1.7	si:ch211-132g1.7	NC_007112.7	+	1941043	2000500	2.390244	0.954320	1.421582
slc5a3a	slc5a3a	NC_007112.7	+	2025085	2027100	0.222718	0.088922	0.132460
oxgr1a.2	oxgr1a.2	NC_007112.7	-	2074513	2075529	0.074730	0.029836	0.044445
mbnl2	mbnl2	NC_007112.7	+	2101512	2217860	5.341337	8.479444	12.631216
rap2ab	rap2ab	NC_007112.7	+	2222366	2240119	2.403986	0.959807	1.429755
kpnb3	kpnb3	NC_007112.7	+	2260447	2299553	73.325554	29.275692	43.609890
farp1	farp1	NC_007112.7	+	2301930	2446117	11.997454	4.790060	7.135406
si:ch211-235f1.3	si:ch211-235f1.3	NC_007112.7	-	2331575	2358761	0.000000	0.000000	0.000000
ggact.3	ggact.3	NC_007112.7	-	2447021	2449490	28.761091	12.593387	18.759460
ggact.2	ggact.2	NC_007112.7	-	2450163	2453133	34.722885	13.863333	20.651207
ggact.1	ggact.1	NC_007112.7	-	2454140	2457526	133.468674	53.288216	79.379616
gpc6a	gpc6a	NC_007112.7	+	2712901	3036374	0.580831	0.234798	0.349761
LOC110439758	LOC110439758	NC_007112.7	+	2925455	2927347	0.000000	0.000000	0.000000
gpc5a	gpc5a	NC_007112.7	-	3100244	3295045	5.499083	2.195544	3.270543
mir92a-1	mir92a-1	NC_007112.7	-	3297367	3297451	0.717647	1.107029	1.649061
LOC103910100	LOC103910100	NC_007112.7	+	3786526	3833365	0.351090	0.140175	0.208808
slitrk6	slitrk6	NC_007112.7	+	4101741	4154332	0.765039	0.305447	0.455002
LOC101887188	LOC101887188	NC_007112.7	-	4117881	4125107	0.000000	0.000000	0.000000
slitrk1	slitrk1	NC_007112.7	+	4545187	4550481	0.056468	0.022545	0.033584
LOC101882161	LOC101882161	NC_007112.7	-	4783348	4785448	0.000000	0.000000	0.000000
spry2	spry2	NC_007112.7	+	5273457	5277598	31.647688	13.033049	19.414394
ndfip2	ndfip2	NC_007112.7	-	5354489	5394686	64.567749	25.779083	38.401241
tuba8l2	tuba8l2	NC_007112.7	+	5402484	5419116	608.656067	243.009811	361.994171
stk16	stk16	NC_007112.7	+	5422437	5434261	14.090577	5.625752	8.380278
mnx2b	mnx2b	NC_007112.7	-	5449777	5455502	76.081596	30.846151	45.949291
atic	atic	NC_007112.7	+	5485853	5503665	17.637896	7.042042	10.490023
fn1b	fn1b	NC_007112.7	-	5504131	5543086	632.998413	260.876740	388.609253
cpo	cpo	NC_007112.7	+	5576151	5587130	1.398451	0.558340	0.831720
nrp2a	nrp2a	NC_007112.7	-	5606460	5746056	0.866468	0.878621	1.308819
pard3ba	pard3ba	NC_007112.7	-	5795014	6085751	4.330292	4.636344	6.906428
abcb6a	abcb6a	NC_007112.7	+	6135126	6160856	12.243711	4.889311	7.283255
cnppd1	cnppd1	NC_007112.7	+	6161989	6169817	43.164040	17.233517	25.671528
prkag3a	prkag3a	NC_007112.7	+	6171517	6185520	3.017141	1.218939	1.815766
retreg2	retreg2	NC_007112.7	+	6189856	6210816	19.493511	8.069985	12.021276
mdh1b	mdh1b	NC_007112.7	-	6218628	6225363	0.000000	0.000000	0.000000
fastkd2	fastkd2	NC_007112.7	+	6221936	6243817	23.338493	10.966493	16.335993
gtf3c3	gtf3c3	NC_007112.7	+	6243906	6272146	8.966917	3.580099	5.333015
hecw2b	hecw2b	NC_007112.7	+	6276244	6365434	2.131087	0.850850	1.267450
klf7a	klf7a	NC_007112.7	-	6403562	6494384	0.430994	0.172077	0.256331
si:ch211-93g23.2	si:ch211-93g23.2	NC_007112.7	+	6640002	6646358	40.364815	23.014004	34.282303
ube2f	ube2f	NC_007112.7	+	6646507	6664123	29.344574	14.960269	22.285236
LOC108184914	LOC108184914	NC_007112.7	-	6984652	7054455	0.015049	0.006008	0.008950
lancl1	lancl1	NC_007112.7	+	7517461	7539716	27.575993	11.009890	16.400640
mylz3	mylz3	NC_007112.7	+	7546347	7554358	4.191710	1.673567	2.492992
pcnp	pcnp	NC_007112.7	+	7556963	7561231	20.047037	9.609344	14.314346
mxa	mxa	NC_007112.7	-	7562323	7570219	21.221144	8.472676	12.621136
mxb	mxb	NC_007112.7	-	7574224	7603573	5.388202	2.188015	3.259328
efnb2b	efnb2b	NC_007112.7	-	7634516	7659569	1.644776	0.656687	0.978220
arglu1b	arglu1b	NC_007112.7	-	7662091	7673376	54.673832	21.828875	32.516903
en1b	en1b	NC_007112.7	+	7679225	7683374	0.000000	0.000000	0.000000
radil	radil	NC_007112.7	-	7847423	7894273	0.000000	0.000000	0.000000
wu:fc47e11	wu:fc47e11	NC_007112.7	-	7917882	7920638	9.555105	3.814936	5.682836
si:dkey-79f11.10	si:dkey-79f11.10	NC_007112.7	-	7924955	8012299	41.529110	131.245972	195.507675
si:dkey-79f11.9	si:dkey-79f11.9	NC_007112.7	-	7935957	7940616	11.475323	4.581595	6.824873
si:dkey-79f11.7	si:dkey-79f11.7	NC_007112.7	-	7946171	7978531	136.940048	75.154602	111.952400
si:dkey-79f11.5	si:dkey-79f11.5	NC_007112.7	-	7994106	8000558	8.110444	3.238146	4.823633
si:dkeyp-9d4.2	si:dkeyp-9d4.2	NC_007112.7	-	8016616	8020713	316.427155	126.335541	188.192978
si:dkeyp-9d4.3	si:dkeyp-9d4.3	NC_007112.7	-	8022320	8101668	0.330521	0.131963	0.196575
si:dkeyp-9d4.5	si:dkeyp-9d4.5	NC_007112.7	+	8109810	8163473	0.164228	0.091184	0.135830
LOC101882918	LOC101882918	NC_007112.7	-	8128468	8142226	4.874250	2.812712	4.189895
cacna1hb	cacna1hb	NC_007112.7	+	8304862	8404338	0.378965	0.151304	0.225387
syngr3b	syngr3b	NC_007112.7	-	8415983	8428760	6.220538	2.483589	3.699624
myo15ab	myo15ab	NC_007112.7	+	8435021	8507743	0.044491	0.017763	0.026461
alkbh5	alkbh5	NC_007112.7	+	8508753	8516591	18.825386	7.516155	11.196275
mief2	mief2	NC_007112.7	+	8521323	8530516	6.266361	2.501884	3.726877
smcr8b	smcr8b	NC_007112.7	+	8534698	8540045	2.107482	0.841426	1.253411
zgc:112980	zgc:112980	NC_007112.7	-	8539903	8553326	2.613251	1.082510	1.612537
ptcd1	ptcd1	NC_007112.7	-	8555327	8566666	4.362034	1.766430	2.631323
LOC110439701	LOC110439701	NC_007112.7	+	8573575	8575127	0.302949	0.120954	0.180177
si:ch211-160d14.9	si:ch211-160d14.9	NC_007112.7	+	8587345	8590640	0.098845	0.045340	0.067539
si:ch211-160d14.6	si:ch211-160d14.6	NC_007112.7	+	8601862	8612394	0.000000	0.000000	0.000000
LOC101883376	LOC101883376	NC_007112.7	-	8615620	8618349	0.978833	0.390805	0.582154
fbxl18	fbxl18	NC_007112.7	-	8638162	8646931	2.094228	0.836134	1.245528
actb1	actb1	NC_007112.7	-	8649104	8652632	1577.260254	629.731201	938.065186
fscn1b	fscn1b	NC_007112.7	+	8662542	8668674	0.141288	0.056410	0.084030
abcg2b	abcg2b	NC_007112.7	-	8674074	8691921	17.817717	7.113836	10.596970
zgc:77849	zgc:77849	NC_007112.7	+	8694196	8702684	28.736359	11.473173	17.090759
grin2ab	grin2ab	NC_007112.7	-	8763721	8918458	0.042603	0.017010	0.025338
si:ch73-191k20.1	si:ch73-191k20.1	NC_007112.7	+	8950804	8963797	0.123107	0.057715	0.085974
socs1b	socs1b	NC_007112.7	-	8961012	8966348	21.271593	8.537434	12.717599
si:ch73-191k20.4	si:ch73-191k20.4	NC_007112.7	-	8974033	8977967	6.022507	2.404524	3.581846
LOC103911865	LOC103911865	NC_007112.7	-	8978905	8980668	0.158652	0.063343	0.094357
tlr2	tlr2	NC_007112.7	+	8983491	8989759	0.349499	0.252845	0.376646
prkcba	prkcba	NC_007112.7	+	9004686	9074691	0.742445	0.345650	0.514890
si:ch211-14k19.8	si:ch211-14k19.8	NC_007112.7	-	9100447	9115045	0.421254	0.168188	0.250538
ndufab1a	ndufab1a	NC_007112.7	-	9118104	9123429	64.825302	25.881914	38.554424
palb2	palb2	NC_007112.7	-	9124996	9134082	1.074242	0.428898	0.638898
LOC110439775	LOC110439775	NC_007112.7	-	9137445	9140104	0.062567	0.030143	0.044903
zgc:152698	zgc:152698	NC_007112.7	+	9144958	9145896	1.064963	0.425193	0.633380
plk1	plk1	NC_007112.7	+	9153187	9161695	4.754693	1.898341	2.827822
ern2	ern2	NC_007112.7	-	9169271	9195936	3.762285	1.652896	2.462200
chtf18	chtf18	NC_007112.7	+	9199038	9227201	1.457430	0.581888	0.866797
gng13a	gng13a	NC_007112.7	-	9227080	9228007	0.000000	0.000000	0.000000
si:dkeyp-57d7.4	si:dkeyp-57d7.4	NC_007112.7	-	9230981	9231841	0.436121	0.174124	0.259380
zgc:136472	zgc:136472	NC_007112.7	-	9234928	9249957	87.125732	34.785500	51.817459
micall2b	micall2b	NC_007112.7	-	9460010	9486131	24.000410	10.193419	15.184402
si:ch73-12o23.1	si:ch73-12o23.1	NC_007112.7	-	9499640	9527411	101.589920	41.848454	62.338627
elfn1b	elfn1b	NC_007112.7	+	9557186	9711530	0.083440	0.033314	0.049625
ugt5b5	ugt5b5	NC_007112.7	-	9626277	9629705	20.760828	8.288892	12.347365
ugt5b4	ugt5b4	NC_007112.7	-	9630996	9652696	30.783419	12.290475	18.308235
ugt5b3	ugt5b3	NC_007112.7	-	9635978	9641845	22.794378	9.100801	13.556807
ugt5b2	ugt5b2	NC_007112.7	-	9642976	9644630	14.120384	5.637653	8.398005
ugt5b1	ugt5b1	NC_007112.7	-	9644893	9652725	5.382773	2.613092	3.892535
mad1l1	mad1l1	NC_007112.7	-	9740800	9858521	10.411810	4.156981	6.192356
pmm2	pmm2	NC_007112.7	+	9860381	9866608	24.079407	9.613856	14.321068
zgc:56409	zgc:56409	NC_007112.7	-	9873309	9885360	12.082093	4.823852	7.185745
rgs11	rgs11	NC_007112.7	+	9886942	9914635	1.735484	0.812759	1.210709
tmem8a	tmem8a	NC_007112.7	-	9916376	9941051	25.076735	10.065117	14.993279
LOC110439781	LOC110439781	NC_007112.7	+	9940379	9950811	0.035434	0.055083	0.082053
pdia2	pdia2	NC_007112.7	+	9954485	9964765	122.410759	48.873272	72.802994
si:dkeyp-75b4.8	si:dkeyp-75b4.8	NC_007112.7	+	9966249	9982188	0.000000	0.000000	0.000000
LOC101884154	LOC101884154	NC_007112.7	-	9972260	9977500	0.000000	0.000000	0.000000
LOC101884122	LOC101884122	NC_007112.7	-	9977617	9980951	0.000000	0.000000	0.000000
si:dkeyp-75b4.9	si:dkeyp-75b4.9	NC_007112.7	-	9985169	9989664	8.368853	3.341317	4.977320
si:dkeyp-75b4.10	si:dkeyp-75b4.10	NC_007112.7	+	9994785	10000362	223.990097	89.429466	133.216629
trim2b	trim2b	NC_007112.7	+	10003397	10033493	1.043442	0.416601	0.620580
rnf175	rnf175	NC_007112.7	-	10037444	10048514	29.017347	11.831846	17.625048
fgb	fgb	NC_007112.7	+	10051806	10059430	1822.391357	727.601318	1083.855225
LOC100536670	LOC100536670	NC_007112.7	-	10063216	10064777	3.085774	1.232015	1.835244
fga	fga	NC_007112.7	-	10066100	10071522	1762.781616	703.801697	1048.402710
lratb	lratb	NC_007112.7	+	10074498	10113195	7.658383	7.273297	10.834507
npy2rl	npy2rl	NC_007112.7	+	10221568	10236768	1.533734	0.612353	0.912178
eif3f	eif3f	NC_007112.7	+	10297027	10304044	730.591675	291.693359	434.514587
zgc:77880	zgc:77880	NC_007112.7	+	10305652	10315206	4.142344	1.653857	2.463632
tmem55bb	tmem55bb	NC_007112.7	+	10318089	10325025	6.398932	2.554814	3.805723
LOC557811	LOC557811	NC_007112.7	-	10328192	10347386	0.060307	0.024078	0.035867
dachb	dachb	NC_007112.7	+	10378677	10448630	3.866134	1.933312	2.879915
tnrc5	tnrc5	NC_007112.7	-	10462692	10473588	5.485776	2.190231	3.262629
zgc:174945	zgc:174945	NC_007112.7	-	10637479	10640624	1.273271	0.508362	0.757270
si:dkey-31e10.1	si:dkey-31e10.1	NC_007112.7	-	10642501	10647351	0.732581	0.307011	0.457332
si:dkey-31e10.5	si:dkey-31e10.5	NC_007112.7	-	10666517	10670695	4.515886	1.802996	2.685793
si:dkey-31e10.6p	si:dkey-31e10.6p	NC_007112.7	-	10672598	10683997	4.918829	1.963874	2.925441
zgc:103678	zgc:103678	NC_007112.7	+	10683843	10696591	71.229362	28.438776	42.363194
atp1b1b	atp1b1b	NC_007112.7	+	10720218	10739209	1.679898	0.670710	0.999108
LOC100334711	LOC100334711	NC_007112.7	+	10760059	10777133	0.000000	0.000000	0.000000
si:ch73-222h13.1	si:ch73-222h13.1	NC_007112.7	-	10783670	10806635	0.083984	0.033531	0.049949
crfb15	crfb15	NC_007112.7	-	10809355	10821584	6.445493	2.652258	3.950878
dmd	dmd	NC_007112.7	-	10824343	11075439	2.265740	2.689224	4.005944
casc5	casc5	NC_007112.7	-	11086955	11107435	1.209934	0.483074	0.719600
knstrn	knstrn	NC_007112.7	+	11107743	11117501	14.679688	5.860959	8.730648
sdk1b	sdk1b	NC_007112.7	-	11124265	11509093	0.000000	0.000000	0.000000
si:dkey-26i13.7	si:dkey-26i13.7	NC_007112.7	-	11595545	11596859	0.142586	0.056928	0.084802
si:dkey-26i13.6	si:dkey-26i13.6	NC_007112.7	-	11605669	11609410	0.292499	0.116782	0.173962
si:dkey-26i13.5	si:dkey-26i13.5	NC_007112.7	-	11614932	11616394	0.298337	0.119113	0.177434
si:dkey-26i13.3	si:dkey-26i13.3	NC_007112.7	-	11625917	11627485	0.377788	0.150834	0.224687
si:dkey-26i13.4	si:dkey-26i13.4	NC_007112.7	-	11641314	11643990	0.268148	0.107060	0.159479
LOC797518	LOC797518	NC_007112.7	+	11660081	11670297	3.837466	1.532133	2.282308
brat1	brat1	NC_007112.7	-	11670879	11689597	10.605030	4.242061	6.319093
si:dkey-26i13.8	si:dkey-26i13.8	NC_007112.7	+	11711226	11733311	0.000000	0.000000	0.000000
ttyh3b	ttyh3b	NC_007112.7	-	11785645	11850385	4.785683	2.218255	3.304375
iqce	iqce	NC_007112.7	-	11854710	11878868	4.453551	1.786945	2.661884
snx8b	snx8b	NC_007112.7	+	11881533	11900425	0.296378	0.118331	0.176269
grk4	grk4	NC_007112.7	-	11902579	11973372	7.591113	3.556868	5.298410
tspan5b	tspan5b	NC_007112.7	+	11977426	11994710	9.333978	3.726650	5.551322
slc24a2	slc24a2	NC_007112.7	+	12009502	12041473	0.304228	0.121465	0.180938
saraf	saraf	NC_007112.7	+	12049233	12059553	32.026905	15.817072	23.561552
pla2g12a	pla2g12a	NC_007112.7	-	12061284	12064745	73.093140	29.182898	43.471661
xpa	xpa	NC_007112.7	+	12068725	12097812	2.421674	1.209543	1.801770
mtp	mtp	NC_007112.7	-	12107680	12126541	122.481758	48.901619	72.845222
spink4	spink4	NC_007112.7	+	12135054	12138616	78.258484	31.245197	46.543716
b4galt1	b4galt1	NC_007112.7	-	12141467	12161147	6.840164	2.730979	4.068142
stra6l	stra6l	NC_007112.7	+	12172289	12191051	95.730492	56.562191	84.256615
tdrd7a	tdrd7a	NC_007112.7	+	12195723	12228117	0.000000	0.000000	0.000000
tmod1	tmod1	NC_007112.7	+	12228213	12259063	0.885481	1.005160	1.497315
cplx2l	cplx2l	NC_007112.7	-	12262980	12278778	2.086021	0.893229	1.330579
gne	gne	NC_007112.7	+	12295258	12334540	10.765268	4.298101	6.402572
nansa	nansa	NC_007112.7	+	12335864	12344788	49.828701	19.894424	29.635290
clta	clta	NC_007112.7	+	12348217	12361930	120.339027	49.765690	74.132362
sclt1	sclt1	NC_007112.7	-	12364455	12394162	2.558791	1.060055	1.579088
zgc:77739	zgc:77739	NC_007112.7	+	12394197	12397886	510.188751	232.854919	346.867188
LOC103911926	LOC103911926	NC_007112.7	+	12672817	12676199	0.116283	0.053610	0.079859
pcdh10a	pcdh10a	NC_007112.7	+	12763417	12797552	1.394617	0.576793	0.859207
si:dkeyp-106c3.2	si:dkeyp-106c3.2	NC_007112.7	+	13087533	13088903	0.000000	0.000000	0.000000
pcdh18a	pcdh18a	NC_007112.7	-	13261115	13271156	1.033076	0.413282	0.615637
LOC101886760	LOC101886760	NC_007112.7	+	13479125	13482300	0.312262	0.124673	0.185716
LOC101886790	LOC101886790	NC_007112.7	-	13485420	13487161	0.000000	0.000000	0.000000
LOC101886839	LOC101886839	NC_007112.7	-	13598720	13603663	0.603007	0.241143	0.359214
noctb	noctb	NC_007112.7	+	13930662	13953733	0.278780	0.314355	0.468272
elf2b	elf2b	NC_007112.7	-	13957218	13989498	6.258254	3.013816	4.489465
mgarp	mgarp	NC_007112.7	-	13997809	14014931	0.126280	0.050418	0.075104
hpf1	hpf1	NC_007112.7	+	14020445	14026781	5.531759	2.208590	3.289977
ank2a	ank2a	NC_007112.7	+	14029159	14160253	0.127585	0.076646	0.114174
LOC101887098	LOC101887098	NC_007112.7	+	14115836	14117650	0.000000	0.000000	0.000000
camk2d2	camk2d2	NC_007112.7	-	14162472	14234120	1.045389	0.417979	0.622633
cxcl8a	cxcl8a	NC_007112.7	+	14253145	14254126	66.171036	26.505329	39.483078
pde5aa	pde5aa	NC_007112.7	-	14256716	14283599	0.927639	0.370366	0.551707
ppp2r2ca	ppp2r2ca	NC_007112.7	+	14283692	14306853	0.000000	0.000000	0.000000
crmp1	crmp1	NC_007112.7	+	14343317	14364712	0.000000	0.000000	0.000000
fip1l1b	fip1l1b	NC_007112.7	+	14382797	14403687	51.036709	20.597055	30.681950
LOC553528	LOC553528	NC_007112.7	-	14397869	14426912	1.373691	1.859510	2.769978
chic2	chic2	NC_007112.7	+	14406145	14416437	32.020119	12.784236	19.043755
slc34a2aas	slc34a2aas	NC_007112.7	-	14432054	14454434	2.160336	0.862528	1.284846
slc34a2a	slc34a2a	NC_007112.7	+	14432438	14442899	210.246429	83.942223	125.042679
rbpja	rbpja	NC_007112.7	+	14454663	14464020	7.447169	2.973330	4.429155
stim2a	stim2a	NC_007112.7	+	14465021	14484107	0.109282	0.043632	0.064995
LOC101882365	LOC101882365	NC_007112.7	+	14490479	14494782	0.426352	0.170224	0.253570
si:dkey-194g4.1	si:dkey-194g4.1	NC_007112.7	-	14499690	14507448	0.527671	0.210676	0.313829
LOC100004921	LOC100004921	NC_007112.7	+	14511438	14518343	0.000000	0.000000	0.000000
LOC110439785	LOC110439785	NC_007112.7	-	14517197	14517708	0.000000	0.000000	0.000000
LOC100004978	LOC100004978	NC_007112.7	-	14518957	14524540	0.000000	0.000000	0.000000
LOC110437782	LOC110437782	NC_007112.7	-	14527258	14538689	2.116782	0.964391	1.436584
LOC110438560	LOC110438560	NC_007112.7	-	14652288	14655827	0.043546	0.017386	0.025899
LOC100330143	LOC100330143	NC_007112.7	+	14655841	14663152	0.749537	0.334271	0.497939
LOC108185170	LOC108185170	NC_007112.7	+	14666883	14669165	0.000000	0.000000	0.000000
LOC100537170	LOC100537170	NC_007112.7	-	14669877	14673751	0.009132	0.004042	0.006021
LOC100330009	LOC100330009	NC_007112.7	-	14692310	14699450	0.000000	0.000000	0.000000
LOC101886102	LOC101886102	NC_007112.7	+	14695832	14785255	0.000000	0.000000	0.000000
LOC100330441	LOC100330441	NC_007112.7	+	14760494	14762849	0.000000	0.000000	0.000000
LOC110438568	LOC110438568	NC_007112.7	-	14767867	14768911	0.000000	0.000000	0.000000
LOC103911961	LOC103911961	NC_007112.7	+	14771626	14774658	0.000000	0.000000	0.000000
pcdh7a	pcdh7a	NC_007112.7	+	15137903	15203218	3.628235	1.448596	2.157869
itln1	itln1	NC_007112.7	+	15216659	15223558	182.079147	73.218292	109.068016
hgsnat	hgsnat	NC_007112.7	+	15226293	15254137	14.672313	6.690830	9.966846
pi4k2b	pi4k2b	NC_007112.7	+	15258727	15285224	28.396996	11.337680	16.888926
dlc1	dlc1	NC_007112.7	-	15291025	15535583	5.369608	3.074222	4.579448
tusc3	tusc3	NC_007112.7	+	16073863	16220238	7.453998	3.046790	4.538583
fgf20a	fgf20a	NC_007112.7	-	16392410	16394473	0.000000	0.000000	0.000000
micu3a	micu3a	NC_007112.7	+	16396929	16456994	0.123338	0.049243	0.073354
LOC794952	LOC794952	NC_007112.7	-	16459977	16461669	5.956796	2.378289	3.542765
vps37a	vps37a	NC_007112.7	+	16463079	16480213	18.942806	7.563035	11.266109
LOC110439786	LOC110439786	NC_007112.7	-	16482909	16483936	0.898485	0.358726	0.534368
mtmr7b	mtmr7b	NC_007112.7	-	16484210	16507812	0.953907	0.385407	0.574112
mtus1b	mtus1b	NC_007112.7	+	16520015	16617741	0.581002	1.390386	2.071158
pcm1	pcm1	NC_007112.7	+	16621316	16654161	4.320730	2.448599	3.647502
asah1b	asah1b	NC_007112.7	-	16654254	16664965	239.437607	95.596985	142.403931
LOC103912018	LOC103912018	NC_007112.7	-	16667976	16669126	0.000000	0.000000	0.000000
frg1	frg1	NC_007112.7	-	16675055	16689021	36.925552	14.742761	21.961229
fat1a	fat1a	NC_007112.7	+	17374746	17524927	2.747568	1.425508	2.123476
casp3a	casp3a	NC_007112.7	+	17527378	17536307	15.534955	6.202430	9.239312
acsl1a	acsl1a	NC_007112.7	-	17537322	17587630	0.165381	0.096409	0.143614
helt	helt	NC_007112.7	+	17593392	17595045	0.000000	0.000000	0.000000
cfap97	cfap97	NC_007112.7	-	17681036	17693265	1.377521	0.561816	0.836897
ankrd37	ankrd37	NC_007112.7	+	17695426	17698773	2.305297	0.920404	1.371060
ufsp2	ufsp2	NC_007112.7	-	17699471	17711698	22.262840	8.899277	13.256611
si:dkey-256e7.8	si:dkey-256e7.8	NC_007112.7	-	17712951	17714277	0.334547	0.133570	0.198970
pdlim3a	pdlim3a	NC_007112.7	-	17721853	17735863	6.403387	2.556593	3.808372
sorbs2a	sorbs2a	NC_007112.7	-	17741098	17858873	0.182442	0.090123	0.134249
