Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
trmt10c	trmt10c	NC_007112.7	-	509021	513786	10.466710	10.186692	13.841755
txnl4b	txnl4b	NC_007112.7	+	513982	522317	4.577899	5.107777	6.940487
si:ch73-41e3.7	si:ch73-41e3.7	NC_007112.7	-	518853	524433	0.000000	0.000000	0.000000
mrpl16	mrpl16	NC_007112.7	+	524699	530940	23.260674	23.035238	31.300459
cenpq	cenpq	NC_007112.7	+	532766	549521	0.000000	0.000000	0.000000
LOC101885604	LOC101885604	NC_007112.7	-	550964	558826	0.150988	0.146949	0.199675
mrpl39	mrpl39	NC_007112.7	+	580671	591334	12.218623	11.891736	16.158581
jam2a	jam2a	NC_007112.7	+	594637	608235	6.209809	6.043676	8.212193
atp5j	atp5j	NC_007112.7	-	610327	614663	65.068077	117.105141	159.123352
appa	appa	NC_007112.7	-	617799	656793	23.796238	23.159613	31.469458
cyyr1	cyyr1	NC_007112.7	-	658405	669717	1.089549	1.060400	1.440880
adamts1	adamts1	NC_007112.7	-	672189	681503	0.358827	0.349305	0.474638
adamts5	adamts5	NC_007112.7	-	691738	714626	0.000000	0.000000	0.000000
n6amt1	n6amt1	NC_007112.7	+	961607	970952	6.394827	6.223744	8.456872
gart	gart	NC_007112.7	-	973067	1005061	2.295684	2.234267	3.035939
LOC100332351	LOC100332351	NC_007112.7	-	1006793	1014803	5.453913	5.308003	7.212555
LOC101886071	LOC101886071	NC_007112.7	-	1027556	1030612	1.398909	1.478626	2.009169
donson	donson	NC_007112.7	-	1286285	1352950	0.000000	0.000000	0.000000
runx1	runx1	NC_007112.7	-	1361974	1402588	0.195495	0.195865	0.266143
LOC100333907	LOC100333907	NC_007112.7	-	1618992	1631504	1.076321	1.047526	1.423386
atp1a1a.4	atp1a1a.4	NC_007112.7	+	1689794	1706159	437.398773	425.696930	578.440308
atp1a1a.1	atp1a1a.1	NC_007112.7	+	1712169	1731564	510.036346	496.391235	674.500183
LOC108187381	LOC108187381	NC_007112.7	-	1772028	1788265	0.000000	0.000000	0.000000
atp1a1a.2	atp1a1a.2	NC_007112.7	+	1789357	1796834	2.736242	2.663039	3.618557
atp1a1a.3	atp1a1a.3	NC_007112.7	+	1805294	1815660	6.026334	5.865110	7.969556
atp1a1a.5	atp1a1a.5	NC_007112.7	+	1838164	1850104	6.761184	6.580301	8.941362
si:ch211-132g1.3	si:ch211-132g1.3	NC_007112.7	-	1858212	1885624	4.438753	4.574719	6.216164
si:ch211-132g1.6	si:ch211-132g1.6	NC_007112.7	+	1896661	1900710	1.207605	1.175298	1.597003
si:ch211-132g1.4	si:ch211-132g1.4	NC_007112.7	+	1904336	1911709	4.650517	4.531956	6.158056
si:ch211-132g1.1	si:ch211-132g1.1	NC_007112.7	+	1915939	1925963	3.868408	3.764916	5.115796
si:ch211-132g1.7	si:ch211-132g1.7	NC_007112.7	+	1941043	2000500	0.605322	0.589128	0.800511
oxgr1a.1	oxgr1a.1	NC_007112.7	-	2048050	2051599	0.000000	0.000000	0.000000
oxgr1a.2	oxgr1a.2	NC_007112.7	-	2074513	2075529	0.036873	0.035887	0.048763
mbnl2	mbnl2	NC_007112.7	+	2101512	2217860	1.409485	5.450337	7.405959
kpnb3	kpnb3	NC_007112.7	+	2260447	2299553	36.551250	35.573387	48.337391
farp1	farp1	NC_007112.7	+	2301930	2446117	2.532397	2.464647	3.348981
si:ch211-235f1.3	si:ch211-235f1.3	NC_007112.7	-	2331575	2358761	0.000000	0.000000	0.000000
ggact.2	ggact.2	NC_007112.7	-	2450163	2453133	8.459558	8.233237	11.187387
ggact.1	ggact.1	NC_007112.7	-	2454140	2457526	47.829468	46.549877	63.252327
gpc6a	gpc6a	NC_007112.7	+	2712901	3036374	0.214315	0.211188	0.286964
LOC110439758	LOC110439758	NC_007112.7	+	2925455	2927347	0.000000	0.000000	0.000000
gpc5a	gpc5a	NC_007112.7	-	3100244	3295045	1.182263	1.150634	1.563490
mir92a-1	mir92a-1	NC_007112.7	-	3297367	3297451	0.070588	0.068700	0.093349
slitrk6	slitrk6	NC_007112.7	+	4101741	4154332	0.704370	0.685526	0.931498
LOC101887188	LOC101887188	NC_007112.7	-	4117881	4125107	0.000000	0.000000	0.000000
slitrk1	slitrk1	NC_007112.7	+	4545187	4550481	0.028329	0.027571	0.037464
LOC101882161	LOC101882161	NC_007112.7	-	4783348	4785448	0.000000	0.000000	0.000000
spry2	spry2	NC_007112.7	+	5273457	5277598	6.679795	6.877932	9.345785
ndfip2	ndfip2	NC_007112.7	-	5354489	5394686	26.915911	26.195824	35.595085
tuba8l2	tuba8l2	NC_007112.7	+	5402484	5419116	187.055969	182.051620	247.373123
stk16	stk16	NC_007112.7	+	5422437	5434261	2.172036	2.113927	2.872420
mnx2b	mnx2b	NC_007112.7	-	5449777	5455502	1.401042	1.377796	1.872160
atic	atic	NC_007112.7	+	5485853	5503665	5.100613	4.964155	6.745332
fn1b	fn1b	NC_007112.7	-	5504131	5543086	18.030903	18.162367	24.679163
cpo	cpo	NC_007112.7	+	5576151	5587130	127.611877	124.197853	168.760986
nrp2a	nrp2a	NC_007112.7	-	5606460	5746056	0.094815	0.234369	0.318462
pard3ba	pard3ba	NC_007112.7	-	5795014	6085751	1.051906	2.733379	3.714136
abcb6a	abcb6a	NC_007112.7	+	6135126	6160856	4.985328	4.852879	6.594129
cnppd1	cnppd1	NC_007112.7	+	6161989	6169817	14.296975	13.914485	18.907108
prkag3a	prkag3a	NC_007112.7	+	6171517	6185520	1.805055	1.773436	2.409758
retreg2	retreg2	NC_007112.7	+	6189856	6210816	4.642528	4.648414	6.316300
mdh1b	mdh1b	NC_007112.7	-	6218628	6225363	0.000000	0.000000	0.000000
fastkd2	fastkd2	NC_007112.7	+	6221936	6243817	10.022753	11.480296	15.599514
gtf3c3	gtf3c3	NC_007112.7	+	6243906	6272146	3.175648	3.090689	4.199652
hecw2b	hecw2b	NC_007112.7	+	6276244	6365434	0.686774	0.668401	0.908228
klf7a	klf7a	NC_007112.7	-	6403562	6494384	0.178366	0.173594	0.235881
si:ch211-93g23.2	si:ch211-93g23.2	NC_007112.7	+	6640002	6646358	4.349676	6.180629	8.398286
ube2f	ube2f	NC_007112.7	+	6646507	6664123	6.340805	7.206501	9.792249
erbb4a	erbb4a	NC_007112.7	+	6817290	6925113	0.225467	0.219435	0.298170
si:ch73-383l1.1	si:ch73-383l1.1	NC_007112.7	+	7189839	7451903	0.000000	0.000000	0.000000
lancl1	lancl1	NC_007112.7	+	7517461	7539716	3.341397	3.252004	4.418848
mylz3	mylz3	NC_007112.7	+	7546347	7554358	1.427979	1.389776	1.888438
pcnp	pcnp	NC_007112.7	+	7556963	7561231	4.628148	5.264802	7.153853
mxa	mxa	NC_007112.7	-	7562323	7570219	1.305192	1.270274	1.726058
mxb	mxb	NC_007112.7	-	7574224	7603573	0.000000	0.000000	0.000000
efnb2b	efnb2b	NC_007112.7	-	7634516	7659569	0.808955	0.787313	1.069807
arglu1b	arglu1b	NC_007112.7	-	7662091	7673376	25.206879	24.532513	33.334965
radil	radil	NC_007112.7	-	7847423	7894273	0.000000	0.000000	0.000000
wu:fc47e11	wu:fc47e11	NC_007112.7	-	7917882	7920638	0.000000	0.000000	0.000000
si:dkey-79f11.10	si:dkey-79f11.10	NC_007112.7	-	7924955	8012299	5.643104	43.549538	59.175446
si:dkey-79f11.9	si:dkey-79f11.9	NC_007112.7	-	7935957	7940616	3.675019	3.576700	4.860048
si:dkey-79f11.7	si:dkey-79f11.7	NC_007112.7	-	7946171	7978531	32.524487	45.358002	61.632793
si:dkey-79f11.5	si:dkey-79f11.5	NC_007112.7	-	7994106	8000558	0.494999	0.481756	0.654614
si:dkeyp-9d4.2	si:dkeyp-9d4.2	NC_007112.7	-	8016616	8020713	9.653885	9.395613	12.766830
si:dkeyp-9d4.3	si:dkeyp-9d4.3	NC_007112.7	-	8022320	8101668	0.226797	0.220729	0.299929
si:dkeyp-9d4.5	si:dkeyp-9d4.5	NC_007112.7	+	8109810	8163473	0.000000	0.000000	0.000000
LOC101882918	LOC101882918	NC_007112.7	-	8128468	8142226	0.463748	0.675199	0.917465
cacna1hb	cacna1hb	NC_007112.7	+	8304862	8404338	0.173250	0.168615	0.229115
syngr3b	syngr3b	NC_007112.7	-	8415983	8428760	0.558638	0.543693	0.738774
myo15ab	myo15ab	NC_007112.7	+	8435021	8507743	0.000000	0.000000	0.000000
alkbh5	alkbh5	NC_007112.7	+	8508753	8516591	6.385953	6.215108	8.445136
mief2	mief2	NC_007112.7	+	8521323	8530516	5.379581	5.235660	7.114254
smcr8b	smcr8b	NC_007112.7	+	8534698	8540045	0.402088	0.391331	0.531743
zgc:112980	zgc:112980	NC_007112.7	-	8539903	8553326	0.972601	0.949726	1.290495
ptcd1	ptcd1	NC_007112.7	-	8555327	8566666	1.037720	1.009958	1.372338
LOC110439701	LOC110439701	NC_007112.7	+	8573575	8575127	0.000000	0.000000	0.000000
si:ch211-160d14.9	si:ch211-160d14.9	NC_007112.7	+	8587345	8590640	0.220994	0.247102	0.335765
zgc:153118	zgc:153118	NC_007112.7	-	8612572	8613918	0.368785	0.358919	0.487702
fbxl18	fbxl18	NC_007112.7	-	8638162	8646931	0.421636	0.410356	0.557595
actb1	actb1	NC_007112.7	-	8649104	8652632	428.135773	416.681763	566.190369
fscn1b	fscn1b	NC_007112.7	+	8662542	8668674	0.168881	0.164363	0.223338
abcg2b	abcg2b	NC_007112.7	-	8674074	8691921	30.201534	29.393547	39.940174
zgc:77849	zgc:77849	NC_007112.7	+	8694196	8702684	13.175498	12.823010	17.424006
grin2ab	grin2ab	NC_007112.7	-	8763721	8918458	0.014476	0.014089	0.019144
si:ch73-191k20.1	si:ch73-191k20.1	NC_007112.7	+	8950804	8963797	0.000000	0.000000	0.000000
socs1b	socs1b	NC_007112.7	-	8961012	8966348	1.403696	1.430962	1.944402
si:ch73-191k20.4	si:ch73-191k20.4	NC_007112.7	-	8974033	8977967	3.143352	3.059257	4.156942
LOC103911865	LOC103911865	NC_007112.7	-	8978905	8980668	0.159265	0.155004	0.210621
tlr2	tlr2	NC_007112.7	+	8983491	8989759	0.035206	0.062087	0.084365
prkcba	prkcba	NC_007112.7	+	9004686	9074691	0.000000	0.000000	0.000000
si:ch211-14k19.8	si:ch211-14k19.8	NC_007112.7	-	9100447	9115045	0.196865	0.191598	0.260345
ndufab1a	ndufab1a	NC_007112.7	-	9118104	9123429	12.269746	11.941491	16.226189
palb2	palb2	NC_007112.7	-	9124996	9134082	0.133206	0.129642	0.176159
LOC110439775	LOC110439775	NC_007112.7	-	9137445	9140104	0.042825	0.050294	0.068341
zgc:152698	zgc:152698	NC_007112.7	+	9144958	9145896	0.119808	0.116603	0.158441
plk1	plk1	NC_007112.7	+	9153187	9161695	0.173208	0.168574	0.229060
ern2	ern2	NC_007112.7	-	9169271	9195936	0.741717	0.744703	1.011908
chtf18	chtf18	NC_007112.7	+	9199038	9227201	0.069040	0.067193	0.091302
gng13a	gng13a	NC_007112.7	-	9227080	9228007	0.000000	0.000000	0.000000
si:dkeyp-57d7.4	si:dkeyp-57d7.4	NC_007112.7	-	9230981	9231841	0.909988	0.885643	1.203418
zgc:136472	zgc:136472	NC_007112.7	-	9234928	9249957	46.750877	45.500141	61.825935
uncx4.1	uncx4.1	NC_007112.7	+	9290103	9294100	0.000000	0.000000	0.000000
LOC101883884	LOC101883884	NC_007112.7	-	9420821	9422280	0.000000	0.000000	0.000000
micall2b	micall2b	NC_007112.7	-	9460010	9486131	11.354953	11.755687	15.973718
si:ch73-12o23.1	si:ch73-12o23.1	NC_007112.7	-	9499640	9527411	91.221184	91.600601	124.467598
elfn1b	elfn1b	NC_007112.7	+	9557186	9711530	1.097851	1.068480	1.451859
ugt5b5	ugt5b5	NC_007112.7	-	9626277	9629705	8.567309	8.338106	11.329882
ugt5b4	ugt5b4	NC_007112.7	-	9630996	9652696	21.448891	20.875063	28.365194
ugt5b3	ugt5b3	NC_007112.7	-	9635978	9641845	35.939236	34.977745	47.528027
ugt5b2	ugt5b2	NC_007112.7	-	9642976	9644630	14.129910	13.751890	18.686172
ugt5b1	ugt5b1	NC_007112.7	-	9644893	9652725	5.315427	7.635984	10.375833
mad1l1	mad1l1	NC_007112.7	-	9740800	9858521	1.909333	1.858252	2.525007
pmm2	pmm2	NC_007112.7	+	9860381	9866608	2.094241	2.038213	2.769540
zgc:56409	zgc:56409	NC_007112.7	-	9873309	9885360	2.163636	2.105752	2.861312
rgs11	rgs11	NC_007112.7	+	9886942	9914635	0.000000	0.000000	0.000000
tmem8a	tmem8a	NC_007112.7	-	9916376	9941051	3.613261	3.525249	4.790135
LOC110439781	LOC110439781	NC_007112.7	+	9940379	9950811	0.000000	0.000000	0.000000
pdia2	pdia2	NC_007112.7	+	9954485	9964765	22.183884	21.590393	29.337193
si:dkeyp-75b4.9	si:dkeyp-75b4.9	NC_007112.7	-	9985169	9989664	2.579235	2.510232	3.410923
si:dkeyp-75b4.10	si:dkeyp-75b4.10	NC_007112.7	+	9994785	10000362	73.009903	71.056656	96.552322
trim2b	trim2b	NC_007112.7	+	10003397	10033493	0.168722	0.164208	0.223127
rnf175	rnf175	NC_007112.7	-	10037444	10048514	7.014139	7.067209	9.602978
fgb	fgb	NC_007112.7	+	10051806	10059430	0.000000	0.000000	0.000000
fga	fga	NC_007112.7	-	10066100	10071522	0.189442	0.184374	0.250529
lratb	lratb	NC_007112.7	+	10074498	10113195	1.963590	4.448068	6.044068
npy2rl	npy2rl	NC_007112.7	+	10221568	10236768	0.448898	0.436889	0.593647
eif3f	eif3f	NC_007112.7	+	10297027	10304044	463.465424	451.066223	612.912231
zgc:77880	zgc:77880	NC_007112.7	+	10305652	10315206	0.441986	0.430161	0.584507
tmem55bb	tmem55bb	NC_007112.7	+	10318089	10325025	1.250205	1.216758	1.653340
dachb	dachb	NC_007112.7	+	10378677	10448630	0.183387	0.221948	0.301585
tnrc5	tnrc5	NC_007112.7	-	10462692	10473588	2.025356	1.971171	2.678442
zgc:174945	zgc:174945	NC_007112.7	-	10637479	10640624	0.000000	0.000000	0.000000
si:dkey-31e10.1	si:dkey-31e10.1	NC_007112.7	-	10642501	10647351	0.060506	0.061811	0.083989
si:dkey-31e10.5	si:dkey-31e10.5	NC_007112.7	-	10666517	10670695	0.535631	0.521301	0.708348
si:dkey-31e10.6p	si:dkey-31e10.6p	NC_007112.7	-	10672598	10683997	0.526488	0.512403	0.696257
zgc:103678	zgc:103678	NC_007112.7	+	10683843	10696591	8.839354	8.602872	11.689650
atp1b1b	atp1b1b	NC_007112.7	+	10720218	10739209	0.316261	0.307800	0.418241
crfb15	crfb15	NC_007112.7	-	10809355	10821584	0.948089	0.950998	1.292224
dmd	dmd	NC_007112.7	-	10824343	11075439	0.450477	0.702299	0.954289
casc5	casc5	NC_007112.7	-	11086955	11107435	0.000000	0.000000	0.000000
knstrn	knstrn	NC_007112.7	+	11107743	11117501	0.000000	0.000000	0.000000
sdk1b	sdk1b	NC_007112.7	-	11124265	11509093	0.000000	0.000000	0.000000
si:dkey-26i13.3	si:dkey-26i13.3	NC_007112.7	-	11625917	11627485	0.143403	0.139566	0.189644
si:dkey-26i13.4	si:dkey-26i13.4	NC_007112.7	-	11641314	11643990	0.516274	0.502462	0.682749
LOC797518	LOC797518	NC_007112.7	+	11660081	11670297	1.840220	1.790988	2.433609
brat1	brat1	NC_007112.7	-	11670879	11689597	2.848743	2.844687	3.865383
ttyh3b	ttyh3b	NC_007112.7	-	11785645	11850385	0.000000	0.000000	0.000000
iqce	iqce	NC_007112.7	-	11854710	11878868	1.076136	1.047491	1.423339
snx8b	snx8b	NC_007112.7	+	11881533	11900425	0.488074	0.475016	0.645456
grk4	grk4	NC_007112.7	-	11902579	11973372	3.093524	3.572049	4.853728
tspan5b	tspan5b	NC_007112.7	+	11977426	11994710	2.241179	2.181220	2.963859
saraf	saraf	NC_007112.7	+	12049233	12059553	6.832634	6.649839	9.035852
pla2g12a	pla2g12a	NC_007112.7	-	12061284	12064745	15.661807	15.242803	20.712038
xpa	xpa	NC_007112.7	+	12068725	12097812	0.532996	0.649989	0.883210
mtp	mtp	NC_007112.7	-	12107680	12126541	89.145958	86.761017	117.891533
spink4	spink4	NC_007112.7	+	12135054	12138616	79.761093	77.627228	105.480476
b4galt1	b4galt1	NC_007112.7	-	12141467	12161147	1.004918	0.978033	1.328959
stra6l	stra6l	NC_007112.7	+	12172289	12191051	25.030548	36.050320	48.985447
tmod1	tmod1	NC_007112.7	+	12228213	12259063	0.256864	0.710771	0.965801
cplx2l	cplx2l	NC_007112.7	-	12262980	12278778	0.268305	0.280056	0.380542
gne	gne	NC_007112.7	+	12295258	12334540	1.479032	1.439463	1.955953
nansa	nansa	NC_007112.7	+	12335864	12344788	13.280240	12.924951	17.562521
clta	clta	NC_007112.7	+	12348217	12361930	29.458185	29.716679	40.379250
sclt1	sclt1	NC_007112.7	-	12364455	12394162	2.011722	2.031574	2.760518
zgc:77739	zgc:77739	NC_007112.7	+	12394197	12397886	324.101013	360.286804	489.560455
pcdh10a	pcdh10a	NC_007112.7	+	12763417	12797552	0.599522	0.601232	0.816959
pcdh18a	pcdh18a	NC_007112.7	-	13261115	13271156	0.789416	0.769824	1.046042
LOC101886760	LOC101886760	NC_007112.7	+	13479125	13482300	0.000000	0.000000	0.000000
LOC101886790	LOC101886790	NC_007112.7	-	13485420	13487161	0.000000	0.000000	0.000000
LOC101886839	LOC101886839	NC_007112.7	-	13598720	13603663	0.000000	0.000000	0.000000
noctb	noctb	NC_007112.7	+	13930662	13953733	0.213936	0.588051	0.799049
elf2b	elf2b	NC_007112.7	-	13957218	13989498	2.679549	3.087907	4.195871
mgarp	mgarp	NC_007112.7	-	13997809	14014931	0.000000	0.000000	0.000000
hpf1	hpf1	NC_007112.7	+	14020445	14026781	1.530673	1.489723	2.024246
ank2a	ank2a	NC_007112.7	+	14029159	14160253	0.041007	0.060050	0.081597
LOC101887098	LOC101887098	NC_007112.7	+	14115836	14117650	0.000000	0.000000	0.000000
camk2d2	camk2d2	NC_007112.7	-	14162472	14234120	0.178972	0.174434	0.237022
cxcl8a	cxcl8a	NC_007112.7	+	14253145	14254126	7.305085	7.131973	9.690979
pde5aa	pde5aa	NC_007112.7	-	14256716	14283599	0.352157	0.342736	0.465712
ppp2r2ca	ppp2r2ca	NC_007112.7	+	14283692	14306853	0.769261	0.751067	1.020556
wfs1a	wfs1a	NC_007112.7	-	14313636	14339639	0.000000	0.000000	0.000000
crmp1	crmp1	NC_007112.7	+	14343317	14364712	0.000000	0.000000	0.000000
fip1l1b	fip1l1b	NC_007112.7	+	14382797	14403687	12.316201	12.068398	16.398634
LOC553528	LOC553528	NC_007112.7	-	14397869	14426912	0.517661	1.663367	2.260196
chic2	chic2	NC_007112.7	+	14406145	14416437	8.740343	8.506511	11.558712
slc34a2aas	slc34a2aas	NC_007112.7	-	14432054	14454434	1.653541	1.609303	2.186734
slc34a2a	slc34a2a	NC_007112.7	+	14432438	14442899	505.478149	491.954987	668.472168
rbpja	rbpja	NC_007112.7	+	14454663	14464020	1.915548	1.864301	2.533226
stim2a	stim2a	NC_007112.7	+	14465021	14484107	0.000000	0.000000	0.000000
LOC101882365	LOC101882365	NC_007112.7	+	14490479	14494782	0.063579	0.061878	0.084080
si:dkey-194g4.1	si:dkey-194g4.1	NC_007112.7	-	14499690	14507448	0.232545	0.226324	0.307530
LOC100004921	LOC100004921	NC_007112.7	+	14511438	14518343	0.000000	0.000000	0.000000
LOC110439785	LOC110439785	NC_007112.7	-	14517197	14517708	0.000000	0.000000	0.000000
LOC100004978	LOC100004978	NC_007112.7	-	14518957	14524540	0.065541	0.064789	0.088036
LOC110437782	LOC110437782	NC_007112.7	-	14527258	14538689	0.536830	0.598972	0.813888
LOC110438560	LOC110438560	NC_007112.7	-	14652288	14655827	0.000000	0.000000	0.000000
LOC100330143	LOC100330143	NC_007112.7	+	14655841	14663152	0.175022	0.171597	0.233167
LOC100537170	LOC100537170	NC_007112.7	-	14669877	14673751	0.000000	0.000000	0.000000
LOC100330009	LOC100330009	NC_007112.7	-	14692310	14699450	0.000000	0.000000	0.000000
LOC101886102	LOC101886102	NC_007112.7	+	14695832	14785255	0.000000	0.000000	0.000000
LOC100330441	LOC100330441	NC_007112.7	+	14760494	14762849	0.000000	0.000000	0.000000
LOC110438568	LOC110438568	NC_007112.7	-	14767867	14768911	0.000000	0.000000	0.000000
LOC103911961	LOC103911961	NC_007112.7	+	14771626	14774658	0.000000	0.000000	0.000000
pcdh7a	pcdh7a	NC_007112.7	+	15137903	15203218	0.473920	0.461241	0.626738
itln1	itln1	NC_007112.7	+	15216659	15223558	28.317448	28.088062	38.166271
hgsnat	hgsnat	NC_007112.7	+	15226293	15254137	2.960579	3.275847	4.451247
pi4k2b	pi4k2b	NC_007112.7	+	15258727	15285224	18.421246	17.928419	24.361271
dlc1	dlc1	NC_007112.7	-	15291025	15535583	0.705043	0.749853	1.018905
tusc3	tusc3	NC_007112.7	+	16073863	16220238	0.579536	0.564032	0.766410
micu3a	micu3a	NC_007112.7	+	16396929	16456994	0.082164	0.079966	0.108658
LOC794952	LOC794952	NC_007112.7	-	16459977	16461669	0.610946	0.594601	0.807949
vps37a	vps37a	NC_007112.7	+	16463079	16480213	5.450050	5.304244	7.207447
LOC110439786	LOC110439786	NC_007112.7	-	16482909	16483936	0.000000	0.000000	0.000000
mtmr7b	mtmr7b	NC_007112.7	-	16484210	16507812	0.000000	0.000000	0.000000
mtus1b	mtus1b	NC_007112.7	+	16520015	16617741	0.576767	6.069318	8.247035
pcm1	pcm1	NC_007112.7	+	16621316	16654161	0.925433	1.273955	1.731059
asah1b	asah1b	NC_007112.7	-	16654254	16664965	27.491196	26.755716	36.355873
frg1	frg1	NC_007112.7	-	16675055	16689021	7.317237	7.121477	9.676718
fat1a	fat1a	NC_007112.7	+	17374746	17524927	0.915230	1.157505	1.572826
casp3a	casp3a	NC_007112.7	+	17527378	17536307	2.370631	2.307209	3.135053
acsl1a	acsl1a	NC_007112.7	-	17537322	17587630	0.053649	0.076236	0.103591
si:ch211-197n1.2	si:ch211-197n1.2	NC_007112.7	-	17618001	17675106	0.000000	0.000000	0.000000
cfap97	cfap97	NC_007112.7	-	17681036	17693265	0.739547	0.719762	0.978018
ankrd37	ankrd37	NC_007112.7	+	17695426	17698773	0.687732	0.669333	0.909495
ufsp2	ufsp2	NC_007112.7	-	17699471	17711698	4.369399	4.281716	5.818028
si:dkey-256e7.8	si:dkey-256e7.8	NC_007112.7	-	17712951	17714277	0.120550	0.117325	0.159422
pdlim3a	pdlim3a	NC_007112.7	-	17721853	17735863	2.647078	2.576260	3.500642
sorbs2a	sorbs2a	NC_007112.7	-	17741098	17858873	0.043069	0.051342	0.069763
tlr3	tlr3	NC_007112.7	+	17892944	17898227	0.539703	0.525264	0.713733
cyp4v8	cyp4v8	NC_007112.7	+	17900330	17912645	23.868805	23.230238	31.565422
LOC101885541	LOC101885541	NC_007112.7	+	17966903	17970146	0.113531	0.110494	0.150140
LOC101885801	LOC101885801	NC_007112.7	+	18166914	18168601	0.000000	0.000000	0.000000
LOC101885905	LOC101885905	NC_007112.7	-	18171714	18174990	0.000000	0.000000	0.000000
klhl5	klhl5	NC_007112.7	-	18363535	18543793	0.069406	0.079023	0.107377
si:dkey-192k22.2	si:dkey-192k22.2	NC_007112.7	+	18550543	18573837	0.476324	0.463581	0.629917
fam114a1	fam114a1	NC_007112.7	-	18575166	18592077	3.161020	3.141585	4.268810
klf3	klf3	NC_007112.7	-	18594133	18615172	3.628114	3.604668	4.898050
tbc1d1	tbc1d1	NC_007112.7	-	18645345	18777214	0.123721	0.524743	0.713026
pgm2	pgm2	NC_007112.7	-	18779168	18803919	2.622054	2.551906	3.467549
slc25a51a	slc25a51a	NC_007112.7	+	18811983	18816806	0.000000	0.000000	0.000000
zgc:195282	zgc:195282	NC_007112.7	-	18841637	18860749	2.219144	3.312804	4.501464
rnf38	rnf38	NC_007112.7	+	18863065	18937199	1.951707	1.899493	2.581045
LOC101886347	LOC101886347	NC_007112.7	-	18942403	18946831	0.052360	0.050977	0.069268
limch1a	limch1a	NC_007112.7	+	18965601	19066377	0.114822	0.112113	0.152340
exosc9	exosc9	NC_007112.7	+	19083501	19092155	3.603015	3.506623	4.764826
ptpn9b	ptpn9b	NC_007112.7	+	19094515	19112939	3.520577	3.426390	4.655805
ptprdb	ptprdb	NC_007112.7	-	19118723	19274218	0.861957	0.902591	1.226448
LOC108190005	LOC108190005	NC_007112.7	+	19252853	19264986	0.000000	0.000000	0.000000
rbm47	rbm47	NC_007112.7	-	19353048	19403539	29.985649	30.268682	41.129318
lap3	lap3	NC_007112.7	-	19418380	19431510	3.456157	3.363694	4.570612
clockb	clockb	NC_007112.7	+	19432969	19467497	1.761312	1.714191	2.329256
smc2	smc2	NC_007112.7	+	19538299	19561801	0.000000	0.000000	0.000000
