Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
atp1a1a.2	atp1a1a.2	NC_007112.7	+	1789357	1796834	4.108151	1.429036	2.024212
atp1a1a.3	atp1a1a.3	NC_007112.7	+	1805294	1815660	15.131506	5.263551	7.455758
atp1a1a.5	atp1a1a.5	NC_007112.7	+	1838164	1850104	19.284933	6.708336	9.502279
si:ch211-132g1.3	si:ch211-132g1.3	NC_007112.7	-	1858212	1885624	25.054895	9.543825	13.518716
LOC103911757	LOC103911757	NC_007112.7	-	1887409	1894104	3.284690	1.142592	1.618468
si:ch211-132g1.6	si:ch211-132g1.6	NC_007112.7	+	1896661	1900710	4.237063	1.473878	2.087731
si:ch211-132g1.4	si:ch211-132g1.4	NC_007112.7	+	1904336	1911709	35.459774	12.359584	17.507204
si:ch211-132g1.1	si:ch211-132g1.1	NC_007112.7	+	1915939	1925963	6.679694	2.323557	3.291290
si:ch211-132g1.7	si:ch211-132g1.7	NC_007112.7	+	1941043	2000500	2.525223	0.878408	1.244255
slc5a3a	slc5a3a	NC_007112.7	+	2025085	2027100	0.185384	0.064487	0.091344
oxgr1a.1	oxgr1a.1	NC_007112.7	-	2048050	2051599	0.000000	0.000000	0.000000
oxgr1a.3	oxgr1a.3	NC_007112.7	-	2060430	2061419	0.000000	0.000000	0.000000
oxgr1a.2	oxgr1a.2	NC_007112.7	-	2074513	2075529	0.148836	0.051773	0.073336
mbnl2	mbnl2	NC_007112.7	+	2101512	2217860	4.530015	6.282648	8.899296
rap2ab	rap2ab	NC_007112.7	+	2222366	2240119	0.136228	0.047387	0.067124
kpnb3	kpnb3	NC_007112.7	+	2260447	2299553	92.030251	32.017090	45.351830
farp1	farp1	NC_007112.7	+	2301930	2446117	10.682933	3.716098	5.263809
si:ch211-235f1.3	si:ch211-235f1.3	NC_007112.7	-	2331575	2358761	0.000000	0.000000	0.000000
ggact.3	ggact.3	NC_007112.7	-	2447021	2449490	31.335615	10.900211	15.440021
ggact.2	ggact.2	NC_007112.7	-	2450163	2453133	76.359268	26.561859	37.624557
ggact.1	ggact.1	NC_007112.7	-	2454140	2457526	205.354736	71.433411	101.184586
gpc6a	gpc6a	NC_007112.7	+	2712901	3036374	0.304793	0.107348	0.152058
LOC110439758	LOC110439758	NC_007112.7	+	2925455	2927347	0.144321	0.050203	0.071111
gpc5a	gpc5a	NC_007112.7	-	3100244	3295045	5.415405	1.883769	2.668336
mir92a-1	mir92a-1	NC_007112.7	-	3297367	3297451	0.729506	0.287596	0.407377
mir19b	mir19b	NC_007112.7	-	3297484	3297570	0.000000	0.000000	0.000000
mir20a	mir20a	NC_007112.7	-	3297603	3297755	0.000000	0.000000	0.000000
mir19a	mir19a	NC_007112.7	-	3297848	3297936	0.000000	0.000000	0.000000
mir18a	mir18a	NC_007112.7	-	3298006	3298088	0.000000	0.000000	0.000000
mir17a-1	mir17a-1	NC_007112.7	-	3298112	3298249	0.000000	0.000000	0.000000
slitrk6	slitrk6	NC_007112.7	+	4101741	4154332	0.823907	0.286599	0.405964
LOC101887188	LOC101887188	NC_007112.7	-	4117881	4125107	0.105192	0.084509	0.119705
slitrk1	slitrk1	NC_007112.7	+	4545187	4550481	0.083097	0.028906	0.040944
LOC101882161	LOC101882161	NC_007112.7	-	4783348	4785448	0.000000	0.000000	0.000000
spry2	spry2	NC_007112.7	+	5273457	5277598	32.939213	11.966856	16.950911
ndfip2	ndfip2	NC_007112.7	-	5354489	5394686	39.838436	13.857949	19.629622
tuba8l2	tuba8l2	NC_007112.7	+	5402484	5419116	640.849182	222.921783	315.766052
stk16	stk16	NC_007112.7	+	5422437	5434261	13.459270	4.681858	6.631795
mnx2b	mnx2b	NC_007112.7	-	5449777	5455502	32.341145	11.427882	16.187458
atic	atic	NC_007112.7	+	5485853	5503665	32.339123	11.249285	15.934479
fn1b	fn1b	NC_007112.7	-	5504131	5543086	473.517548	170.058472	240.885803
cpo	cpo	NC_007112.7	+	5576151	5587130	6.858004	2.385582	3.379149
nrp2a	nrp2a	NC_007112.7	-	5606460	5746056	1.240768	1.100693	1.559119
pard3ba	pard3ba	NC_007112.7	-	5795014	6085751	4.007494	3.732203	5.286621
abcb6a	abcb6a	NC_007112.7	+	6135126	6160856	7.379002	2.567302	3.636554
cnppd1	cnppd1	NC_007112.7	+	6161989	6169817	53.699402	18.679539	26.459343
prkag3a	prkag3a	NC_007112.7	+	6171517	6185520	1.240790	0.434758	0.615830
retreg2	retreg2	NC_007112.7	+	6189856	6210816	12.223524	4.386741	6.213767
mdh1b	mdh1b	NC_007112.7	-	6218628	6225363	0.351013	0.122393	0.173368
fastkd2	fastkd2	NC_007112.7	+	6221936	6243817	31.868332	13.046654	18.480429
gtf3c3	gtf3c3	NC_007112.7	+	6243906	6272146	11.520123	4.007318	5.676318
hecw2b	hecw2b	NC_007112.7	+	6276244	6365434	1.695601	0.589821	0.835475
klf7a	klf7a	NC_007112.7	-	6403562	6494384	0.126823	0.044116	0.062490
si:ch211-93g23.2	si:ch211-93g23.2	NC_007112.7	+	6640002	6646358	83.302811	41.697460	59.063957
ube2f	ube2f	NC_007112.7	+	6646507	6664123	34.960972	13.581852	19.238533
erbb4a	erbb4a	NC_007112.7	+	6817290	6925113	0.000000	0.000000	0.000000
LOC108184914	LOC108184914	NC_007112.7	-	6984652	7054455	0.038900	0.013532	0.019167
si:ch73-383l1.1	si:ch73-383l1.1	NC_007112.7	+	7189839	7451903	0.000000	0.000000	0.000000
lancl1	lancl1	NC_007112.7	+	7517461	7539716	28.542217	9.928517	14.063627
mylz3	mylz3	NC_007112.7	+	7546347	7554358	13.256476	4.611315	6.531873
pcnp	pcnp	NC_007112.7	+	7556963	7561231	25.692963	10.737531	15.209585
mxa	mxa	NC_007112.7	-	7562323	7570219	19.107174	6.646502	9.414691
mxb	mxb	NC_007112.7	-	7574224	7603573	1.785683	0.631765	0.894888
efnb2b	efnb2b	NC_007112.7	-	7634516	7659569	3.550249	1.234967	1.749317
arglu1b	arglu1b	NC_007112.7	-	7662091	7673376	57.825363	20.114769	28.492332
en1b	en1b	NC_007112.7	+	7679225	7683374	0.000000	0.000000	0.000000
radil	radil	NC_007112.7	-	7847423	7894273	0.000000	0.000000	0.000000
wu:fc47e11	wu:fc47e11	NC_007112.7	-	7917882	7920638	4.682334	1.628767	2.307130
si:dkey-79f11.10	si:dkey-79f11.10	NC_007112.7	-	7924955	8012299	104.304825	280.821167	397.779877
si:dkey-79f11.9	si:dkey-79f11.9	NC_007112.7	-	7935957	7940616	14.999241	5.217542	7.390586
si:dkey-79f11.7	si:dkey-79f11.7	NC_007112.7	-	7946171	7978531	306.180389	147.434128	208.838699
si:dkey-79f11.5	si:dkey-79f11.5	NC_007112.7	-	7994106	8000558	92.339981	32.120808	45.498745
si:dkeyp-9d4.2	si:dkeyp-9d4.2	NC_007112.7	-	8016616	8020713	511.751129	178.014542	252.155502
si:dkeyp-9d4.3	si:dkeyp-9d4.3	NC_007112.7	-	8022320	8101668	0.489299	0.170204	0.241093
si:dkeyp-9d4.5	si:dkeyp-9d4.5	NC_007112.7	+	8109810	8163473	0.347005	0.167861	0.237773
LOC101882918	LOC101882918	NC_007112.7	-	8128468	8142226	4.192079	2.131449	3.019172
grapb	grapb	NC_007112.7	-	8165340	8192418	0.000000	0.000000	0.000000
LOC103911848	LOC103911848	NC_007112.7	-	8200733	8205228	0.000000	0.000000	0.000000
cacna1hb	cacna1hb	NC_007112.7	+	8304862	8404338	0.260323	0.090554	0.128269
syngr3b	syngr3b	NC_007112.7	-	8415983	8428760	7.246996	2.520895	3.570817
myo15ab	myo15ab	NC_007112.7	+	8435021	8507743	0.038032	0.013230	0.018740
alkbh5	alkbh5	NC_007112.7	+	8508753	8516591	22.438145	7.805192	11.055963
mief2	mief2	NC_007112.7	+	8521323	8530516	8.911649	3.099950	4.391043
smcr8b	smcr8b	NC_007112.7	+	8534698	8540045	2.553161	0.888127	1.258021
zgc:112980	zgc:112980	NC_007112.7	-	8539903	8553326	5.682269	2.049549	2.903162
ptcd1	ptcd1	NC_007112.7	-	8555327	8566666	5.727757	1.992422	2.822242
LOC110439701	LOC110439701	NC_007112.7	+	8573575	8575127	0.000000	0.000000	0.000000
si:ch211-160d14.9	si:ch211-160d14.9	NC_007112.7	+	8587345	8590640	0.381481	0.158474	0.224477
si:ch211-160d14.6	si:ch211-160d14.6	NC_007112.7	+	8601862	8612394	0.000000	0.000000	0.000000
zgc:153118	zgc:153118	NC_007112.7	-	8612572	8613918	0.000000	0.000000	0.000000
LOC101883376	LOC101883376	NC_007112.7	-	8615620	8618349	0.420978	0.146439	0.207429
LOC103911895	LOC103911895	NC_007112.7	-	8626996	8629020	0.000000	0.000000	0.000000
fbxl18	fbxl18	NC_007112.7	-	8638162	8646931	2.550841	0.887320	1.256878
actb1	actb1	NC_007112.7	-	8649104	8652632	3134.126221	1090.217529	1544.280273
fscn1b	fscn1b	NC_007112.7	+	8662542	8668674	0.168881	0.058746	0.083213
abcg2b	abcg2b	NC_007112.7	-	8674074	8691921	19.912666	6.926696	9.811582
zgc:77849	zgc:77849	NC_007112.7	+	8694196	8702684	67.920189	23.626291	33.466366
grin2ab	grin2ab	NC_007112.7	-	8763721	8918458	0.047175	0.016410	0.023245
si:ch73-191k20.1	si:ch73-191k20.1	NC_007112.7	+	8950804	8963797	0.000000	0.000000	0.000000
socs1b	socs1b	NC_007112.7	-	8961012	8966348	50.296185	17.535818	24.839277
si:ch73-191k20.4	si:ch73-191k20.4	NC_007112.7	-	8974033	8977967	7.548130	2.625645	3.719195
LOC103911865	LOC103911865	NC_007112.7	-	8978905	8980668	0.000000	0.000000	0.000000
tlr2	tlr2	NC_007112.7	+	8983491	8989759	1.096293	0.412965	0.584961
prkcba	prkcba	NC_007112.7	+	9004686	9074691	0.790205	0.320521	0.454015
cacng3a	cacng3a	NC_007112.7	+	9082175	9092208	0.000000	0.000000	0.000000
si:ch211-14k19.8	si:ch211-14k19.8	NC_007112.7	-	9100447	9115045	1.630352	0.567124	0.803325
ndufab1a	ndufab1a	NC_007112.7	-	9118104	9123429	179.981262	62.607155	88.682297
palb2	palb2	NC_007112.7	-	9124996	9134082	2.059441	0.716384	1.014750
LOC110439775	LOC110439775	NC_007112.7	-	9137445	9140104	0.172628	0.072462	0.102641
zgc:152698	zgc:152698	NC_007112.7	+	9144958	9145896	2.430777	0.845555	1.197719
plk1	plk1	NC_007112.7	+	9153187	9161695	29.484535	10.256307	14.527936
ern2	ern2	NC_007112.7	-	9169271	9195936	2.829898	0.990093	1.402455
chtf18	chtf18	NC_007112.7	+	9199038	9227201	3.741641	1.301544	1.843621
gng13a	gng13a	NC_007112.7	-	9227080	9228007	0.000000	0.000000	0.000000
si:dkeyp-57d7.4	si:dkeyp-57d7.4	NC_007112.7	-	9230981	9231841	0.581882	0.202410	0.286711
zgc:136472	zgc:136472	NC_007112.7	-	9234928	9249957	187.422516	65.195625	92.348824
LOC101883884	LOC101883884	NC_007112.7	-	9420821	9422280	1.432904	0.498441	0.706036
micall2b	micall2b	NC_007112.7	-	9460010	9486131	17.541655	6.491228	9.194748
si:ch73-12o23.1	si:ch73-12o23.1	NC_007112.7	-	9499640	9527411	74.786095	26.840742	38.019588
elfn1b	elfn1b	NC_007112.7	+	9557186	9711530	0.000000	0.000000	0.000000
ugt5b5	ugt5b5	NC_007112.7	-	9626277	9629705	17.661831	6.143734	8.702526
ugt5b4	ugt5b4	NC_007112.7	-	9630996	9652696	31.614113	10.997087	15.577244
ugt5b3	ugt5b3	NC_007112.7	-	9635978	9641845	41.439281	14.414809	20.418406
ugt5b2	ugt5b2	NC_007112.7	-	9642976	9644630	50.614361	17.606396	24.939249
ugt5b1	ugt5b1	NC_007112.7	-	9644893	9652725	14.809760	7.359729	10.424970
mad1l1	mad1l1	NC_007112.7	-	9740800	9858521	13.534857	4.708151	6.669040
pmm2	pmm2	NC_007112.7	+	9860381	9866608	29.555847	10.281112	14.563074
zgc:56409	zgc:56409	NC_007112.7	-	9873309	9885360	11.352066	3.948859	5.593512
rgs11	rgs11	NC_007112.7	+	9886942	9914635	3.936405	1.573483	2.228821
tmem8a	tmem8a	NC_007112.7	-	9916376	9941051	15.860474	5.530703	7.834175
LOC110439781	LOC110439781	NC_007112.7	+	9940379	9950811	0.000000	0.000000	0.000000
pdia2	pdia2	NC_007112.7	+	9954485	9964765	178.840179	62.210224	88.120049
si:dkeyp-75b4.8	si:dkeyp-75b4.8	NC_007112.7	+	9966249	9982188	0.000000	0.000000	0.000000
LOC101884154	LOC101884154	NC_007112.7	-	9972260	9977500	0.000000	0.000000	0.000000
LOC101884122	LOC101884122	NC_007112.7	-	9977617	9980951	0.000000	0.000000	0.000000
si:dkeyp-75b4.9	si:dkeyp-75b4.9	NC_007112.7	-	9985169	9989664	14.088343	4.900683	6.941759
si:dkeyp-75b4.10	si:dkeyp-75b4.10	NC_007112.7	+	9994785	10000362	297.803406	103.592033	146.736877
trim2b	trim2b	NC_007112.7	+	10003397	10033493	0.369675	0.128593	0.182150
rnf175	rnf175	NC_007112.7	-	10037444	10048514	35.943443	12.818610	18.157410
fgb	fgb	NC_007112.7	+	10051806	10059430	735.896301	255.984268	362.598724
LOC100536670	LOC100536670	NC_007112.7	-	10063216	10064777	0.577406	0.200853	0.284506
fga	fga	NC_007112.7	-	10066100	10071522	615.325684	214.043350	303.189850
lratb	lratb	NC_007112.7	+	10074498	10113195	8.415255	7.037124	9.968002
lratb.2	lratb.2	NC_007112.7	+	10118455	10123897	0.000000	0.000000	0.000000
rbm46	rbm46	NC_007112.7	+	10127209	10137452	0.000000	0.000000	0.000000
npy2rl	npy2rl	NC_007112.7	+	10221568	10236768	1.664663	0.579059	0.820231
eif3f	eif3f	NC_007112.7	+	10297027	10304044	783.498901	272.543030	386.053955
zgc:77880	zgc:77880	NC_007112.7	+	10305652	10315206	3.793660	1.319639	1.869253
tmem55bb	tmem55bb	NC_007112.7	+	10318089	10325025	10.327444	3.592440	5.088649
LOC557811	LOC557811	NC_007112.7	-	10328192	10347386	0.229428	0.079807	0.113046
dachb	dachb	NC_007112.7	+	10378677	10448630	15.111716	6.603469	9.353737
tnrc5	tnrc5	NC_007112.7	-	10462692	10473588	12.481498	4.341736	6.150017
trpc5a	trpc5a	NC_007112.7	-	10486064	10620345	0.000000	0.000000	0.000000
zgc:174945	zgc:174945	NC_007112.7	-	10637479	10640624	3.525266	1.226277	1.737007
si:dkey-31e10.1	si:dkey-31e10.1	NC_007112.7	-	10642501	10647351	3.489784	1.274211	1.804905
si:dkey-31e10.5	si:dkey-31e10.5	NC_007112.7	-	10666517	10670695	7.603795	2.645009	3.746623
si:dkey-31e10.6p	si:dkey-31e10.6p	NC_007112.7	-	10672598	10683997	7.983649	2.777142	3.933789
zgc:103678	zgc:103678	NC_007112.7	+	10683843	10696591	79.444214	27.634968	39.144604
atp1b1b	atp1b1b	NC_007112.7	+	10720218	10739209	0.535638	0.186324	0.263925
LOC100334711	LOC100334711	NC_007112.7	+	10760059	10777133	0.000000	0.000000	0.000000
si:ch73-222h13.1	si:ch73-222h13.1	NC_007112.7	-	10783670	10806635	0.244890	0.085186	0.120665
crfb15	crfb15	NC_007112.7	-	10809355	10821584	6.634262	2.378467	3.369070
dmd	dmd	NC_007112.7	-	10824343	11075439	2.216971	2.705091	3.831729
casc5	casc5	NC_007112.7	-	11086955	11107435	4.159587	1.449563	2.053289
knstrn	knstrn	NC_007112.7	+	11107743	11117501	41.809376	14.543548	20.600763
sdk1b	sdk1b	NC_007112.7	-	11124265	11509093	0.000000	0.000000	0.000000
si:dkey-26i13.7	si:dkey-26i13.7	NC_007112.7	-	11595545	11596859	0.366083	0.127343	0.180380
si:dkey-26i13.6	si:dkey-26i13.6	NC_007112.7	-	11605669	11609410	0.810662	0.281992	0.399438
si:dkey-26i13.5	si:dkey-26i13.5	NC_007112.7	-	11614932	11616394	0.826030	0.287338	0.407010
si:dkey-26i13.3	si:dkey-26i13.3	NC_007112.7	-	11625917	11627485	0.887221	0.308623	0.437161
si:dkey-26i13.4	si:dkey-26i13.4	NC_007112.7	-	11641314	11643990	0.599462	0.208525	0.295373
LOC797518	LOC797518	NC_007112.7	+	11660081	11670297	4.136954	1.439055	2.038404
brat1	brat1	NC_007112.7	-	11670879	11689597	12.929733	4.603669	6.521042
zmp:0000001069	zmp:0000001069	NC_007112.7	-	11775536	11778831	0.000000	0.000000	0.000000
ttyh3b	ttyh3b	NC_007112.7	-	11785645	11850385	0.858586	0.337161	0.477585
iqce	iqce	NC_007112.7	-	11854710	11878868	3.690058	1.283643	1.818264
snx8b	snx8b	NC_007112.7	+	11881533	11900425	0.438604	0.152570	0.216114
grk4	grk4	NC_007112.7	-	11902579	11973372	6.773683	2.746468	3.890339
tspan5b	tspan5b	NC_007112.7	+	11977426	11994710	5.669889	1.972292	2.793728
slc24a2	slc24a2	NC_007112.7	+	12009502	12041473	0.154349	0.053691	0.076052
saraf	saraf	NC_007112.7	+	12049233	12059553	33.530048	13.288227	18.822617
pla2g12a	pla2g12a	NC_007112.7	-	12061284	12064745	67.159843	23.361803	33.091717
LOC110439783	LOC110439783	NC_007112.7	-	12066440	12068628	0.000000	0.000000	0.000000
xpa	xpa	NC_007112.7	+	12068725	12097812	2.554713	1.234214	1.748250
mtp	mtp	NC_007112.7	-	12107680	12126541	207.801941	72.284683	102.390396
spink4	spink4	NC_007112.7	+	12135054	12138616	172.569183	60.028835	85.030136
b4galt1	b4galt1	NC_007112.7	-	12141467	12161147	6.686885	2.326058	3.294834
stra6l	stra6l	NC_007112.7	+	12172289	12191051	127.845268	65.812553	93.222702
tdrd7a	tdrd7a	NC_007112.7	+	12195723	12228117	0.000000	0.000000	0.000000
tmod1	tmod1	NC_007112.7	+	12228213	12259063	1.212219	1.198897	1.698223
cplx2l	cplx2l	NC_007112.7	-	12262980	12278778	1.328213	0.495515	0.701891
gne	gne	NC_007112.7	+	12295258	12334540	8.582231	2.985361	4.228729
nansa	nansa	NC_007112.7	+	12335864	12344788	71.745308	24.956873	35.351112
clta	clta	NC_007112.7	+	12348217	12361930	316.223694	117.817963	166.887741
sclt1	sclt1	NC_007112.7	-	12364455	12394162	5.290110	1.909428	2.704682
zgc:77739	zgc:77739	NC_007112.7	+	12394197	12397886	892.024597	354.622833	502.319000
pcdh10a	pcdh10a	NC_007112.7	+	12763417	12797552	2.499892	1.076079	1.524253
si:dkeyp-106c3.2	si:dkeyp-106c3.2	NC_007112.7	+	13087533	13088903	0.173792	0.060454	0.085633
pcdh18a	pcdh18a	NC_007112.7	-	13261115	13271156	2.187652	0.762496	1.080067
LOC101886760	LOC101886760	NC_007112.7	+	13479125	13482300	0.711508	0.247501	0.350582
LOC101886790	LOC101886790	NC_007112.7	-	13485420	13487161	0.000000	0.000000	0.000000
LOC101886839	LOC101886839	NC_007112.7	-	13598720	13603663	0.261617	0.091151	0.129115
noctb	noctb	NC_007112.7	+	13930662	13953733	0.397062	0.390089	0.552557
elf2b	elf2b	NC_007112.7	-	13957218	13989498	13.379192	5.595434	7.925866
mgarp	mgarp	NC_007112.7	-	13997809	14014931	0.000000	0.000000	0.000000
hpf1	hpf1	NC_007112.7	+	14020445	14026781	5.957112	2.072204	2.935252
ank2a	ank2a	NC_007112.7	+	14029159	14160253	0.059267	0.031021	0.043940
LOC101887098	LOC101887098	NC_007112.7	+	14115836	14117650	0.000000	0.000000	0.000000
camk2d2	camk2d2	NC_007112.7	-	14162472	14234120	0.900603	0.313729	0.444393
cxcl8a	cxcl8a	NC_007112.7	+	14253145	14254126	47.983055	16.743864	23.717484
pde5aa	pde5aa	NC_007112.7	-	14256716	14283599	0.882520	0.306988	0.434845
ppp2r2ca	ppp2r2ca	NC_007112.7	+	14283692	14306853	0.118745	0.041438	0.058696
wfs1a	wfs1a	NC_007112.7	-	14313636	14339639	0.000000	0.000000	0.000000
crmp1	crmp1	NC_007112.7	+	14343317	14364712	0.000000	0.000000	0.000000
LOC567498	LOC567498	NC_007112.7	+	14372550	14374931	0.031486	0.010953	0.015514
fip1l1b	fip1l1b	NC_007112.7	+	14382797	14403687	62.594166	21.825697	30.915842
LOC553528	LOC553528	NC_007112.7	-	14397869	14426912	1.784709	2.473003	3.502980
chic2	chic2	NC_007112.7	+	14406145	14416437	39.511803	13.744328	19.468679
slc34a2aas	slc34a2aas	NC_007112.7	-	14432054	14454434	0.270088	0.093951	0.133081
slc34a2a	slc34a2a	NC_007112.7	+	14432438	14442899	446.003937	155.144135	219.759827
rbpja	rbpja	NC_007112.7	+	14454663	14464020	8.688656	3.022381	4.281168
stim2a	stim2a	NC_007112.7	+	14465021	14484107	0.118827	0.041334	0.058550
LOC101882365	LOC101882365	NC_007112.7	+	14490479	14494782	0.671749	0.233670	0.330991
si:dkey-194g4.1	si:dkey-194g4.1	NC_007112.7	-	14499690	14507448	1.743275	0.606405	0.858965
LOC100004921	LOC100004921	NC_007112.7	+	14511438	14518343	0.000000	0.000000	0.000000
LOC110439785	LOC110439785	NC_007112.7	-	14517197	14517708	0.000000	0.000000	0.000000
LOC100004978	LOC100004978	NC_007112.7	-	14518957	14524540	0.016572	0.006929	0.009815
LOC110437782	LOC110437782	NC_007112.7	-	14527258	14538689	4.004693	1.593809	2.257611
LOC100329816	LOC100329816	NC_007112.7	+	14544029	14555625	0.000000	0.000000	0.000000
LOC100332745	LOC100332745	NC_007112.7	+	14555601	14575841	0.000000	0.000000	0.000000
LOC101884963	LOC101884963	NC_007112.7	-	14562159	14562816	0.000000	0.000000	0.000000
LOC100005071	LOC100005071	NC_007112.7	+	14575980	14592833	0.000000	0.000000	0.000000
LOC108189345	LOC108189345	NC_007112.7	+	14625693	14648950	0.000000	0.000000	0.000000
LOC108189470	LOC108189470	NC_007112.7	-	14641096	14641878	0.000000	0.000000	0.000000
LOC108189376	LOC108189376	NC_007112.7	-	14650749	14651745	0.000000	0.000000	0.000000
LOC110438560	LOC110438560	NC_007112.7	-	14652288	14655827	0.081168	0.028235	0.039994
LOC100330143	LOC100330143	NC_007112.7	+	14655841	14663152	2.362803	0.834859	1.182568
LOC108185170	LOC108185170	NC_007112.7	+	14666883	14669165	0.151650	0.052752	0.074723
LOC100537170	LOC100537170	NC_007112.7	-	14669877	14673751	0.000000	0.000000	0.000000
LOC100330009	LOC100330009	NC_007112.7	-	14692310	14699450	0.000000	0.000000	0.000000
LOC101886102	LOC101886102	NC_007112.7	+	14695832	14785255	0.109937	0.045250	0.064095
LOC100330441	LOC100330441	NC_007112.7	+	14760494	14762849	0.094076	0.033556	0.047532
