task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
11	93/13dbe5	1546093	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (A3)	COMPLETED	0	2021-09-27 10:04:36.116	32m 9s	31m 51s	504.3%	3 GB	3.7 GB	272.7 GB	261.2 GB
20	4d/b3e18e	1546097	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (A5)	COMPLETED	0	2021-09-27 10:04:36.417	36m 43s	36m 19s	498.2%	3.2 GB	3.9 GB	303.6 GB	291.1 GB
9	98/837ec5	1546091	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (A2)	COMPLETED	0	2021-09-27 10:04:35.955	46m 44s	46m 20s	504.1%	3.1 GB	3.8 GB	386.2 GB	370.3 GB
23	26/321273	1546102	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (B4)	COMPLETED	0	2021-09-27 10:04:37.053	47m 18s	46m 53s	500.1%	3.2 GB	3.9 GB	396.6 GB	380.3 GB
10	1b/891db6	1546092	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (A1)	COMPLETED	0	2021-09-27 10:04:36.036	50m 54s	50m 30s	507.6%	3.2 GB	3.9 GB	424.4 GB	407 GB
21	37/e8f60d	1546099	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (B1)	COMPLETED	0	2021-09-27 10:04:36.629	54m 18s	53m 47s	510.1%	3.1 GB	3.8 GB	461.8 GB	442.7 GB
22	d2/9e90a8	1546096	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (B2)	COMPLETED	0	2021-09-27 10:04:36.354	56m 39s	56m 10s	506.5%	3.2 GB	3.9 GB	473.8 GB	454.3 GB
24	16/a547e8	1546101	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (B3)	COMPLETED	0	2021-09-27 10:04:36.970	58m 43s	58m 12s	497.3%	3.2 GB	3.9 GB	474.5 GB	455 GB
27	2a/6d5df1	1546104	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (B5)	COMPLETED	0	2021-09-27 10:36:20.220	29m 45s	29m 14s	528.2%	35.8 GB	38.1 GB	86.3 GB	24.9 GB
12	52/4bfe95	1546098	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (A4)	COMPLETED	0	2021-09-27 10:04:36.514	1h 2m 8s	1h 1m 40s	505.1%	3.2 GB	3.9 GB	522.5 GB	501 GB
28	2e/b7a4f2	1546105	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (A3)	COMPLETED	0	2021-09-27 10:36:44.857	31m 20s	30m 51s	584.5%	35.8 GB	38 GB	86.6 GB	25.6 GB
36	e6/57197b	1546113	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (B5)	COMPLETED	0	2021-09-27 11:06:05.325	5m 10s	4m 30s	504.1%	5.3 GB	6.5 GB	19.9 GB	15.4 GB
37	5b/80ecd8	1546114	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (B5)	COMPLETED	0	2021-09-27 11:06:05.403	5m 50s	5m 45s	495.6%	5.1 GB	5.8 GB	14 GB	11.4 MB
41	e6/83f0fc	1546118	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (B5)	COMPLETED	0	2021-09-27 11:11:15.163	1m 35s	1m 27s	93.8%	35.1 MB	61.1 MB	7.4 GB	3.7 MB
39	81/3dd8ab	1546116	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (A3)	COMPLETED	0	2021-09-27 11:08:05.140	5m 30s	4m 51s	493.4%	5.3 GB	6.5 GB	21.5 GB	16.9 GB
40	22/8ecf62	1546117	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (A3)	COMPLETED	0	2021-09-27 11:08:05.255	6m 30s	6m 27s	494.2%	5.8 GB	6.6 GB	14.4 GB	11.5 MB
46	84/dcdd8e	1546122	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (A3)	COMPLETED	0	2021-09-27 11:13:35.603	1m 34s	1m 28s	94.8%	37.6 MB	64.9 MB	7.5 GB	3.9 MB
29	8e/0eb858	1546106	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (A5)	COMPLETED	0	2021-09-27 10:41:19.874	36m 35s	36m	577.7%	1.3 MB	11 MB	96.1 GB	30.8 GB
47	b8/5e91d6	1546124	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (A5)	COMPLETED	0	2021-09-27 11:17:55.259	6m 20s	5m 40s	491.0%	5.3 GB	6.5 GB	25.1 GB	19.7 GB
48	26/6c7286	1546125	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (A5)	COMPLETED	0	2021-09-27 11:17:55.539	7m 20s	7m 9s	504.2%	5.8 GB	6.8 GB	17.4 GB	11.5 MB
49	80/9fe3da	1546126	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (A5)	COMPLETED	0	2021-09-27 11:24:15.264	2m	1m 56s	87.2%	43.5 MB	71.8 MB	8.9 GB	4.1 MB
43	e6/75dcbd	1546120	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (B5)	COMPLETED	0	2021-09-27 11:11:15.235	18m 50s	18m 48s	99.5%	1 GB	1.3 GB	7.4 GB	501.8 KB
44	e6/a458aa	1546121	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (A3)	COMPLETED	0	2021-09-27 11:13:35.550	19m 55s	19m 49s	99.5%	1.6 GB	1.7 GB	7.5 GB	493.3 KB
31	1c/ca2ae7	1546108	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (B4)	COMPLETED	0	2021-09-27 10:51:55.140	44m	43m 9s	564.7%	35.8 GB	38.6 GB	116.4 GB	37.6 GB
30	08/a05eac	1546107	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (A2)	COMPLETED	0	2021-09-27 10:51:20.004	45m 45s	44m 58s	602.2%	35.9 GB	38.7 GB	114.1 GB	38.1 GB
32	71/dba4d3	1546109	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (A1)	COMPLETED	0	2021-09-27 10:55:30.059	49m 40s	48m 45s	593.7%	35.8 GB	38.7 GB	123 GB	41.6 GB
50	5d/a4468f	1546128	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (A5)	COMPLETED	0	2021-09-27 11:24:15.374	23m 50s	23m 46s	98.8%	3.3 GB	3.4 GB	8.9 GB	508.7 KB
33	0c/af8b0b	1546110	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (B1)	COMPLETED	0	2021-09-27 10:58:55.066	50m 10s	49m 13s	574.8%	35.8 GB	38.8 GB	129.6 GB	43 GB
34	7b/162b8c	1546111	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (B2)	COMPLETED	0	2021-09-27 11:01:15.163	52m 55s	51m 49s	573.1%	35.9 GB	38.9 GB	133.5 GB	45.1 GB
35	d4/4fab90	1546112	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (B3)	COMPLETED	0	2021-09-27 11:03:20.493	50m 55s	49m 59s	565.5%	35.9 GB	38.7 GB	133 GB	44.6 GB
42	0a/2760b8	1546119	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (B5)	COMPLETED	0	2021-09-27 11:11:15.208	51m 40s	50m 57s	153.5%	26.3 GB	41 GB	14.8 GB	7.6 GB
66	fc/65dbb7	1546237	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (B5)	COMPLETED	0	2021-09-27 12:02:55.966	2m 5s	1m 34s	90.3%	35.1 MB	61.1 MB	7.6 GB	3.8 MB
38	a1/27edb5	1546115	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (A4)	COMPLETED	0	2021-09-27 11:06:45.239	59m 50s	58m 48s	605.0%	1.3 MB	11 MB	143.4 GB	51.1 GB
45	6b/b7e055	1546123	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (A3)	COMPLETED	0	2021-09-27 11:13:35.660	57m 10s	56m 14s	146.5%	26.3 GB	41 GB	15.1 GB	7.8 GB
52	e6/40f461	1546224	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (B4)	COMPLETED	0	2021-09-27 11:35:55.674	37m 5s	8m 11s	457.0%	5.3 GB	6.5 GB	31.7 GB	24.7 GB
90	d2/87b7ec	1546259	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (A3)	COMPLETED	0	2021-09-27 12:10:46.681	3m 19s	1m 34s	92.1%	37.6 MB	64.9 MB	7.8 GB	3.9 MB
92	60/c4df29	1546267	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (B4)	COMPLETED	0	2021-09-27 12:13:01.613	3m 24s	2m 20s	89.8%	46.6 MB	73.7 MB	11.3 GB	4.5 MB
53	10/b5dc33	1546225	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (B4)	COMPLETED	0	2021-09-27 11:35:56.154	43m 10s	8m 17s	499.0%	5.3 GB	6 GB	20.2 GB	11.5 MB
54	63/c00f2b	1546226	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (A2)	COMPLETED	0	2021-09-27 11:37:05.480	45m 10s	7m 40s	479.0%	5.3 GB	6.5 GB	31.3 GB	24.3 GB
95	e0/918a2d	1546268	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (A2)	COMPLETED	0	2021-09-27 12:22:16.141	2m 20s	2m 14s	91.1%	50.4 MB	79.6 MB	11.1 GB	4.6 MB
51	49/c79b27	1546127	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (A5)	COMPLETED	0	2021-09-27 11:24:15.335	1h 46s	59m 56s	150.7%	30 GB	41 GB	17.8 GB	9.1 GB
102	5c/09c92d	1546278	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (A5)	COMPLETED	0	2021-09-27 12:25:01.849	1m 54s	1m 48s	92.9%	43.8 MB	71.8 MB	9.1 GB	4.1 MB
55	e6/bdf7d5	1546227	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (A2)	COMPLETED	0	2021-09-27 11:37:05.755	50m 50s	8m 45s	503.6%	5.9 GB	6.8 GB	21 GB	11.5 MB
56	6f/39c12c	1546229	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (A1)	COMPLETED	0	2021-09-27 11:45:10.955	47m 15s	8m 33s	477.6%	5.3 GB	6.5 GB	34.3 GB	26.7 GB
57	f1/6e3375	1546230	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (A1)	COMPLETED	0	2021-09-27 11:45:11.007	48m 55s	9m 2s	513.3%	5.9 GB	6.8 GB	22.8 GB	11.5 MB
111	c2/b2f7b3	1546285	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (A1)	COMPLETED	0	2021-09-27 12:32:26.346	4m	2m 23s	94.0%	51.8 MB	81.6 MB	12.1 GB	4.7 MB
69	fe/fc7f0b	1546238	NFCORE_RNASEQ:RNASEQ:DUPRADAR (B5)	COMPLETED	0	2021-09-27 12:02:56.074	34m	33m 54s	73.7%	410.2 MB	835.6 MB	43.9 GB	7.8 GB
59	b2/05567b	1546231	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (B1)	COMPLETED	0	2021-09-27 11:49:06.045	49m 35s	9m 23s	462.5%	5.3 GB	6.5 GB	36.9 GB	28.9 GB
58	11/496cff	1546232	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (B1)	COMPLETED	0	2021-09-27 11:49:06.278	51m 55s	8m 28s	519.9%	5.4 GB	6 GB	23.1 GB	11.5 MB
114	ad/f55329	1546287	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (B1)	COMPLETED	0	2021-09-27 12:38:41.407	2m 40s	2m 34s	92.9%	50.9 MB	77.9 MB	12.9 GB	4.7 MB
60	2e/9f90af	1546233	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (B2)	COMPLETED	0	2021-09-27 11:54:11.592	50m 30s	9m 1s	451.9%	5.3 GB	6.5 GB	38.1 GB	29.7 GB
117	c7/7ff4ff	1546292	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (B2)	COMPLETED	0	2021-09-27 12:44:42.296	2m 45s	2m 40s	94.3%	52 MB	79.8 MB	13.6 GB	4.8 MB
61	9f/6b61c0	1546234	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (B2)	COMPLETED	0	2021-09-27 11:54:11.958	54m 15s	9m 40s	488.0%	5.3 GB	6 GB	24.1 GB	11.5 MB
62	93/5de291	1546235	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (B3)	COMPLETED	0	2021-09-27 11:54:15.854	57m 11s	9m 4s	478.0%	5.3 GB	6.5 GB	37.9 GB	29.5 GB
74	8d/88f14e	1546244	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (B5)	COMPLETED	0	2021-09-27 12:02:56.312	49m 11s	8s	122.9%	54.4 MB	490.6 MB	115.8 MB	549 B
63	1c/52cc21	1546236	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (B3)	COMPLETED	0	2021-09-27 11:54:15.886	59m 11s	8m 38s	520.5%	5.4 GB	6 GB	23.8 GB	11.5 MB
88	14/608dec	1546262	NFCORE_RNASEQ:RNASEQ:DUPRADAR (A3)	COMPLETED	0	2021-09-27 12:10:46.845	42m 50s	37m 8s	70.2%	406.7 MB	837.1 MB	38.5 GB	3.2 GB
120	67/ecfe8a	1546296	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (B3)	COMPLETED	0	2021-09-27 12:51:27.395	2m 45s	2m 40s	93.7%	51.9 MB	79.3 MB	13.3 GB	4.7 MB
71	a1/2c2044	1546246	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (B5)	COMPLETED	0	2021-09-27 12:02:56.388	51m 46s	1m 14s	103.7%	887.6 MB	1.3 GB	285.9 MB	45.9 MB
76	52/23aad4	1546247	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (B5)	COMPLETED	0	2021-09-27 12:02:56.423	53m 1s	1m 25s	338.9%	619.9 MB	973.9 MB	11.7 GB	2.3 GB
123	ee/cfa5da	1546299	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (B5)	COMPLETED	0	2021-09-27 12:55:57.502	9.8s	2s	86.7%	6.1 MB	28.5 MB	31.5 MB	2.7 KB
98	71/0b183f	1546272	NFCORE_RNASEQ:RNASEQ:DUPRADAR (A5)	COMPLETED	0	2021-09-27 12:25:01.500	32m 21s	32m 16s	83.8%	422.6 MB	850.1 MB	46.5 GB	5.1 GB
80	32/d30b24	1546257	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (A3)	COMPLETED	0	2021-09-27 12:10:46.557	46m 51s	8s	121.0%	54.4 MB	490.6 MB	97.4 MB	554 B
84	38/c9ce2f	1546255	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (A3)	COMPLETED	0	2021-09-27 12:10:46.469	47m 26s	1m 16s	103.9%	884.8 MB	1.3 GB	302.5 MB	45.2 MB
72	36/949373	1546240	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (B5)	COMPLETED	0	2021-09-27 12:02:56.163	58m 21s	12m 57s	91.7%	48.2 MB	473 MB	7.7 GB	1.1 KB
87	43/b4406b	1546261	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (A3)	COMPLETED	0	2021-09-27 12:10:46.770	52m 1s	1m 17s	373.1%	583.7 MB	1.1 GB	10.9 GB	1.5 GB
124	0f/1671dc	1546301	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (A3)	COMPLETED	0	2021-09-27 13:02:47.450	14.9s	2s	95.4%	7.4 MB	29.8 MB	31.5 MB	2.7 KB
73	69/76f763	1546245	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (B5)	COMPLETED	0	2021-09-27 12:02:56.342	1h 36s	11m 2s	98.6%	1.7 GB	2.1 GB	7.7 GB	16.7 KB
75	de/68b5fd	1546249	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (B5)	COMPLETED	0	2021-09-27 12:02:56.484	1h 2m 6s	10m 7s	97.2%	134.5 MB	556.3 MB	7.7 GB	91.5 MB
78	54/cdba1f	1546250	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (A4)	COMPLETED	0	2021-09-27 12:06:36.504	59m 36s	11m 9s	496.7%	5.9 GB	6.8 GB	27.8 GB	11.6 MB
82	1c/5a0b44	1546253	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (A3)	COMPLETED	0	2021-09-27 12:10:46.096	55m 31s	11m 3s	90.6%	133.9 MB	555.8 MB	7.8 GB	89 MB
79	0b/81066f	1546252	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (A3)	COMPLETED	0	2021-09-27 12:10:45.981	56m 6s	11m 40s	94.3%	46.3 MB	473.1 MB	7.8 GB	1.1 KB
67	97/2567fd	1546241	NFCORE_RNASEQ:RNASEQ:STRINGTIE (B5)	COMPLETED	0	2021-09-27 12:02:56.200	1h 4m 31s	19m 4s	103.5%	801.6 MB	977.5 MB	8.7 GB	621.7 MB
125	91/8ea57d	1546304	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_TX2GENE (genes.gtf)	COMPLETED	0	2021-09-27 13:06:12.578	1m 20s	1m 4s	98.7%	7.1 GB	7.1 GB	875.4 MB	8.1 MB
77	b2/6c9a20	1546251	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (A4)	COMPLETED	0	2021-09-27 12:06:36.885	1h 1m	11m 14s	435.1%	5.3 GB	6.5 GB	42.9 GB	33.5 GB
65	3e/51f07c	1546243	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (B5)	COMPLETED	0	2021-09-27 12:02:56.279	1h 5m 11s	17m 39s	97.1%	1.1 GB	1.5 GB	7.9 GB	1.4 KB
103	ac/20f657	1546273	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (A5)	COMPLETED	0	2021-09-27 12:25:01.563	43m 26s	1m 26s	101.1%	889.3 MB	1.3 GB	293 MB	46.9 MB
81	54/d6f732	1546256	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (A3)	COMPLETED	0	2021-09-27 12:10:46.500	57m 51s	11m 41s	95.6%	1.8 GB	2.2 GB	7.8 GB	16.6 KB
107	b8/d76bfe	1546279	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (A5)	COMPLETED	0	2021-09-27 12:25:01.902	43m 40s	7s	124.1%	52.4 MB	490.5 MB	101.3 MB	549 B
64	cd/050238	1546242	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (B5)	COMPLETED	0	2021-09-27 12:02:56.246	1h 6m 6s	20m 33s	99.0%	18.3 GB	18.8 GB	7.7 GB	170.1 KB
110	37/32845d	1546281	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (A5)	COMPLETED	0	2021-09-27 12:25:01.985	45m 40s	1m 40s	374.9%	626.5 MB	1.1 GB	13 GB	2.1 GB
68	44/f0349c	1546248	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (B5)	COMPLETED	0	2021-09-27 12:02:56.463	1h 8m 1s	16m 1s	113.5%	13.2 GB	15.7 GB	16.8 GB	3 GB
130	11/21db28	1546312	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (A5)	COMPLETED	0	2021-09-27 13:10:42.789	19.7s	0ms	70.3%	8.5 MB	30.7 MB	31.5 MB	2.7 KB
127	46/f61b68	1546306	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (A4)	COMPLETED	0	2021-09-27 13:07:37.527	3m 40s	3m 15s	90.4%	60.8 MB	88.9 MB	14.9 GB	5.1 MB
135	f9/2504b6	1546316	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (A3)	COMPLETED	0	2021-09-27 13:11:17.710	14.8s	1s	17.5%	1 MB	11 MB	4 MB	2.8 KB
136	1b/0bbb17	1546319	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (A5)	COMPLETED	0	2021-09-27 13:11:18.138	14.4s	1s	30.3%	1.2 MB	11 MB	4.2 MB	2.8 KB
