Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
si:ch211-93g23.2	si:ch211-93g23.2	NC_007112.7	+	6640002	6646358	1.814708	2.969725	4.480436
ube2f	ube2f	NC_007112.7	+	6646507	6664123	9.946376	12.960634	19.553757
LOC108184914	LOC108184914	NC_007112.7	-	6984652	7054455	0.000000	0.000000	0.000000
si:ch73-383l1.1	si:ch73-383l1.1	NC_007112.7	+	7189839	7451903	0.000000	0.000000	0.000000
lancl1	lancl1	NC_007112.7	+	7517461	7539716	6.397535	7.170828	10.818655
mylz3	mylz3	NC_007112.7	+	7546347	7554358	0.902591	1.011690	1.526341
pcnp	pcnp	NC_007112.7	+	7556963	7561231	6.201852	8.503143	12.828724
mxa	mxa	NC_007112.7	-	7562323	7570219	35.799774	40.127022	60.539791
mxb	mxb	NC_007112.7	-	7574224	7603573	14.182722	16.168539	24.393536
efnb2b	efnb2b	NC_007112.7	-	7634516	7659569	1.772139	1.986344	2.996804
arglu1b	arglu1b	NC_007112.7	-	7662091	7673376	20.557764	23.042656	34.764538
en1b	en1b	NC_007112.7	+	7679225	7683374	0.000000	0.000000	0.000000
wu:fc47e11	wu:fc47e11	NC_007112.7	-	7917882	7920638	6.170989	6.916899	10.435551
si:dkey-79f11.10	si:dkey-79f11.10	NC_007112.7	-	7924955	8012299	28.275049	250.623810	378.117065
si:dkey-79f11.9	si:dkey-79f11.9	NC_007112.7	-	7935957	7940616	3.558846	3.989017	6.018244
si:dkey-79f11.7	si:dkey-79f11.7	NC_007112.7	-	7946171	7978531	81.030197	123.889778	186.912964
si:dkey-79f11.5	si:dkey-79f11.5	NC_007112.7	-	7994106	8000558	4.992879	5.596386	8.443289
si:dkeyp-9d4.2	si:dkeyp-9d4.2	NC_007112.7	-	8016616	8020713	101.058144	113.273407	170.896011
si:dkeyp-9d4.3	si:dkeyp-9d4.3	NC_007112.7	-	8022320	8101668	0.124964	0.140069	0.211322
si:dkeyp-9d4.5	si:dkeyp-9d4.5	NC_007112.7	+	8109810	8163473	0.435260	0.678457	1.023591
LOC101882918	LOC101882918	NC_007112.7	-	8128468	8142226	5.745739	9.379472	14.150844
cacna1hb	cacna1hb	NC_007112.7	+	8304862	8404338	0.065380	0.073283	0.110562
syngr3b	syngr3b	NC_007112.7	-	8415983	8428760	5.844680	6.551147	9.883740
myo15ab	myo15ab	NC_007112.7	+	8435021	8507743	0.044273	0.049624	0.074869
alkbh5	alkbh5	NC_007112.7	+	8508753	8516591	8.693943	9.744812	14.702033
mief2	mief2	NC_007112.7	+	8521323	8530516	4.931283	5.527345	8.339126
smcr8b	smcr8b	NC_007112.7	+	8534698	8540045	2.775295	3.110755	4.693208
zgc:112980	zgc:112980	NC_007112.7	-	8539903	8553326	0.723668	0.813408	1.227191
ptcd1	ptcd1	NC_007112.7	-	8555327	8566666	3.088561	3.461887	5.222961
si:ch211-160d14.9	si:ch211-160d14.9	NC_007112.7	+	8587345	8590640	0.111502	0.143586	0.216629
si:ch211-160d14.6	si:ch211-160d14.6	NC_007112.7	+	8601862	8612394	0.000000	0.000000	0.000000
zgc:153118	zgc:153118	NC_007112.7	-	8612572	8613918	0.000000	0.000000	0.000000
LOC101883376	LOC101883376	NC_007112.7	-	8615620	8618349	0.000000	0.000000	0.000000
fbxl18	fbxl18	NC_007112.7	-	8638162	8646931	0.817661	0.916495	1.382719
actb1	actb1	NC_007112.7	-	8649104	8652632	1309.278687	1467.536011	2214.076904
fscn1b	fscn1b	NC_007112.7	+	8662542	8668674	0.112928	0.126578	0.190969
abcg2b	abcg2b	NC_007112.7	-	8674074	8691921	0.843834	0.945831	1.426979
zgc:77849	zgc:77849	NC_007112.7	+	8694196	8702684	16.820566	18.853729	28.444691
grin2ab	grin2ab	NC_007112.7	-	8763721	8918458	0.000000	0.000000	0.000000
si:ch73-191k20.1	si:ch73-191k20.1	NC_007112.7	+	8950804	8963797	0.248476	0.300902	0.453972
socs1b	socs1b	NC_007112.7	-	8961012	8966348	9.664761	11.408783	17.212473
si:ch73-191k20.4	si:ch73-191k20.4	NC_007112.7	-	8974033	8977967	3.978532	4.459432	6.727961
LOC103911865	LOC103911865	NC_007112.7	-	8978905	8980668	0.045942	0.051495	0.077691
tlr2	tlr2	NC_007112.7	+	8983491	8989759	0.237701	0.482776	0.728366
prkcba	prkcba	NC_007112.7	+	9004686	9074691	0.398750	0.521168	0.786288
cacng3a	cacng3a	NC_007112.7	+	9082175	9092208	0.000000	0.000000	0.000000
si:ch211-14k19.8	si:ch211-14k19.8	NC_007112.7	-	9100447	9115045	0.270005	0.302641	0.456596
ndufab1a	ndufab1a	NC_007112.7	-	9118104	9123429	14.777108	16.563271	24.989067
palb2	palb2	NC_007112.7	-	9124996	9134082	0.212819	0.238543	0.359891
zgc:152698	zgc:152698	NC_007112.7	+	9144958	9145896	0.196486	0.220236	0.332271
plk1	plk1	NC_007112.7	+	9153187	9161695	3.313353	3.713850	5.603099
ern2	ern2	NC_007112.7	-	9169271	9195936	0.583928	0.658300	0.993180
chtf18	chtf18	NC_007112.7	+	9199038	9227201	0.342570	0.383978	0.579309
gng13a	gng13a	NC_007112.7	-	9227080	9228007	0.000000	0.000000	0.000000
si:dkeyp-57d7.4	si:dkeyp-57d7.4	NC_007112.7	-	9230981	9231841	0.017422	0.019528	0.029462
zgc:136472	zgc:136472	NC_007112.7	-	9234928	9249957	9.502339	10.650921	16.069084
uncx4.1	uncx4.1	NC_007112.7	+	9290103	9294100	0.000000	0.000000	0.000000
micall2b	micall2b	NC_007112.7	-	9460010	9486131	8.892266	10.601477	15.994486
si:ch73-12o23.1	si:ch73-12o23.1	NC_007112.7	-	9499640	9527411	18.055523	20.880632	31.502686
elfn1b	elfn1b	NC_007112.7	+	9557186	9711530	0.042138	0.047231	0.071258
ugt5b5	ugt5b5	NC_007112.7	-	9626277	9629705	1.749620	1.961103	2.958723
ugt5b4	ugt5b4	NC_007112.7	-	9630996	9652696	3.969477	4.449282	6.712648
ugt5b3	ugt5b3	NC_007112.7	-	9635978	9641845	3.152287	3.533315	5.330726
ugt5b2	ugt5b2	NC_007112.7	-	9642976	9644630	10.413984	11.672761	17.610737
ugt5b1	ugt5b1	NC_007112.7	-	9644893	9652725	2.866856	4.139773	6.245691
mad1l1	mad1l1	NC_007112.7	-	9740800	9858521	4.578286	5.131680	7.742185
pmm2	pmm2	NC_007112.7	+	9860381	9866608	18.465969	20.698017	31.227177
zgc:56409	zgc:56409	NC_007112.7	-	9873309	9885360	3.150964	3.531832	5.328489
rgs11	rgs11	NC_007112.7	+	9886942	9914635	0.216590	0.278589	0.420308
tmem8a	tmem8a	NC_007112.7	-	9916376	9941051	4.961375	5.574760	8.410662
LOC110439781	LOC110439781	NC_007112.7	+	9940379	9950811	0.000000	0.000000	0.000000
pdia2	pdia2	NC_007112.7	+	9954485	9964765	25.092482	28.125500	42.433048
si:dkeyp-75b4.9	si:dkeyp-75b4.9	NC_007112.7	-	9985169	9989664	0.744991	0.835041	1.259829
si:dkeyp-75b4.10	si:dkeyp-75b4.10	NC_007112.7	+	9994785	10000362	20.417255	22.885162	34.526932
trim2b	trim2b	NC_007112.7	+	10003397	10033493	0.515695	0.578029	0.872074
rnf175	rnf175	NC_007112.7	-	10037444	10048514	7.260925	8.312370	12.540904
fgb	fgb	NC_007112.7	+	10051806	10059430	1263.066650	1415.738159	2135.929199
LOC100536670	LOC100536670	NC_007112.7	-	10063216	10064777	3.768828	4.224380	6.373338
fga	fga	NC_007112.7	-	10066100	10071522	1205.798584	1351.547852	2039.085083
lratb	lratb	NC_007112.7	+	10074498	10113195	1.415074	4.361486	6.580191
lratb.2	lratb.2	NC_007112.7	+	10118455	10123897	0.000000	0.000000	0.000000
npy2rl	npy2rl	NC_007112.7	+	10221568	10236768	0.393788	0.441387	0.665922
eif3f	eif3f	NC_007112.7	+	10297027	10304044	257.365448	288.474121	435.221985
zgc:77880	zgc:77880	NC_007112.7	+	10305652	10315206	2.162679	2.424090	3.657233
tmem55bb	tmem55bb	NC_007112.7	+	10318089	10325025	1.219392	1.366784	2.062073
LOC557811	LOC557811	NC_007112.7	-	10328192	10347386	0.000000	0.000000	0.000000
dachb	dachb	NC_007112.7	+	10378677	10448630	1.696805	2.383246	3.595613
tnrc5	tnrc5	NC_007112.7	-	10462692	10473588	2.382189	2.670133	4.028439
zgc:174945	zgc:174945	NC_007112.7	-	10637479	10640624	1.369681	1.535239	2.316221
si:dkey-31e10.1	si:dkey-31e10.1	NC_007112.7	-	10642501	10647351	2.055602	2.918290	4.402834
si:dkey-31e10.5	si:dkey-31e10.5	NC_007112.7	-	10666517	10670695	11.414251	12.793934	19.302254
si:dkey-31e10.6p	si:dkey-31e10.6p	NC_007112.7	-	10672598	10683997	9.501737	10.650247	16.068066
zgc:103678	zgc:103678	NC_007112.7	+	10683843	10696591	12.416595	13.917435	20.997284
atp1b1b	atp1b1b	NC_007112.7	+	10720218	10739209	0.160051	0.179397	0.270657
si:ch73-222h13.1	si:ch73-222h13.1	NC_007112.7	-	10783670	10806635	0.000000	0.000000	0.000000
crfb15	crfb15	NC_007112.7	-	10809355	10821584	2.352053	2.717137	4.099354
dmd	dmd	NC_007112.7	-	10824343	11075439	0.610223	0.772634	1.165676
casc5	casc5	NC_007112.7	-	11086955	11107435	1.020562	1.144005	1.725965
knstrn	knstrn	NC_007112.7	+	11107743	11117501	7.253125	8.129837	12.265514
sdk1b	sdk1b	NC_007112.7	-	11124265	11509093	0.000000	0.000000	0.000000
si:dkey-26i13.7	si:dkey-26i13.7	NC_007112.7	-	11595545	11596859	0.033156	0.037164	0.056069
si:dkey-26i13.6	si:dkey-26i13.6	NC_007112.7	-	11605669	11609410	0.189747	0.212682	0.320875
si:dkey-26i13.5	si:dkey-26i13.5	NC_007112.7	-	11614932	11616394	0.646708	0.724878	1.093626
si:dkey-26i13.3	si:dkey-26i13.3	NC_007112.7	-	11625917	11627485	0.740387	0.829880	1.252043
LOC797518	LOC797518	NC_007112.7	+	11660081	11670297	4.580087	5.133699	7.745230
brat1	brat1	NC_007112.7	-	11670879	11689597	2.770340	3.108797	4.690253
si:dkey-26i13.8	si:dkey-26i13.8	NC_007112.7	+	11711226	11733311	0.000000	0.000000	0.000000
ttyh3b	ttyh3b	NC_007112.7	-	11785645	11850385	0.488362	0.617953	0.932308
iqce	iqce	NC_007112.7	-	11854710	11878868	0.780398	0.874728	1.319705
snx8b	snx8b	NC_007112.7	+	11881533	11900425	0.000000	0.000000	0.000000
grk4	grk4	NC_007112.7	-	11902579	11973372	6.319153	8.472203	12.782043
tspan5b	tspan5b	NC_007112.7	+	11977426	11994710	11.715322	13.131395	19.811384
slc24a2	slc24a2	NC_007112.7	+	12009502	12041473	0.076315	0.085539	0.129054
saraf	saraf	NC_007112.7	+	12049233	12059553	10.554856	11.830660	17.848961
pla2g12a	pla2g12a	NC_007112.7	-	12061284	12064745	11.504209	12.894764	19.454378
xpa	xpa	NC_007112.7	+	12068725	12097812	1.127767	1.578192	2.381025
mtp	mtp	NC_007112.7	-	12107680	12126541	24.483892	27.443350	41.403881
spink4	spink4	NC_007112.7	+	12135054	12138616	24.981724	28.001354	42.245750
b4galt1	b4galt1	NC_007112.7	-	12141467	12161147	2.912295	3.264315	4.924883
stra6l	stra6l	NC_007112.7	+	12172289	12191051	17.375826	28.821587	43.483234
tmod1	tmod1	NC_007112.7	+	12228213	12259063	0.123052	0.392148	0.591635
cplx2l	cplx2l	NC_007112.7	-	12262980	12278778	0.909882	1.093790	1.650205
gne	gne	NC_007112.7	+	12295258	12334540	3.840416	4.304621	6.494398
nansa	nansa	NC_007112.7	+	12335864	12344788	14.959053	16.767208	25.296749
clta	clta	NC_007112.7	+	12348217	12361930	28.431515	34.136192	51.501396
sclt1	sclt1	NC_007112.7	-	12364455	12394162	0.555678	0.646281	0.975047
zgc:77739	zgc:77739	NC_007112.7	+	12394197	12397886	38.695004	49.578320	74.798996
LOC103911926	LOC103911926	NC_007112.7	+	12672817	12676199	0.312862	0.412224	0.621923
pcdh10a	pcdh10a	NC_007112.7	+	12763417	12797552	0.472108	0.545269	0.822650
si:dkeyp-106c3.2	si:dkeyp-106c3.2	NC_007112.7	+	13087533	13088903	0.000000	0.000000	0.000000
pcdh18a	pcdh18a	NC_007112.7	-	13261115	13271156	1.475855	1.657536	2.500730
LOC101886760	LOC101886760	NC_007112.7	+	13479125	13482300	0.000000	0.000000	0.000000
noctb	noctb	NC_007112.7	+	13930662	13953733	0.044423	0.140629	0.212168
elf2b	elf2b	NC_007112.7	-	13957218	13989498	3.026491	4.026585	6.074924
hpf1	hpf1	NC_007112.7	+	14020445	14026781	0.956840	1.072497	1.618080
ank2a	ank2a	NC_007112.7	+	14029159	14160253	0.056012	0.094466	0.142521
LOC101887098	LOC101887098	NC_007112.7	+	14115836	14117650	0.000000	0.000000	0.000000
camk2d2	camk2d2	NC_007112.7	-	14162472	14234120	0.085033	0.095448	0.144003
cxcl8a	cxcl8a	NC_007112.7	+	14253145	14254126	274.476105	308.653961	465.667419
pde5aa	pde5aa	NC_007112.7	-	14256716	14283599	1.419694	1.591298	2.400796
ppp2r2ca	ppp2r2ca	NC_007112.7	+	14283692	14306853	0.000000	0.000000	0.000000
wfs1a	wfs1a	NC_007112.7	-	14313636	14339639	0.000000	0.000000	0.000000
crmp1	crmp1	NC_007112.7	+	14343317	14364712	0.000000	0.000000	0.000000
LOC567498	LOC567498	NC_007112.7	+	14372550	14374931	0.123426	0.138345	0.208722
fip1l1b	fip1l1b	NC_007112.7	+	14382797	14403687	19.871317	22.339369	33.703487
LOC553528	LOC553528	NC_007112.7	-	14397869	14426912	0.358623	1.383227	2.086879
chic2	chic2	NC_007112.7	+	14406145	14416437	14.361320	16.097223	24.285942
slc34a2aas	slc34a2aas	NC_007112.7	-	14432054	14454434	0.218683	0.245116	0.369807
slc34a2a	slc34a2a	NC_007112.7	+	14432438	14442899	65.057205	72.920906	110.016037
rbpja	rbpja	NC_007112.7	+	14454663	14464020	4.622884	5.181669	7.817603
stim2a	stim2a	NC_007112.7	+	14465021	14484107	0.050613	0.056731	0.085590
LOC101882365	LOC101882365	NC_007112.7	+	14490479	14494782	0.999137	1.119906	1.689607
si:dkey-194g4.1	si:dkey-194g4.1	NC_007112.7	-	14499690	14507448	0.287825	0.322615	0.486731
LOC100004921	LOC100004921	NC_007112.7	+	14511438	14518343	0.000000	0.000000	0.000000
LOC110439785	LOC110439785	NC_007112.7	-	14517197	14517708	0.000000	0.000000	0.000000
LOC100004978	LOC100004978	NC_007112.7	-	14518957	14524540	0.000000	0.000000	0.000000
LOC110437782	LOC110437782	NC_007112.7	-	14527258	14538689	1.079997	1.385387	2.090139
LOC108189345	LOC108189345	NC_007112.7	+	14625693	14648950	0.000000	0.000000	0.000000
LOC108189470	LOC108189470	NC_007112.7	-	14641096	14641878	0.000000	0.000000	0.000000
LOC108189376	LOC108189376	NC_007112.7	-	14650749	14651745	0.000000	0.000000	0.000000
LOC110438560	LOC110438560	NC_007112.7	-	14652288	14655827	0.000000	0.000000	0.000000
LOC100330143	LOC100330143	NC_007112.7	+	14655841	14663152	0.343224	0.387551	0.584700
LOC108185170	LOC108185170	NC_007112.7	+	14666883	14669165	0.000000	0.000000	0.000000
pcdh7a	pcdh7a	NC_007112.7	+	15137903	15203218	0.549248	0.615638	0.928815
itln1	itln1	NC_007112.7	+	15216659	15223558	7.169629	8.203891	12.377240
hgsnat	hgsnat	NC_007112.7	+	15226293	15254137	7.170417	9.137452	13.785707
pi4k2b	pi4k2b	NC_007112.7	+	15258727	15285224	26.885838	30.135626	45.465733
dlc1	dlc1	NC_007112.7	-	15291025	15535583	5.260673	8.410802	12.689407
tusc3	tusc3	NC_007112.7	+	16073863	16220238	2.036114	2.282226	3.443203
micu3a	micu3a	NC_007112.7	+	16396929	16456994	0.000000	0.000000	0.000000
LOC794952	LOC794952	NC_007112.7	-	16459977	16461669	2.337170	2.619672	3.952309
vps37a	vps37a	NC_007112.7	+	16463079	16480213	9.405095	10.541923	15.904638
LOC110439786	LOC110439786	NC_007112.7	-	16482909	16483936	0.691414	0.774988	1.169227
mtmr7b	mtmr7b	NC_007112.7	-	16484210	16507812	0.474576	0.538170	0.811938
mtus1b	mtus1b	NC_007112.7	+	16520015	16617741	0.181652	1.020731	1.539981
pcm1	pcm1	NC_007112.7	+	16621316	16654161	1.585625	2.526263	3.811383
asah1b	asah1b	NC_007112.7	-	16654254	16664965	128.239380	143.740143	216.861267
LOC103912018	LOC103912018	NC_007112.7	-	16667976	16669126	0.000000	0.000000	0.000000
frg1	frg1	NC_007112.7	-	16675055	16689021	12.742790	16.575441	25.007429
fat1a	fat1a	NC_007112.7	+	17374746	17524927	0.674516	0.982468	1.482253
casp3a	casp3a	NC_007112.7	+	17527378	17536307	4.391192	4.921971	7.425797
acsl1a	acsl1a	NC_007112.7	-	17537322	17587630	0.183228	0.299867	0.452411
cfap97	cfap97	NC_007112.7	-	17681036	17693265	0.874324	1.006954	1.519195
ankrd37	ankrd37	NC_007112.7	+	17695426	17698773	1.242565	1.392758	2.101260
ufsp2	ufsp2	NC_007112.7	-	17699471	17711698	7.765301	8.896373	13.421990
si:dkey-256e7.8	si:dkey-256e7.8	NC_007112.7	-	17712951	17714277	0.000000	0.000000	0.000000
pdlim3a	pdlim3a	NC_007112.7	-	17721853	17735863	0.323705	0.362832	0.547407
sorbs2a	sorbs2a	NC_007112.7	-	17741098	17858873	0.107162	0.147121	0.221963
tlr3	tlr3	NC_007112.7	+	17892944	17898227	0.804650	0.901911	1.360716
cyp4v8	cyp4v8	NC_007112.7	+	17900330	17912645	0.404752	0.453676	0.684462
LOC101885801	LOC101885801	NC_007112.7	+	18166914	18168601	0.000000	0.000000	0.000000
LOC101885905	LOC101885905	NC_007112.7	-	18171714	18174990	0.000000	0.000000	0.000000
LOC101885961	LOC101885961	NC_007112.7	-	18234097	18237830	0.000000	0.000000	0.000000
klhl5	klhl5	NC_007112.7	-	18363535	18543793	0.127089	0.177184	0.267319
si:dkey-192k22.2	si:dkey-192k22.2	NC_007112.7	+	18550543	18573837	3.317163	3.718121	5.609542
fam114a1	fam114a1	NC_007112.7	-	18575166	18592077	2.737513	3.068406	4.629316
klf3	klf3	NC_007112.7	-	18594133	18615172	3.348754	3.833689	5.783901
tbc1d1	tbc1d1	NC_007112.7	-	18645345	18777214	0.620882	3.448966	5.203468
pgm2	pgm2	NC_007112.7	-	18779168	18803919	11.148579	12.496148	18.852985
zgc:195282	zgc:195282	NC_007112.7	-	18841637	18860749	6.436608	11.180045	16.867376
