Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
blzf1	blzf1	NC_007112.7	+	494297	505620	5.829844	5.479788	7.142053
trmt10c	trmt10c	NC_007112.7	-	509021	513786	9.137039	8.504313	11.084052
txnl4b	txnl4b	NC_007112.7	+	513982	522317	3.570652	3.809993	4.965734
si:ch73-41e3.7	si:ch73-41e3.7	NC_007112.7	-	518853	524433	0.000000	0.000000	0.000000
mrpl16	mrpl16	NC_007112.7	+	524699	530940	21.077902	19.962210	26.017639
cenpq	cenpq	NC_007112.7	+	532766	549521	0.000000	0.000000	0.000000
LOC101885604	LOC101885604	NC_007112.7	-	550964	558826	0.125544	0.116850	0.152296
mrpl39	mrpl39	NC_007112.7	+	580671	591334	13.168421	12.256528	15.974483
jam2a	jam2a	NC_007112.7	+	594637	608235	8.226158	7.656509	9.979072
atp5j	atp5j	NC_007112.7	-	610327	614663	70.068077	114.747566	149.555634
appa	appa	NC_007112.7	-	617799	656793	25.866201	24.075006	31.378035
cyyr1	cyyr1	NC_007112.7	-	658405	669717	1.911975	1.779574	2.319398
adamts1	adamts1	NC_007112.7	-	672189	681503	0.622879	0.579873	0.755775
adamts5	adamts5	NC_007112.7	-	691738	714626	0.000000	0.000000	0.000000
n6amt1	n6amt1	NC_007112.7	+	961607	970952	5.829310	5.425639	7.071479
gart	gart	NC_007112.7	-	973067	1005061	2.960514	2.755503	3.591370
LOC100332351	LOC100332351	NC_007112.7	-	1006793	1014803	4.444348	4.136584	5.391395
LOC101886071	LOC101886071	NC_007112.7	-	1027556	1030612	0.411080	0.415534	0.541584
donson	donson	NC_007112.7	-	1286285	1352950	0.000000	0.000000	0.000000
runx1	runx1	NC_007112.7	-	1361974	1402588	0.258735	0.293536	0.382578
LOC100333907	LOC100333907	NC_007112.7	-	1618992	1631504	0.704501	0.655715	0.854623
atp1a1a.4	atp1a1a.4	NC_007112.7	+	1689794	1706159	455.668182	424.113861	552.766602
atp1a1a.1	atp1a1a.1	NC_007112.7	+	1712169	1731564	348.548218	324.411774	422.820435
LOC108187381	LOC108187381	NC_007112.7	-	1772028	1788265	0.000000	0.000000	0.000000
atp1a1a.2	atp1a1a.2	NC_007112.7	+	1789357	1796834	2.059541	1.916921	2.498409
atp1a1a.3	atp1a1a.3	NC_007112.7	+	1805294	1815660	5.164582	4.806942	6.265104
atp1a1a.5	atp1a1a.5	NC_007112.7	+	1838164	1850104	10.014049	9.320591	12.147944
si:ch211-132g1.3	si:ch211-132g1.3	NC_007112.7	-	1858212	1885624	2.573125	2.536152	3.305480
LOC103911757	LOC103911757	NC_007112.7	-	1887409	1894104	0.000000	0.000000	0.000000
si:ch211-132g1.6	si:ch211-132g1.6	NC_007112.7	+	1896661	1900710	0.000000	0.000000	0.000000
si:ch211-132g1.4	si:ch211-132g1.4	NC_007112.7	+	1904336	1911709	10.312016	9.640412	12.564781
si:ch211-132g1.1	si:ch211-132g1.1	NC_007112.7	+	1915939	1925963	2.952588	2.748126	3.581755
si:ch211-132g1.7	si:ch211-132g1.7	NC_007112.7	+	1941043	2000500	0.236300	0.219937	0.286653
mbnl2	mbnl2	NC_007112.7	+	2101512	2217860	1.240382	4.594304	5.987962
rap2ab	rap2ab	NC_007112.7	+	2222366	2240119	0.000000	0.000000	0.000000
kpnb3	kpnb3	NC_007112.7	+	2260447	2299553	39.916267	37.158760	48.430676
farp1	farp1	NC_007112.7	+	2301930	2446117	2.765408	2.573908	3.354689
si:ch211-235f1.3	si:ch211-235f1.3	NC_007112.7	-	2331575	2358761	0.000000	0.000000	0.000000
ggact.3	ggact.3	NC_007112.7	-	2447021	2449490	3.027873	2.818197	3.673083
ggact.2	ggact.2	NC_007112.7	-	2450163	2453133	9.648438	8.980299	11.704425
ggact.1	ggact.1	NC_007112.7	-	2454140	2457526	24.479118	22.783978	29.695377
gpc6a	gpc6a	NC_007112.7	+	2712901	3036374	0.124229	0.117071	0.152584
LOC110439758	LOC110439758	NC_007112.7	+	2925455	2927347	0.000000	0.000000	0.000000
gpc5a	gpc5a	NC_007112.7	-	3100244	3295045	1.173089	1.091854	1.423063
mir92a-1	mir92a-1	NC_007112.7	-	3297367	3297451	0.423529	1.523048	1.985057
slitrk6	slitrk6	NC_007112.7	+	4101741	4154332	0.497686	0.463222	0.603738
LOC101887188	LOC101887188	NC_007112.7	-	4117881	4125107	0.000000	0.000000	0.000000
slitrk1	slitrk1	NC_007112.7	+	4545187	4550481	0.141454	0.131659	0.171596
LOC101882161	LOC101882161	NC_007112.7	-	4783348	4785448	0.000000	0.000000	0.000000
spry2	spry2	NC_007112.7	+	5273457	5277598	8.161387	8.052380	10.495027
ndfip2	ndfip2	NC_007112.7	-	5354489	5394686	19.109196	17.785913	23.181177
tuba8l2	tuba8l2	NC_007112.7	+	5402484	5419116	172.186569	160.262909	208.877838
stk16	stk16	NC_007112.7	+	5422437	5434261	1.409727	1.312106	1.710126
mnx2b	mnx2b	NC_007112.7	-	5449777	5455502	0.707465	0.658474	0.858219
atic	atic	NC_007112.7	+	5485853	5503665	8.858018	8.244614	10.745575
fn1b	fn1b	NC_007112.7	-	5504131	5543086	23.668217	22.800604	29.717049
cpo	cpo	NC_007112.7	+	5576151	5587130	212.363174	197.657364	257.615662
nrp2a	nrp2a	NC_007112.7	-	5606460	5746056	0.148750	0.368456	0.480225
pard3ba	pard3ba	NC_007112.7	-	5795014	6085751	0.489091	1.215412	1.584100
abcb6a	abcb6a	NC_007112.7	+	6135126	6160856	3.116902	2.901614	3.781804
cnppd1	cnppd1	NC_007112.7	+	6161989	6169817	13.999574	13.030126	16.982746
prkag3a	prkag3a	NC_007112.7	+	6171517	6185520	0.780941	0.727708	0.948455
retreg2	retreg2	NC_007112.7	+	6189856	6210816	3.994977	3.909901	5.095949
mdh1b	mdh1b	NC_007112.7	-	6218628	6225363	0.000000	0.000000	0.000000
fastkd2	fastkd2	NC_007112.7	+	6221936	6243817	9.554458	10.466051	13.640874
gtf3c3	gtf3c3	NC_007112.7	+	6243906	6272146	4.103683	3.819510	4.978137
hecw2b	hecw2b	NC_007112.7	+	6276244	6365434	0.767986	0.714804	0.931636
klf7a	klf7a	NC_007112.7	-	6403562	6494384	0.153272	0.142658	0.185933
si:ch211-93g23.2	si:ch211-93g23.2	NC_007112.7	+	6640002	6646358	5.140591	6.910506	9.006771
ube2f	ube2f	NC_007112.7	+	6646507	6664123	7.604105	9.009763	11.742826
erbb4a	erbb4a	NC_007112.7	+	6817290	6925113	0.000000	0.000000	0.000000
LOC108184914	LOC108184914	NC_007112.7	-	6984652	7054455	0.000000	0.000000	0.000000
lancl1	lancl1	NC_007112.7	+	7517461	7539716	3.256047	3.030571	3.949879
mylz3	mylz3	NC_007112.7	+	7546347	7554358	1.593782	1.483415	1.933401
pcnp	pcnp	NC_007112.7	+	7556963	7561231	5.636296	6.333760	8.255073
mxa	mxa	NC_007112.7	-	7562323	7570219	1.601046	1.490176	1.942213
mxb	mxb	NC_007112.7	-	7574224	7603573	0.000000	0.000000	0.000000
efnb2b	efnb2b	NC_007112.7	-	7634516	7659569	0.371144	0.345443	0.450231
arglu1b	arglu1b	NC_007112.7	-	7662091	7673376	22.414293	20.862139	27.190559
en1b	en1b	NC_007112.7	+	7679225	7683374	0.043119	0.043112	0.056190
radil	radil	NC_007112.7	-	7847423	7894273	0.000000	0.000000	0.000000
wu:fc47e11	wu:fc47e11	NC_007112.7	-	7917882	7920638	3.074554	2.861646	3.729711
si:dkey-79f11.10	si:dkey-79f11.10	NC_007112.7	-	7924955	8012299	0.280107	1.960904	2.555735
si:dkey-79f11.9	si:dkey-79f11.9	NC_007112.7	-	7935957	7940616	0.000000	0.000000	0.000000
si:dkey-79f11.7	si:dkey-79f11.7	NC_007112.7	-	7946171	7978531	13.234826	18.991678	24.752705
si:dkey-79f11.5	si:dkey-79f11.5	NC_007112.7	-	7994106	8000558	0.307893	0.286572	0.373502
si:dkeyp-9d4.2	si:dkeyp-9d4.2	NC_007112.7	-	8016616	8020713	23.782957	22.136024	28.850872
si:dkeyp-9d4.3	si:dkeyp-9d4.3	NC_007112.7	-	8022320	8101668	0.290079	0.269991	0.351892
si:dkeyp-9d4.5	si:dkeyp-9d4.5	NC_007112.7	+	8109810	8163473	0.150234	0.194455	0.253442
LOC101882918	LOC101882918	NC_007112.7	-	8128468	8142226	0.430730	0.567373	0.739483
cacna1hb	cacna1hb	NC_007112.7	+	8304862	8404338	0.205266	0.191052	0.249006
syngr3b	syngr3b	NC_007112.7	-	8415983	8428760	1.309783	1.219083	1.588885
myo15ab	myo15ab	NC_007112.7	+	8435021	8507743	0.032879	0.030602	0.039885
alkbh5	alkbh5	NC_007112.7	+	8508753	8516591	9.722939	9.049640	11.794802
mief2	mief2	NC_007112.7	+	8521323	8530516	3.407722	3.171742	4.133874
smcr8b	smcr8b	NC_007112.7	+	8534698	8540045	0.276598	0.257444	0.335538
zgc:112980	zgc:112980	NC_007112.7	-	8539903	8553326	0.874993	0.816734	1.064487
ptcd1	ptcd1	NC_007112.7	-	8555327	8566666	1.434604	1.389995	1.811642
LOC110439701	LOC110439701	NC_007112.7	+	8573575	8575127	5.971850	5.558309	7.244392
si:ch211-160d14.9	si:ch211-160d14.9	NC_007112.7	+	8587345	8590640	0.615703	0.676898	0.882232
si:ch211-160d14.6	si:ch211-160d14.6	NC_007112.7	+	8601862	8612394	0.000000	0.000000	0.000000
zgc:153118	zgc:153118	NC_007112.7	-	8612572	8613918	0.000000	0.000000	0.000000
fbxl18	fbxl18	NC_007112.7	-	8638162	8646931	0.315176	0.293351	0.382337
actb1	actb1	NC_007112.7	-	8649104	8652632	430.547974	400.733185	522.293518
fscn1b	fscn1b	NC_007112.7	+	8662542	8668674	0.061829	0.057547	0.075004
abcg2b	abcg2b	NC_007112.7	-	8674074	8691921	21.808832	20.298605	26.456079
zgc:77849	zgc:77849	NC_007112.7	+	8694196	8702684	13.306410	12.384962	16.141874
grin2ab	grin2ab	NC_007112.7	-	8763721	8918458	0.000000	0.000000	0.000000
si:ch73-191k20.1	si:ch73-191k20.1	NC_007112.7	+	8950804	8963797	0.000000	0.000000	0.000000
socs1b	socs1b	NC_007112.7	-	8961012	8966348	1.639854	1.555765	2.027699
si:ch73-191k20.4	si:ch73-191k20.4	NC_007112.7	-	8974033	8977967	1.436634	1.337149	1.742767
LOC103911865	LOC103911865	NC_007112.7	-	8978905	8980668	0.000000	0.000000	0.000000
tlr2	tlr2	NC_007112.7	+	8983491	8989759	0.077990	0.131532	0.171431
prkcba	prkcba	NC_007112.7	+	9004686	9074691	0.134595	0.146479	0.190912
si:ch211-14k19.8	si:ch211-14k19.8	NC_007112.7	-	9100447	9115045	0.076453	0.071159	0.092744
ndufab1a	ndufab1a	NC_007112.7	-	9118104	9123429	15.036814	13.995538	18.241011
palb2	palb2	NC_007112.7	-	9124996	9134082	0.132848	0.123648	0.161157
LOC110439775	LOC110439775	NC_007112.7	-	9137445	9140104	0.000000	0.000000	0.000000
zgc:152698	zgc:152698	NC_007112.7	+	9144958	9145896	0.079872	0.074341	0.096892
plk1	plk1	NC_007112.7	+	9153187	9161695	0.175981	0.163795	0.213481
ern2	ern2	NC_007112.7	-	9169271	9195936	0.451865	0.423011	0.551329
chtf18	chtf18	NC_007112.7	+	9199038	9227201	0.000000	0.000000	0.000000
gng13a	gng13a	NC_007112.7	-	9227080	9228007	0.000000	0.000000	0.000000
si:dkeyp-57d7.4	si:dkeyp-57d7.4	NC_007112.7	-	9230981	9231841	0.128920	0.119992	0.156392
zgc:136472	zgc:136472	NC_007112.7	-	9234928	9249957	34.422848	32.394417	42.221092
micall2b	micall2b	NC_007112.7	-	9460010	9486131	6.969606	6.900835	8.994167
si:ch73-12o23.1	si:ch73-12o23.1	NC_007112.7	-	9499640	9527411	53.837055	51.700176	67.383156
elfn1b	elfn1b	NC_007112.7	+	9557186	9711530	0.000000	0.000000	0.000000
ugt5b5	ugt5b5	NC_007112.7	-	9626277	9629705	5.957129	5.544607	7.226535
ugt5b4	ugt5b4	NC_007112.7	-	9630996	9652696	16.875355	15.706763	20.471327
ugt5b3	ugt5b3	NC_007112.7	-	9635978	9641845	22.072538	20.544050	26.775978
ugt5b2	ugt5b2	NC_007112.7	-	9642976	9644630	9.050144	8.423435	10.978641
ugt5b1	ugt5b1	NC_007112.7	-	9644893	9652725	4.971596	5.722198	7.457997
mad1l1	mad1l1	NC_007112.7	-	9740800	9858521	2.007619	1.868594	2.435423
pmm2	pmm2	NC_007112.7	+	9860381	9866608	1.358639	1.264555	1.648152
zgc:56409	zgc:56409	NC_007112.7	-	9873309	9885360	1.987879	1.850222	2.411476
rgs11	rgs11	NC_007112.7	+	9886942	9914635	0.306452	0.327314	0.426603
tmem8a	tmem8a	NC_007112.7	-	9916376	9941051	1.867594	1.809600	2.358532
LOC110439781	LOC110439781	NC_007112.7	+	9940379	9950811	0.000000	0.000000	0.000000
pdia2	pdia2	NC_007112.7	+	9954485	9964765	80.017578	74.476486	97.068535
si:dkeyp-75b4.9	si:dkeyp-75b4.9	NC_007112.7	-	9985169	9989664	2.975410	2.769367	3.609441
si:dkeyp-75b4.10	si:dkeyp-75b4.10	NC_007112.7	+	9994785	10000362	23.667610	22.028664	28.710945
trim2b	trim2b	NC_007112.7	+	10003397	10033493	0.167321	0.155734	0.202975
rnf175	rnf175	NC_007112.7	-	10037444	10048514	4.709512	4.535223	5.910960
fgb	fgb	NC_007112.7	+	10051806	10059430	0.856895	0.797556	1.039491
fga	fga	NC_007112.7	-	10066100	10071522	0.284802	0.265080	0.345491
lratb	lratb	NC_007112.7	+	10074498	10113195	2.752958	5.963909	7.773029
npy2rl	npy2rl	NC_007112.7	+	10221568	10236768	0.620574	0.577600	0.752812
eif3f	eif3f	NC_007112.7	+	10297027	10304044	484.805573	451.233551	588.112854
zgc:77880	zgc:77880	NC_007112.7	+	10305652	10315206	0.892344	0.830551	1.082494
tmem55bb	tmem55bb	NC_007112.7	+	10318089	10325025	0.186935	0.173990	0.226769
dachb	dachb	NC_007112.7	+	10378677	10448630	0.321246	0.372662	0.485707
tnrc5	tnrc5	NC_007112.7	-	10462692	10473588	1.424861	1.326192	1.728485
zgc:174945	zgc:174945	NC_007112.7	-	10637479	10640624	0.158910	0.147906	0.192772
si:dkey-31e10.1	si:dkey-31e10.1	NC_007112.7	-	10642501	10647351	0.000000	0.000000	0.000000
si:dkey-31e10.5	si:dkey-31e10.5	NC_007112.7	-	10666517	10670695	0.152793	0.142212	0.185352
si:dkey-31e10.6p	si:dkey-31e10.6p	NC_007112.7	-	10672598	10683997	0.422787	0.393510	0.512879
zgc:103678	zgc:103678	NC_007112.7	+	10683843	10696591	7.652458	7.122537	9.283122
atp1b1b	atp1b1b	NC_007112.7	+	10720218	10739209	0.251814	0.234376	0.305473
crfb15	crfb15	NC_007112.7	-	10809355	10821584	1.397829	1.340897	1.747652
dmd	dmd	NC_007112.7	-	10824343	11075439	0.386052	0.376403	0.490583
casc5	casc5	NC_007112.7	-	11086955	11107435	0.000000	0.000000	0.000000
knstrn	knstrn	NC_007112.7	+	11107743	11117501	0.000000	0.000000	0.000000
sdk1b	sdk1b	NC_007112.7	-	11124265	11509093	0.000000	0.000000	0.000000
si:dkey-26i13.5	si:dkey-26i13.5	NC_007112.7	-	11614932	11616394	0.036022	0.033528	0.043698
si:dkey-26i13.3	si:dkey-26i13.3	NC_007112.7	-	11625917	11627485	0.129190	0.120244	0.156719
LOC797518	LOC797518	NC_007112.7	+	11660081	11670297	0.791814	0.736982	0.960542
brat1	brat1	NC_007112.7	-	11670879	11689597	2.963757	2.785380	3.630311
ttyh3b	ttyh3b	NC_007112.7	-	11785645	11850385	0.572683	0.601736	0.784269
iqce	iqce	NC_007112.7	-	11854710	11878868	0.892614	0.830802	1.082821
snx8b	snx8b	NC_007112.7	+	11881533	11900425	0.425795	0.396309	0.516528
grk4	grk4	NC_007112.7	-	11902579	11973372	3.105408	3.378929	4.403909
tspan5b	tspan5b	NC_007112.7	+	11977426	11994710	2.047849	1.906039	2.484226
slc24a2	slc24a2	NC_007112.7	+	12009502	12041473	0.076659	0.071350	0.092994
saraf	saraf	NC_007112.7	+	12049233	12059553	6.756814	8.472676	11.042818
pla2g12a	pla2g12a	NC_007112.7	-	12061284	12064745	20.972174	19.519882	25.441137
xpa	xpa	NC_007112.7	+	12068725	12097812	0.219060	0.254554	0.331772
mtp	mtp	NC_007112.7	-	12107680	12126541	98.898254	92.049706	119.972504
spink4	spink4	NC_007112.7	+	12135054	12138616	188.514359	175.460022	228.684906
b4galt1	b4galt1	NC_007112.7	-	12141467	12161147	2.793443	2.600002	3.388698
stra6l	stra6l	NC_007112.7	+	12172289	12191051	29.830601	41.087673	53.551403
tdrd7a	tdrd7a	NC_007112.7	+	12195723	12228117	0.000000	0.000000	0.000000
tmod1	tmod1	NC_007112.7	+	12228213	12259063	0.292357	0.773663	1.008350
cplx2l	cplx2l	NC_007112.7	-	12262980	12278778	0.306196	0.305650	0.398368
gne	gne	NC_007112.7	+	12295258	12334540	2.114270	1.967860	2.564800
nansa	nansa	NC_007112.7	+	12335864	12344788	13.054470	12.150469	15.836249
clta	clta	NC_007112.7	+	12348217	12361930	23.915373	23.780752	30.994516
sclt1	sclt1	NC_007112.7	-	12364455	12394162	0.994689	0.960644	1.252051
zgc:77739	zgc:77739	NC_007112.7	+	12394197	12397886	269.226013	286.198486	373.015289
pcdh10a	pcdh10a	NC_007112.7	+	12763417	12797552	0.414586	0.397614	0.518228
pcdh18a	pcdh18a	NC_007112.7	-	13261115	13271156	1.302977	1.215159	1.583772
LOC101886760	LOC101886760	NC_007112.7	+	13479125	13482300	0.000000	0.000000	0.000000
LOC101886790	LOC101886790	NC_007112.7	-	13485420	13487161	0.000000	0.000000	0.000000
noctb	noctb	NC_007112.7	+	13930662	13953733	0.185336	0.487193	0.634980
elf2b	elf2b	NC_007112.7	-	13957218	13989498	1.993217	2.197803	2.864495
mgarp	mgarp	NC_007112.7	-	13997809	14014931	0.000000	0.000000	0.000000
hpf1	hpf1	NC_007112.7	+	14020445	14026781	1.092834	1.017157	1.325706
ank2a	ank2a	NC_007112.7	+	14029159	14160253	0.088563	0.124030	0.161654
LOC101887098	LOC101887098	NC_007112.7	+	14115836	14117650	0.000000	0.000000	0.000000
camk2d2	camk2d2	NC_007112.7	-	14162472	14234120	0.322034	0.300165	0.391218
cxcl8a	cxcl8a	NC_007112.7	+	14253145	14254126	5.904469	5.513727	7.186287
pde5aa	pde5aa	NC_007112.7	-	14256716	14283599	0.780079	0.726060	0.946306
ppp2r2ca	ppp2r2ca	NC_007112.7	+	14283692	14306853	0.732724	0.684158	0.891694
wfs1a	wfs1a	NC_007112.7	-	14313636	14339639	0.000000	0.000000	0.000000
crmp1	crmp1	NC_007112.7	+	14343317	14364712	0.000000	0.000000	0.000000
fip1l1b	fip1l1b	NC_007112.7	+	14382797	14403687	12.586451	11.833631	15.423302
LOC553528	LOC553528	NC_007112.7	-	14397869	14426912	0.235079	0.588968	0.767628
chic2	chic2	NC_007112.7	+	14406145	14416437	8.564646	7.971558	10.389688
slc34a2aas	slc34a2aas	NC_007112.7	-	14432054	14454434	2.407470	2.240757	2.920478
slc34a2a	slc34a2a	NC_007112.7	+	14432438	14442899	1145.919678	1066.566528	1390.103882
rbpja	rbpja	NC_007112.7	+	14454663	14464020	5.676980	5.283858	6.886689
stim2a	stim2a	NC_007112.7	+	14465021	14484107	0.000000	0.000000	0.000000
LOC101882365	LOC101882365	NC_007112.7	+	14490479	14494782	0.150173	0.139774	0.182173
si:dkey-194g4.1	si:dkey-194g4.1	NC_007112.7	-	14499690	14507448	0.186544	0.173626	0.226295
LOC100004921	LOC100004921	NC_007112.7	+	14511438	14518343	0.000000	0.000000	0.000000
LOC110439785	LOC110439785	NC_007112.7	-	14517197	14517708	0.000000	0.000000	0.000000
LOC100004978	LOC100004978	NC_007112.7	-	14518957	14524540	0.000000	0.000000	0.000000
LOC110437782	LOC110437782	NC_007112.7	-	14527258	14538689	1.157373	1.229228	1.602108
LOC110438560	LOC110438560	NC_007112.7	-	14652288	14655827	0.000000	0.000000	0.000000
LOC100330143	LOC100330143	NC_007112.7	+	14655841	14663152	0.144460	0.135449	0.176537
LOC108185170	LOC108185170	NC_007112.7	+	14666883	14669165	0.039198	0.036484	0.047551
LOC100330009	LOC100330009	NC_007112.7	-	14692310	14699450	0.000000	0.000000	0.000000
LOC101886102	LOC101886102	NC_007112.7	+	14695832	14785255	0.025522	0.029637	0.038627
LOC100330441	LOC100330441	NC_007112.7	+	14760494	14762849	0.000000	0.000000	0.000000
LOC110438568	LOC110438568	NC_007112.7	-	14767867	14768911	0.000000	0.000000	0.000000
LOC103911961	LOC103911961	NC_007112.7	+	14771626	14774658	0.000000	0.000000	0.000000
pcdh7a	pcdh7a	NC_007112.7	+	15137903	15203218	1.299824	1.209813	1.576804
itln1	itln1	NC_007112.7	+	15216659	15223558	9.069467	8.527848	11.114726
hgsnat	hgsnat	NC_007112.7	+	15226293	15254137	2.020172	2.137698	2.786158
pi4k2b	pi4k2b	NC_007112.7	+	15258727	15285224	17.007296	15.829567	20.631384
dlc1	dlc1	NC_007112.7	-	15291025	15535583	1.455762	1.466204	1.910969
tusc3	tusc3	NC_007112.7	+	16073863	16220238	0.833190	0.775493	1.010735
micu3a	micu3a	NC_007112.7	+	16396929	16456994	0.000000	0.000000	0.000000
LOC794952	LOC794952	NC_007112.7	-	16459977	16461669	0.440440	0.409940	0.534293
vps37a	vps37a	NC_007112.7	+	16463079	16480213	4.372627	4.069829	5.304391
LOC110439786	LOC110439786	NC_007112.7	-	16482909	16483936	0.185859	0.172989	0.225464
mtmr7b	mtmr7b	NC_007112.7	-	16484210	16507812	0.244523	0.230304	0.300166
mtus1b	mtus1b	NC_007112.7	+	16520015	16617741	0.888946	5.921839	7.718198
pcm1	pcm1	NC_007112.7	+	16621316	16654161	0.984459	1.296570	1.689878
asah1b	asah1b	NC_007112.7	-	16654254	16664965	24.078932	22.411503	29.209915
frg1	frg1	NC_007112.7	-	16675055	16689021	6.682093	6.219368	8.105981
fat1a	fat1a	NC_007112.7	+	17374746	17524927	0.957051	1.157545	1.508680
casp3a	casp3a	NC_007112.7	+	17527378	17536307	2.174606	2.024018	2.637993
acsl1a	acsl1a	NC_007112.7	-	17537322	17587630	0.132968	0.180702	0.235517
cfap97	cfap97	NC_007112.7	-	17681036	17693265	0.753074	0.700925	0.913547
ankrd37	ankrd37	NC_007112.7	+	17695426	17698773	0.628253	0.584747	0.762128
ufsp2	ufsp2	NC_007112.7	-	17699471	17711698	1.674590	1.558627	2.031429
pdlim3a	pdlim3a	NC_007112.7	-	17721853	17735863	3.075697	2.862710	3.731098
sorbs2a	sorbs2a	NC_007112.7	-	17741098	17858873	0.086766	0.098915	0.128920
tlr3	tlr3	NC_007112.7	+	17892944	17898227	0.292945	0.272659	0.355369
cyp4v8	cyp4v8	NC_007112.7	+	17900330	17912645	27.913689	25.980709	33.861820
LOC101885541	LOC101885541	NC_007112.7	+	17966903	17970146	0.000000	0.000000	0.000000
LOC101885801	LOC101885801	NC_007112.7	+	18166914	18168601	0.000000	0.000000	0.000000
LOC101885905	LOC101885905	NC_007112.7	-	18171714	18174990	0.344427	0.320576	0.417821
mtnr1aa	mtnr1aa	NC_007112.7	-	18251338	18336878	0.000000	0.000000	0.000000
klhl5	klhl5	NC_007112.7	-	18363535	18543793	0.043175	0.047011	0.061272
si:dkey-192k22.2	si:dkey-192k22.2	NC_007112.7	+	18550543	18573837	0.472169	0.439472	0.572784
fam114a1	fam114a1	NC_007112.7	-	18575166	18592077	1.223367	1.169088	1.523725
klf3	klf3	NC_007112.7	-	18594133	18615172	5.676898	5.404957	7.044523
tbc1d1	tbc1d1	NC_007112.7	-	18645345	18777214	0.111637	0.452817	0.590177
pgm2	pgm2	NC_007112.7	-	18779168	18803919	3.239017	3.014720	3.929220
slc25a51a	slc25a51a	NC_007112.7	+	18811983	18816806	0.000000	0.000000	0.000000
LOC100535985	LOC100535985	NC_007112.7	+	18829225	18831662	0.000000	0.000000	0.000000
zgc:195282	zgc:195282	NC_007112.7	-	18841637	18860749	3.918556	5.641401	7.352690
rnf38	rnf38	NC_007112.7	+	18863065	18937199	1.109958	1.033332	1.346787
LOC101886347	LOC101886347	NC_007112.7	-	18942403	18946831	0.074058	0.068953	0.089869
limch1a	limch1a	NC_007112.7	+	18965601	19066377	0.183161	0.171030	0.222911
exosc9	exosc9	NC_007112.7	+	19083501	19092155	4.702082	4.376470	5.704050
ptpn9b	ptpn9b	NC_007112.7	+	19094515	19112939	3.873654	3.605409	4.699091
ptprdb	ptprdb	NC_007112.7	-	19118723	19274218	1.066661	1.069035	1.393321
LOC108190005	LOC108190005	NC_007112.7	+	19252853	19264986	0.000000	0.000000	0.000000
rbm47	rbm47	NC_007112.7	-	19353048	19403539	27.923710	27.034460	35.235222
lap3	lap3	NC_007112.7	-	19418380	19431510	5.011021	4.664016	6.078820
clockb	clockb	NC_007112.7	+	19432969	19467497	1.832610	1.705705	2.223121
clrn2	clrn2	NC_007112.7	+	19515476	19517791	0.096866	0.090158	0.117507
smc2	smc2	NC_007112.7	+	19538299	19561801	0.127425	0.118601	0.154578
