task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
32	3c/392117	751606	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:RSEM_CALCULATEEXPRESSION (SRR3655801)	COMPLETED	0	2023-01-16 13:08:25.757	8m 4s	7m 51s	739.3%	20.1 GB	20.8 GB	49.3 GB	6.4 GB
36	26/c57c1e	751609	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:RSEM_CALCULATEEXPRESSION (SRR3655795)	COMPLETED	0	2023-01-16 13:08:26.281	8m 18s	8m 10s	716.7%	20.2 GB	20.8 GB	54.5 GB	7 GB
35	90/91df28	751601	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:RSEM_CALCULATEEXPRESSION (SRR3655798)	COMPLETED	0	2023-01-16 13:08:24.927	8m 35s	8m 25s	686.9%	2.9 MB	11 MB	48.4 GB	6.3 GB
34	8b/ef6361	751607	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:RSEM_CALCULATEEXPRESSION (SRR3655797)	COMPLETED	0	2023-01-16 13:08:25.862	8m 39s	8m 25s	757.5%	20.1 GB	20.8 GB	48.4 GB	6.3 GB
31	3e/5a1a3b	751608	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:RSEM_CALCULATEEXPRESSION (SRR3655793)	COMPLETED	0	2023-01-16 13:08:26.172	8m 39s	8m 26s	658.3%	20.1 GB	20.8 GB	47.9 GB	6.2 GB
43	b1/989fae	751613	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SRR3655801)	COMPLETED	0	2023-01-16 13:16:30.314	39.3s	30s	527.1%	2.9 MB	11 MB	2.6 GB	2 GB
44	bc/b58814	751614	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SRR3655795)	COMPLETED	0	2023-01-16 13:16:44.848	39.8s	33s	479.8%	5.3 GB	6.4 GB	2.6 GB	1.9 GB
48	af/59304d	751618	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SRR3655801)	COMPLETED	0	2023-01-16 13:17:09.882	14.8s	8s	91.7%	17.7 MB	38.6 MB	1014.5 MB	1.7 MB
33	a0/477b3e	751611	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:RSEM_CALCULATEEXPRESSION (SRR3655799)	COMPLETED	0	2023-01-16 13:08:27.393	9m 7s	8m 56s	662.5%	20.2 GB	20.8 GB	51.4 GB	6.7 GB
45	2b/1bf1d7	751615	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SRR3655798)	COMPLETED	0	2023-01-16 13:16:59.931	39.7s	34s	517.2%	2.8 MB	11 MB	2.6 GB	2 GB
51	84/a1b7f7	751622	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SRR3655795)	COMPLETED	0	2023-01-16 13:17:24.892	14.8s	9s	89.3%	17.3 MB	38.3 MB	1007.4 MB	1.7 MB
47	a9/65dcf6	751617	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SRR3655793)	COMPLETED	0	2023-01-16 13:17:04.985	39.7s	31s	522.5%	2.8 MB	11 MB	2.5 GB	1.9 GB
46	5e/d42138	751616	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SRR3655797)	COMPLETED	0	2023-01-16 13:17:04.883	44.8s	35s	514.1%	2.6 MB	11 MB	2.6 GB	2 GB
55	1c/7b45d8	751626	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SRR3655798)	COMPLETED	0	2023-01-16 13:17:39.989	14.7s	9s	88.2%	2.8 MB	11 MB	1.1 GB	1.7 MB
58	cc/7c545d	751630	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SRR3655793)	COMPLETED	0	2023-01-16 13:17:45.122	9.6s	7s	98.2%	2.9 MB	11 MB	977.6 MB	1.7 MB
61	34/76a246	751631	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SRR3655797)	COMPLETED	0	2023-01-16 13:17:49.940	14.7s	9s	89.6%	2.8 MB	11 MB	1.1 GB	1.7 MB
54	e1/02154e	751624	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SRR3655799)	COMPLETED	0	2023-01-16 13:17:34.909	39.8s	33s	474.3%	5.3 GB	6.5 GB	2.6 GB	1.9 GB
64	f3/45c122	751635	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SRR3655799)	COMPLETED	0	2023-01-16 13:18:14.874	14.8s	8s	98.0%	18.1 MB	39.2 MB	1021.3 MB	1.7 MB
37	27/3e4df0	751600	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:RSEM_CALCULATEEXPRESSION (SRR3655791)	COMPLETED	0	2023-01-16 13:08:24.800	10m 10s	10m 1s	687.6%	2.9 MB	11 MB	52.3 GB	6.7 GB
49	fb/bf343c	751619	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (SRR3655801)	COMPLETED	0	2023-01-16 13:17:10.183	1m 29s	1m 21s	98.2%	17.3 MB	25.3 MB	1014.6 MB	465.6 KB
52	bc/f8c33f	751621	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (SRR3655795)	COMPLETED	0	2023-01-16 13:17:24.760	1m 25s	1m 19s	98.2%	15.5 MB	22.8 MB	1007.4 MB	477.7 KB
60	92/f34712	751629	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (SRR3655793)	COMPLETED	0	2023-01-16 13:17:44.915	1m 15s	1m 9s	98.1%	18.5 MB	26.8 MB	977.6 MB	467.3 KB
57	ef/c13c3c	751625	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (SRR3655798)	COMPLETED	0	2023-01-16 13:17:39.912	1m 25s	1m 19s	99.4%	14.8 MB	21.6 MB	1.1 GB	468.8 KB
67	e9/326f3f	751637	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SRR3655791)	COMPLETED	0	2023-01-16 13:18:34.893	34.8s	28s	524.5%	2.8 MB	11 MB	2.5 GB	1.9 GB
63	9f/dbcf21	751633	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (SRR3655797)	COMPLETED	0	2023-01-16 13:17:50.529	1m 24s	1m 19s	99.5%	14.7 MB	21.6 MB	1.1 GB	468.8 KB
68	de/5990c6	751638	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SRR3655791)	COMPLETED	0	2023-01-16 13:19:09.838	14.8s	8s	88.6%	2.9 MB	11 MB	957.9 MB	1.7 MB
65	ff/b56baf	751634	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (SRR3655799)	COMPLETED	0	2023-01-16 13:18:14.760	1m 25s	1m 17s	99.5%	16 MB	24.6 MB	1021.4 MB	471.4 KB
70	4f/f70f44	751640	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (SRR3655791)	COMPLETED	0	2023-01-16 13:19:10.130	1m 25s	1m 17s	98.4%	15.6 MB	24.9 MB	957.9 MB	471.9 KB
50	fe/577803	751620	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR3655801)	COMPLETED	0	2023-01-16 13:17:10.219	3m 49s	3m 38s	107.4%	18.2 GB	39.9 GB	1.9 GB	1 GB
77	38/e99a3d	751646	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (SRR3655801)	COMPLETED	0	2023-01-16 13:21:00.471	9.2s	1s	154.0%	5.5 MB	34.1 MB	8.9 MB	265 B
76	2f/307ec1	751650	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (SRR3655801)	COMPLETED	0	2023-01-16 13:21:00.905	8.8s	3s	126.5%	46.6 MB	271.6 MB	68.6 MB	545 B
74	d1/c34721	751641	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (SRR3655801)	COMPLETED	0	2023-01-16 13:20:59.801	14.9s	9s	88.1%	2.8 MB	11 MB	1 GB	1.7 MB
83	43/6352fb	751649	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (SRR3655801)	COMPLETED	0	2023-01-16 13:21:00.754	13.9s	7s	391.8%	177.7 MB	888.6 MB	1.6 GB	25.3 MB
53	62/baaab6	751623	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR3655795)	COMPLETED	0	2023-01-16 13:17:24.958	3m 55s	3m 44s	106.5%	17.9 GB	39.9 GB	1.9 GB	1 GB
59	57/391718	751628	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR3655793)	COMPLETED	0	2023-01-16 13:17:44.742	3m 35s	3m 27s	108.5%	16.4 GB	40 GB	1.8 GB	1013.5 MB
84	a2/68c1c2	751654	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (SRR3655801)	COMPLETED	0	2023-01-16 13:21:14.841	4.9s	1s	91.4%	2.8 MB	11 MB	30.6 MB	3.6 MB
90	ae/a96eef	751664	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (SRR3655795)	COMPLETED	0	2023-01-16 13:21:20.700	4s	1s	145.8%	2.8 MB	11 MB	8.9 MB	264 B
79	9a/6acfc5	751643	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (SRR3655801)	COMPLETED	0	2023-01-16 13:21:00.013	29.7s	24s	98.0%	2.8 MB	11 MB	1 GB	1.1 KB
85	d4/d56fcb	751661	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (SRR3655795)	COMPLETED	0	2023-01-16 13:21:20.486	9.2s	2s	129.0%	2.9 MB	11 MB	77.2 MB	549 B
102	e3/92ed64	751679	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (SRR3655793)	COMPLETED	0	2023-01-16 13:21:22.403	7.3s	3s	127.4%	52.6 MB	271.5 MB	76.9 MB	551 B
98	23/de3367	751680	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (SRR3655793)	COMPLETED	0	2023-01-16 13:21:22.501	7.2s	1s	153.3%	2.8 MB	11 MB	8.9 MB	264 B
82	59/e6025d	751647	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (SRR3655801)	COMPLETED	0	2023-01-16 13:21:00.652	34s	26s	100.8%	109.9 MB	328.3 MB	1.1 GB	41.2 MB
97	6d/fece54	751663	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (SRR3655795)	COMPLETED	0	2023-01-16 13:21:20.610	14.1s	7s	412.0%	2.8 MB	11 MB	1.6 GB	25.3 MB
96	7e/586653	751667	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (SRR3655795)	COMPLETED	0	2023-01-16 13:21:21.106	13.7s	9s	91.5%	2.8 MB	11 MB	1 GB	1.7 MB
106	31/419422	751671	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (SRR3655793)	COMPLETED	0	2023-01-16 13:21:21.618	13.2s	8s	89.6%	17.4 MB	38.4 MB	1013 MB	1.7 MB
108	4c/ae2075	751676	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (SRR3655793)	COMPLETED	0	2023-01-16 13:21:22.125	12.7s	7s	404.4%	228 MB	888.6 MB	1.5 GB	25.3 MB
62	5e/fc8baf	751632	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR3655797)	COMPLETED	0	2023-01-16 13:17:50.478	3m 54s	3m 45s	107.8%	2.8 MB	11 MB	2.1 GB	1.1 GB
78	55/751678	751653	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (SRR3655801)	COMPLETED	0	2023-01-16 13:21:01.110	43.6s	37s	99.3%	173 MB	395.8 MB	1.1 GB	16.5 KB
111	ef/022aa4	751681	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (SRR3655795)	COMPLETED	0	2023-01-16 13:21:34.870	9.9s	1s	96.5%	2.8 MB	11 MB	30.6 MB	3.6 MB
112	f1/0d73d9	751682	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (SRR3655793)	COMPLETED	0	2023-01-16 13:21:34.953	9.8s	1s	91.6%	2.8 MB	11 MB	30.6 MB	3.6 MB
56	64/3b6072	751627	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR3655798)	COMPLETED	0	2023-01-16 13:17:40.052	4m 10s	4m 1s	108.2%	20.9 GB	39.9 GB	2.1 GB	1.1 GB
87	7d/cf16e7	751655	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (SRR3655795)	COMPLETED	0	2023-01-16 13:21:19.809	29.9s	23s	98.8%	44.1 MB	269 MB	1 GB	1.1 KB
103	4b/98e2ef	751672	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (SRR3655793)	COMPLETED	0	2023-01-16 13:21:21.704	28s	22s	98.7%	2.8 MB	11 MB	1 GB	1.1 KB
66	0c/93b9b2	751636	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR3655799)	COMPLETED	0	2023-01-16 13:18:15.112	3m 40s	3m 30s	107.9%	16.9 GB	40 GB	1.9 GB	1 GB
93	58/97a80f	751659	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (SRR3655795)	COMPLETED	0	2023-01-16 13:21:20.251	34.5s	27s	99.6%	152.9 MB	619.5 MB	1.1 GB	37.7 MB
99	14/8bc2ae	751673	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (SRR3655793)	COMPLETED	0	2023-01-16 13:21:21.755	33s	26s	97.8%	2.8 MB	11 MB	1 GB	37.2 MB
124	fb/65469d	751686	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (SRR3655797)	COMPLETED	0	2023-01-16 13:21:45.009	9.8s	1s	153.0%	5.4 MB	34.1 MB	8.9 MB	260 B
117	70/0202b0	751693	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (SRR3655797)	COMPLETED	0	2023-01-16 13:21:45.598	9.2s	3s	129.2%	46.8 MB	271.6 MB	71.6 MB	551 B
131	98/c3ec99	751701	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (SRR3655798)	COMPLETED	0	2023-01-16 13:21:50.668	4.2s	1s	104.5%	7 MB	34.3 MB	8.9 MB	265 B
80	98/781c88	751642	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (SRR3655801)	COMPLETED	0	2023-01-16 13:20:59.872	59.8s	55s	100.2%	2.9 MB	11 MB	1 GB	118.1 KB
73	ec/67cc36	751651	NFCORE_RNASEQ:RNASEQ:STRINGTIE (SRR3655801)	COMPLETED	0	2023-01-16 13:21:00.997	58.7s	51s	110.7%	374.4 MB	450.4 MB	1.7 GB	346.3 MB
101	8c/32614b	751677	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (SRR3655793)	COMPLETED	0	2023-01-16 13:21:22.169	37.6s	35s	99.7%	157.7 MB	376.5 MB	1 GB	16.4 KB
114	35/6b9109	751689	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (SRR3655797)	COMPLETED	0	2023-01-16 13:21:45.248	14.5s	10s	87.5%	2.9 MB	11 MB	1.1 GB	1.7 MB
125	48/330627	751695	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (SRR3655797)	COMPLETED	0	2023-01-16 13:21:45.825	14s	8s	413.0%	235.7 MB	888.6 MB	1.7 GB	25.3 MB
88	9a/94b272	751656	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (SRR3655795)	COMPLETED	0	2023-01-16 13:21:19.954	44.7s	38s	100.2%	151.5 MB	376.2 MB	1.1 GB	16.4 KB
136	8f/f3cefc	751699	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (SRR3655798)	COMPLETED	0	2023-01-16 13:21:49.926	14.8s	7s	415.7%	194.2 MB	888.6 MB	1.7 GB	25.3 MB
135	95/9b81b6	751702	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (SRR3655798)	COMPLETED	0	2023-01-16 13:21:51.580	13.1s	10s	85.2%	18.1 MB	39.1 MB	1.1 GB	1.7 MB
130	a8/4521cf	751708	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (SRR3655798)	COMPLETED	0	2023-01-16 13:21:52.900	11.8s	3s	118.1%	54.6 MB	271.6 MB	71.6 MB	551 B
142	ef/6fde75	751714	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (SRR3655799)	COMPLETED	0	2023-01-16 13:21:56.018	8.7s	1s	147.4%	2.9 MB	11 MB	8.9 MB	264 B
146	3b/30c5a3	751721	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (SRR3655799)	COMPLETED	0	2023-01-16 13:21:56.956	7.8s	2s	110.2%	2.8 MB	11 MB	68.4 MB	549 B
152	6b/cb4dc7	751722	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (SRR3655797)	COMPLETED	0	2023-01-16 13:22:00.167	4.6s	1s	93.8%	2.8 MB	11 MB	30.6 MB	3.6 MB
72	77/46ea2a	751645	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (SRR3655801)	COMPLETED	0	2023-01-16 13:21:00.295	1m 9s	1m 5s	96.3%	905.4 MB	1.1 GB	1.2 GB	1.4 KB
81	59/9539df	751648	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (SRR3655801)	COMPLETED	0	2023-01-16 13:21:00.692	1m 9s	1m	115.5%	9.3 GB	39.5 GB	1.6 GB	575.2 KB
