task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
31	c6/8758bf	700745	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (SRR3655801)	COMPLETED	0	2023-01-12 14:22:23.108	5m 10s	4m 57s	510.4%	24.8 GB	26.6 GB	24.3 GB	2.9 GB
36	92/7c7c70	700743	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (SRR3655795)	COMPLETED	0	2023-01-12 14:22:23.085	5m 20s	5m 8s	486.4%	24.8 GB	26.6 GB	24.8 GB	3.1 GB
32	06/9844db	700747	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (SRR3655799)	COMPLETED	0	2023-01-12 14:22:23.131	5m 20s	5m 8s	518.8%	2.8 MB	11 MB	24.4 GB	3 GB
33	70/021cb8	700739	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (SRR3655798)	COMPLETED	0	2023-01-12 14:22:23.033	5m 30s	5m 22s	498.9%	24.8 GB	26.6 GB	24.3 GB	2.9 GB
45	6d/5409a0	701058	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SRR3655793)	COMPLETED	0	2023-01-12 14:27:23.325	39.6s	29s	495.5%	5.2 GB	6.4 GB	2.4 GB	1.9 GB
43	e9/ae6ce3	701056	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SRR3655797)	COMPLETED	0	2023-01-12 14:27:23.150	44.8s	32s	499.7%	5.3 GB	6.5 GB	2.6 GB	2 GB
47	f2/70c6a8	701060	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SRR3655791)	COMPLETED	0	2023-01-12 14:27:29.284	43.6s	31s	504.9%	2.8 MB	11 MB	2.5 GB	1.8 GB
49	33/57817a	701062	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SRR3655801)	COMPLETED	0	2023-01-12 14:27:33.133	39.8s	30s	519.6%	2.9 MB	11 MB	2.5 GB	1.9 GB
57	f1/750f45	701070	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SRR3655793)	COMPLETED	0	2023-01-12 14:28:03.022	14.9s	8s	87.5%	19 MB	40.5 MB	948.8 MB	1.8 MB
51	3e/3b5d0e	701064	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SRR3655795)	COMPLETED	0	2023-01-12 14:27:43.064	39.8s	33s	518.2%	2.8 MB	11 MB	2.6 GB	1.9 GB
53	fe/0759c5	701066	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SRR3655799)	COMPLETED	0	2023-01-12 14:27:43.240	39.7s	32s	507.2%	5.3 GB	6.5 GB	2.5 GB	1.9 GB
60	77/9c81c6	701073	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SRR3655797)	COMPLETED	0	2023-01-12 14:28:07.983	15s	8s	95.7%	2.9 MB	11 MB	1.1 GB	1.8 MB
63	e9/72f1e5	701077	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SRR3655791)	COMPLETED	0	2023-01-12 14:28:13.126	14.8s	7s	96.1%	19.6 MB	41.3 MB	946.8 MB	1.8 MB
66	71/b07cb4	701080	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SRR3655801)	COMPLETED	0	2023-01-12 14:28:13.342	14.6s	8s	96.4%	19.7 MB	40.9 MB	994.6 MB	1.8 MB
46	10/7e36aa	701059	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR3655793)	COMPLETED	0	2023-01-12 14:27:23.400	1m 10s	1m 1s	380.2%	2.9 MB	11 MB	1.9 GB	34.5 MB
55	7d/3252fd	701068	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SRR3655798)	COMPLETED	0	2023-01-12 14:27:52.998	39.9s	31s	523.4%	5.3 GB	6.5 GB	2.6 GB	2 GB
69	94/3f515a	701084	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SRR3655795)	COMPLETED	0	2023-01-12 14:28:23.178	14.7s	7s	97.2%	20.2 MB	41.9 MB	999.5 MB	1.7 MB
72	fe/af2746	701085	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SRR3655799)	COMPLETED	0	2023-01-12 14:28:23.213	14.7s	8s	96.6%	22.7 MB	45.3 MB	1012.3 MB	1.8 MB
44	a8/c2d5dc	701057	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR3655797)	COMPLETED	0	2023-01-12 14:27:23.225	1m 20s	1m 10s	376.2%	1.9 GB	2.3 GB	1.9 GB	34.5 MB
50	a1/949786	701063	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR3655801)	COMPLETED	0	2023-01-12 14:27:33.296	1m 20s	1m 13s	379.8%	2.9 MB	11 MB	1.9 GB	34.5 MB
75	cb/8c3ae0	701090	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SRR3655798)	COMPLETED	0	2023-01-12 14:28:33.335	19.6s	9s	86.9%	19 MB	40.3 MB	1.1 GB	1.8 MB
48	de/45ff9c	701061	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR3655791)	COMPLETED	0	2023-01-12 14:27:29.325	1m 34s	1m 27s	407.6%	2.8 MB	11 MB	2 GB	34.5 MB
54	7a/cbb70f	701067	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR3655799)	COMPLETED	0	2023-01-12 14:27:43.353	1m 30s	1m 21s	394.1%	2 GB	2.4 GB	2 GB	34.5 MB
59	0b/a6c85e	701071	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (SRR3655793)	COMPLETED	0	2023-01-12 14:28:03.105	1m 25s	1m 20s	99.1%	19 MB	26.6 MB	948.8 MB	474 KB
52	e4/9776b9	701065	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR3655795)	COMPLETED	0	2023-01-12 14:27:43.148	1m 50s	1m 42s	394.6%	2.8 MB	11 MB	2 GB	34.5 MB
56	b4/b51e63	701069	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR3655798)	COMPLETED	0	2023-01-12 14:27:53.087	1m 40s	1m 30s	404.3%	1.9 GB	2.3 GB	1.9 GB	34.5 MB
68	dc/a5b4ca	701079	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (SRR3655801)	COMPLETED	0	2023-01-12 14:28:13.272	1m 25s	1m 21s	98.2%	17.6 MB	25.6 MB	994.7 MB	465.8 KB
61	94/a20001	701074	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (SRR3655797)	COMPLETED	0	2023-01-12 14:28:08.022	1m 35s	1m 28s	99.2%	17.6 MB	26.6 MB	1.1 GB	467.8 KB
64	8e/7dfe67	701076	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (SRR3655791)	COMPLETED	0	2023-01-12 14:28:13.012	1m 30s	1m 26s	98.4%	17.9 MB	24.4 MB	946.9 MB	472.7 KB
71	db/c87e9b	701083	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (SRR3655795)	COMPLETED	0	2023-01-12 14:28:23.120	1m 35s	1m 26s	99.3%	17.6 MB	26.7 MB	999.5 MB	472.6 KB
74	85/360bb7	701086	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (SRR3655799)	COMPLETED	0	2023-01-12 14:28:23.310	1m 35s	1m 26s	99.3%	16.9 MB	25.5 MB	1012.4 MB	465.3 KB
77	ac/f6541e	701089	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (SRR3655798)	COMPLETED	0	2023-01-12 14:28:33.272	1m 35s	1m 27s	99.3%	16.1 MB	26.6 MB	1.1 GB	467.8 KB
38	8e/9122a8	700740	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (SRR3655794)	COMPLETED	0	2023-01-12 14:22:23.047	8m 5s	7m 53s	539.0%	24.9 GB	26.5 GB	33 GB	5.9 GB
39	b7/5b01c5	700736	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (SRR3655802)	COMPLETED	0	2023-01-12 14:22:22.969	8m 30s	8m 21s	560.8%	24.9 GB	26.6 GB	33.7 GB	6.1 GB
40	1a/964ed6	700741	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (SRR3655796)	COMPLETED	0	2023-01-12 14:22:23.060	8m 55s	8m 42s	550.0%	24.9 GB	26.7 GB	34.5 GB	6.4 GB
41	0d/19ec78	700746	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (SRR3655792)	COMPLETED	0	2023-01-12 14:22:23.119	9m 5s	8m 52s	572.9%	24.9 GB	26.6 GB	34.4 GB	6.3 GB
58	16/8e4d4e	701072	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR3655793)	COMPLETED	0	2023-01-12 14:28:03.216	3m 35s	3m 25s	107.3%	17.9 GB	40 GB	1.9 GB	985.7 MB
78	5e/faf29b	701101	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SRR3655794)	COMPLETED	0	2023-01-12 14:30:28.031	1m 10s	1m	516.2%	5.3 GB	6.5 GB	5.3 GB	3.5 GB
42	fb/5f7c4a	700737	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (SRR3655800)	COMPLETED	0	2023-01-12 14:22:22.993	9m 20s	9m 6s	593.2%	24.9 GB	26.7 GB	34.2 GB	6.4 GB
94	0d/685ffe	701111	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (SRR3655793)	COMPLETED	0	2023-01-12 14:31:39.896	8s	3s	97.4%	53 MB	271.6 MB	80.7 MB	548 B
86	91/db9c63	701115	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (SRR3655793)	COMPLETED	0	2023-01-12 14:31:40.379	7.6s	1s	97.7%	45.6 MB	267.6 MB	8.9 MB	262 B
65	84/d8029a	701078	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR3655791)	COMPLETED	0	2023-01-12 14:28:13.158	3m 40s	3m 33s	109.6%	16.1 GB	40 GB	1.9 GB	985.7 MB
95	58/46bbdd	701112	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (SRR3655793)	COMPLETED	0	2023-01-12 14:31:39.952	13s	9s	89.0%	18.6 MB	40.2 MB	985.2 MB	1.8 MB
98	65/b5de72	701116	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (SRR3655793)	COMPLETED	0	2023-01-12 14:31:40.472	12.5s	7s	394.8%	218.7 MB	888.6 MB	1.5 GB	25.3 MB
67	87/bd52cc	701081	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR3655801)	COMPLETED	0	2023-01-12 14:28:13.387	3m 45s	3m 36s	105.3%	17.7 GB	40 GB	2 GB	1 GB
99	b4/bbfa31	701123	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SRR3655794)	COMPLETED	0	2023-01-12 14:31:41.204	16.8s	14s	97.3%	21.1 MB	43.9 MB	1.5 GB	1.9 MB
104	ab/e08979	701137	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (SRR3655791)	COMPLETED	0	2023-01-12 14:31:54.103	3.9s	1s	150.7%	2.8 MB	11 MB	8.9 MB	263 B
105	f2/e30fdf	701133	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (SRR3655791)	COMPLETED	0	2023-01-12 14:31:53.608	9.3s	3s	125.6%	2.7 MB	11 MB	79 MB	548 B
117	8e/68eabc	701141	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (SRR3655793)	COMPLETED	0	2023-01-12 14:31:54.562	8.4s	0ms	58.7%	2.8 MB	11 MB	30.6 MB	3.6 MB
124	7d/111f85	701144	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (SRR3655801)	COMPLETED	0	2023-01-12 14:31:58.238	4.7s	1s	152.4%	5.2 MB	34.1 MB	8.9 MB	263 B
70	72/c4f0fd	701082	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR3655795)	COMPLETED	0	2023-01-12 14:28:23.015	3m 45s	3m 38s	108.1%	18.1 GB	39.9 GB	2 GB	1 GB
73	c2/2216c2	701087	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR3655799)	COMPLETED	0	2023-01-12 14:28:23.378	3m 45s	3m 38s	108.3%	2.9 MB	11 MB	2 GB	1 GB
80	1f/659fbd	701103	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SRR3655802)	COMPLETED	0	2023-01-12 14:30:53.031	1m 15s	1m 4s	516.8%	5.3 GB	6.5 GB	5.5 GB	3.7 GB
90	f7/53cfc7	701122	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (SRR3655793)	COMPLETED	0	2023-01-12 14:31:41.077	26.9s	22s	97.7%	48.2 MB	269 MB	1002.9 MB	1.1 KB
106	04/ca4f61	701130	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (SRR3655791)	COMPLETED	0	2023-01-12 14:31:53.312	14.7s	9s	86.7%	19.6 MB	41.3 MB	985.2 MB	1.8 MB
116	81/8e2ce5	701139	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (SRR3655791)	COMPLETED	0	2023-01-12 14:31:54.393	13.7s	8s	344.5%	2.7 MB	11 MB	1.5 GB	25.3 MB
130	6c/e2f0ad	701151	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (SRR3655801)	COMPLETED	0	2023-01-12 14:31:59.073	9s	3s	114.6%	48.7 MB	271.6 MB	71.5 MB	548 B
62	25/a8eaac	701075	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR3655797)	COMPLETED	0	2023-01-12 14:28:08.124	4m 5s	3m 56s	108.2%	16.5 GB	39.9 GB	2.2 GB	1.1 GB
87	1c/85f552	701113	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (SRR3655793)	COMPLETED	0	2023-01-12 14:31:40.110	32.8s	25s	96.9%	109.8 MB	327.8 MB	1 GB	39.8 MB
127	03/3e4ec3	701145	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (SRR3655801)	COMPLETED	0	2023-01-12 14:31:58.364	14.6s	9s	85.3%	2.8 MB	11 MB	1 GB	1.8 MB
128	59/73aaa5	701153	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (SRR3655801)	COMPLETED	0	2023-01-12 14:31:59.374	13.7s	7s	394.1%	231.9 MB	888.6 MB	1.6 GB	25.3 MB
137	85/1da097	701160	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (SRR3655795)	COMPLETED	0	2023-01-12 14:32:08.896	9s	1s	149.9%	2.8 MB	11 MB	8.9 MB	263 B
139	0e/50fe86	701165	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (SRR3655795)	COMPLETED	0	2023-01-12 14:32:09.323	8.6s	3s	128.2%	50.6 MB	271.6 MB	80.6 MB	548 B
151	06/e008c7	701174	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (SRR3655799)	COMPLETED	0	2023-01-12 14:32:10.013	8s	3s	128.6%	52.5 MB	271.6 MB	70.7 MB	548 B
156	9f/b87430	701180	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (SRR3655799)	COMPLETED	0	2023-01-12 14:32:12.746	5.3s	1s	116.4%	5.3 MB	33.9 MB	8.9 MB	262 B
160	21/7c69ef	701184	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (SRR3655791)	COMPLETED	0	2023-01-12 14:32:13.347	4.7s	1s	90.0%	6 MB	25.4 MB	30.6 MB	3.6 MB
161	a1/addbb9	701193	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (SRR3655797)	COMPLETED	0	2023-01-12 14:32:13.939	4.1s	1s	145.8%	5.2 MB	34.1 MB	8.9 MB	265 B
174	c6/93439b	701198	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (SRR3655801)	COMPLETED	0	2023-01-12 14:32:14.355	3.7s	1s	97.3%	6.3 MB	25.4 MB	30.6 MB	3.6 MB
89	8c/7e058f	701117	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (SRR3655793)	COMPLETED	0	2023-01-12 14:31:40.638	42.3s	35s	99.9%	158.4 MB	387.8 MB	1020.6 MB	16.6 KB
109	87/59c621	701128	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (SRR3655791)	COMPLETED	0	2023-01-12 14:31:53.028	29.9s	22s	100.8%	49.9 MB	269 MB	1002.9 MB	1.1 KB
