Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
AT1G01240	AT1G01240	1	+	99894	101834	111.336426	8.806849	14.037612
AT1G01250	ERF023	1	-	104491	105330	0.000000	0.000000	0.000000
AT1G01260	BHLH13	1	+	108946	111609	101.317192	6.982131	11.129115
AT1G01270	AT1G01270	1	-	111890	111961	0.000000	0.000000	0.000000
AT1G01280	CYP703A2	1	+	112263	113947	0.000000	0.000000	0.000000
AT1G01290	CNX3	1	+	114286	116108	218.586014	15.877722	25.308178
AT1G01300	AT1G01300	1	+	116943	118764	747.652039	46.377201	73.922600
AT1G01305	AT1G01305	1	+	119397	119997	0.000000	0.000000	0.000000
AT1G01310	AT1G01310	1	+	120154	121130	1.190112	0.073823	0.117670
AT1G01320	AT1G01320	1	-	121067	130577	76.322945	4.781405	7.621285
AT1G01340	CNGC10	1	-	132328	135831	145.954239	9.573703	15.259935
AT1G01350	AT1G01350	1	+	136124	138162	283.875702	17.608942	28.067642
AT1G01355	AT1G01355	1	+	138513	139568	6.870451	0.426177	0.679302
AT1G01360	PYL9	1	+	141971	143183	346.309998	21.481768	34.240707
AT1G01370	HTR12	1	+	143564	145684	111.270164	7.655841	12.202971
AT1G01380	ETC1	1	+	147153	147942	126.570419	7.851222	12.514397
AT1G01390	UGT72B2	1	-	148120	149806	0.000000	0.000000	0.000000
AT1G01400	AT1G01400	1	-	150689	152210	0.000000	0.000000	0.000000
AT1G01410	APUM22	1	+	153113	154198	0.000000	0.000000	0.000000
AT1G01420	UGT72B3	1	-	154492	156011	31.527632	1.955673	3.117231
AT1G01430	TBL25	1	-	156801	158655	231.355667	14.351099	22.874828
AT1G01440	AT1G01440	1	-	159856	162572	115.528137	7.166264	11.422613
AT1G01448	AT1G01448	1	+	163419	166239	40.427650	3.131457	4.991364
AT1G01450	AT1G01450	1	-	164105	165517	0.000000	0.000000	0.000000
AT1G01453	AT1G01453	1	-	166589	167842	15.582934	1.077796	1.717945
AT1G01460	PIP5K10	1	+	168723	171165	0.000000	0.000000	0.000000
AT1G01470	LEA14	1	-	172146	172948	1023.217346	63.470646	101.168564
AT1G01471	AT1G01471	1	+	173251	173466	0.000000	0.000000	0.000000
AT1G01480	ACS2	1	+	175782	178400	32.919941	2.115881	3.372593
AT1G01490	AT1G01490	1	-	180059	182358	991.777832	65.751083	104.803459
AT1G01500	AT1G01500	1	+	185133	186923	119.300476	7.400263	11.795596
AT1G01510	AN	1	+	187211	190056	446.738617	27.711403	44.170387
AT1G01520	RVE3	1	+	190596	192139	3.418996	0.212082	0.338046
AT1G01530	AGL28	1	-	192640	193670	0.000000	0.000000	0.000000
AT1G01540	AT1G01540	1	+	195780	198684	322.231628	20.734322	33.049320
AT1G01550	BPS1	1	+	199639	201775	1890.432373	125.387222	199.860031
AT1G01560	MPK11	1	+	202136	204335	26.522804	2.113982	3.369567
AT1G01570	AT1G01570	1	+	205176	207435	51.892136	3.218893	5.130731
AT1G01580	FRO2	1	+	209395	213041	2285.975586	141.800125	226.021255
AT1G01590	FRO1	1	+	214229	217304	0.000000	0.000000	0.000000
AT1G01600	CYP86A4	1	+	218994	221286	48.613960	3.015547	4.806608
AT1G01610	GPAT4	1	-	221691	224340	670.130371	41.568497	66.257797
AT1G01620	PIP1-3	1	-	225665	227302	5762.383789	357.454498	569.761902
AT1G01630	AT1G01630	1	+	229013	230917	521.671631	32.359531	51.579235
AT1G01640	AT1G01640	1	-	230994	232508	308.308899	20.722492	33.030464
AT1G01650	SPPL4	1	-	232841	237817	395.643250	25.131601	40.058331
AT1G01660	PUB55	1	-	240057	242608	58.578209	3.633633	5.791803
AT1G01670	PUB56	1	-	242843	245988	67.642448	4.195892	6.688012
AT1G01680	PUB54	1	-	246411	248367	5.936788	0.368262	0.586988
AT1G01690	ATPRD3	1	+	249141	252462	97.989067	6.078307	9.688473
AT1G01695	AT1G01695	1	+	252947	254495	3.354839	0.208102	0.331703
AT1G01700	ROPGEF2	1	-	259495	261474	13.294925	0.824690	1.314509
AT1G01710	AT1G01710	1	+	262828	267771	191.435989	11.874864	18.927849
AT1G01720	NAC002	1	+	268330	269819	589.821594	36.586906	58.317425
AT1G01725	AT1G01725	1	-	269792	270775	99.624168	6.179733	9.850140
AT1G01730	AT1G01730	1	+	270956	272061	388.729675	24.113081	38.434868
AT1G01740	AT1G01740	1	-	272111	274569	49.829971	3.123675	4.978958
AT1G01750	ADF10	1	+	275366	276310	465.548889	28.878214	46.030216
AT1G01760	AT1G01760	1	-	276266	278448	37.934765	2.353111	3.750724
AT1G01770	AT1G01770	1	+	278615	282891	99.139290	6.149656	9.802198
AT1G01780	PLIM2B	1	+	282761	284245	277.304932	17.201353	27.417969
AT1G01790	KEA1	1	+	284610	291094	87.489853	5.427036	8.650384
AT1G01800	AT1G01800	1	+	293342	295040	1230.513672	76.608414	122.109421
AT1G01810	AT1G01810	1	+	295221	295859	23.491392	1.457182	2.322664
AT1G01820	PEX11C	1	-	296001	298120	508.872620	31.565603	50.313759
AT1G01830	AT1G01830	1	-	298535	302315	81.337036	5.231782	8.339161
AT1G01840	AT1G01840	1	+	303537	304358	35.956593	2.230404	3.555136
AT1G01860	PFC1	1	-	304133	306287	74.344208	4.611606	7.350635
AT1G01870	AT1G01870	1	+	306384	306456	0.000000	0.000000	0.000000
AT1G01880	GEN1	1	-	306480	309109	21.287575	1.320478	2.104766
AT1G01890	AT1G01890	1	-	309275	309347	0.000000	0.000000	0.000000
AT1G01900	SBTI1.1	1	+	310316	313130	33.238388	2.061793	3.286379
AT1G01910	AT1G01910	1	-	313101	315902	412.041321	27.990110	44.614628
AT1G01920	AT1G01920	1	+	316128	319650	205.438858	13.309018	21.213810
AT1G01930	AT1G01930	1	-	319836	322860	114.729866	7.116747	11.343685
AT1G01940	CYP18-1	1	+	323027	324917	355.255646	22.036673	35.125191
AT1G01950	ARK2	1	+	325379	330619	147.109604	9.330985	14.873054
AT1G01960	BIG3	1	-	330588	337582	333.214752	20.669464	32.945942
AT1G01970	AT1G01970	1	+	338291	340077	64.509399	4.001548	6.378238
AT1G01980	AT1G01980	1	-	340172	341999	1.321663	0.081983	0.130677
AT1G01990	AT1G01990	1	-	343166	344341	150.448975	9.332419	14.875341
AT1G02000	GAE2	1	+	345812	347592	101.439644	6.292348	10.029641
AT1G02010	SEC1A	1	+	347891	352480	62.106709	3.852508	6.140676
AT1G02020	AT1G02020	1	-	352637	354969	29.048006	1.860185	2.965028
AT1G02030	ZAT1	1	-	355321	357258	2.902477	0.180042	0.286977
AT1G02040	AT1G02040	1	-	358104	359078	0.774359	0.048034	0.076563
AT1G02050	PKSA	1	-	359117	360518	60.218750	3.735397	5.954009
AT1G02060	AT1G02060	1	-	360918	363094	43.120808	2.674804	4.263484
AT1G02065	SPL8	1	+	365209	367340	0.000000	0.000000	0.000000
AT1G02070	AT1G02070	1	-	370257	370967	0.000000	0.000000	0.000000
AT1G02074	AT1G02074	1	+	372064	372210	0.000000	0.000000	0.000000
AT1G02080	AT1G02080	1	+	373335	386847	242.086594	15.167365	24.175909
AT1G02090	CSN7	1	-	387277	389647	375.761292	33.418087	53.266514
AT1G02100	AT1G02100	1	+	389812	392816	455.254822	29.798189	47.496601
AT1G02110	AT1G02110	1	+	392831	395528	155.278732	9.632011	15.352874
AT1G02120	VAD1	1	+	395761	399897	484.992767	30.084326	47.952690
AT1G02130	RABD2A	1	-	400035	401882	522.908936	32.436283	51.701572
AT1G02136	AT1G02136	1	-	402693	402961	0.000000	0.000000	0.000000
AT1G02140	MEE63	1	-	403190	404456	2955.888428	183.355133	292.257538
AT1G02145	ALG12	1	+	404600	408619	188.817978	12.166359	19.392477
AT1G02150	AT1G02150	1	+	408622	410611	165.858658	10.288289	16.398943
AT1G02160	AT1G02160	1	+	410748	411597	255.211639	18.016066	28.716576
AT1G02170	AMC1	1	+	411779	413554	338.794830	21.015600	33.497658
AT1G02180	AT1G02180	1	-	413522	414645	34.772984	2.156984	3.438109
AT1G02190	AT1G02190	1	+	415079	418010	0.000000	0.000000	0.000000
AT1G02205	CER1	1	+	418748	422438	26.412624	1.790923	2.854629
AT1G02210	AT1G02210	1	-	427548	427811	0.000000	0.000000	0.000000
AT1G02220	NAC003	1	-	428814	430647	204.672165	12.695910	20.236549
AT1G02228	AT1G02228	1	-	433031	433819	0.000000	0.000000	0.000000
AT1G02230	NAC004	1	-	435174	436776	22.207216	1.377524	2.195694
AT1G02250	NAC005	1	-	437951	439559	6.116621	0.379417	0.604769
AT1G02260	AT1G02260	1	-	440441	442877	26.335041	1.633575	2.603825
AT1G02270	AT1G02270	1	-	443149	446235	140.729477	8.729515	13.914345
AT1G02280	TOC33	1	-	448463	450426	407.649902	25.318033	40.355492
AT1G02290	AT1G02290	1	-	450527	452737	100.996460	6.264857	9.985823
AT1G02300	AT1G02300	1	+	453288	455463	94.083076	5.836017	9.302276
AT1G02305	AT1G02305	1	+	455688	458164	707.433411	43.882420	69.946060
AT1G02310	MAN1	1	-	458133	460696	97.593208	6.053751	9.649333
AT1G02320	AT1G02320	1	+	461828	461974	0.000000	0.000000	0.000000
AT1G02330	AT1G02330	1	-	462075	463612	418.960297	25.988302	41.423859
AT1G02335	GL22	1	-	463855	464924	271.637024	16.849770	26.857567
AT1G02340	HFR1	1	-	465718	467844	37.820431	2.346019	3.739419
AT1G02350	AT1G02350	1	+	469818	470693	22.820332	1.415556	2.256315
AT1G02360	AT1G02360	1	-	471990	473160	727.021790	45.097496	71.882820
AT1G02370	AT1G02370	1	+	474500	476511	74.363487	4.612802	7.352541
AT1G02380	AT1G02380	1	+	477000	478971	34.241749	2.124032	3.385584
AT1G02390	GPAT2	1	+	480852	483292	18.630375	1.155651	1.842041
AT1G02391	AT1G02391	1	-	483764	483919	0.000000	0.000000	0.000000
AT1G02400	GA2OX6	1	+	486801	489577	243.315155	15.092952	24.057299
AT1G02405	AT1G02405	1	-	489979	490505	2.607211	0.161727	0.257783
AT1G02410	COX11	1	+	490925	492926	393.743469	24.424089	38.930595
AT1G02420	AT1G02420	1	+	493683	495158	48.300003	2.996072	4.775566
AT1G02430	ATARFD1B	1	-	495050	496062	117.888535	7.312680	11.655993
AT1G02440	ATARFD1A	1	-	496586	497479	11.019197	0.683526	1.089501
AT1G02450	NIMIN-1	1	-	497976	498516	14.081338	0.873472	1.392264
AT1G02460	AT1G02460	1	-	504673	507204	53.965652	3.347514	5.335746
AT1G02470	AT1G02470	1	-	511765	513624	5.980422	0.373947	0.596050
AT1G02475	AT1G02475	1	-	513843	515404	134.018295	8.313217	13.250791
AT1G02480	AT1G02480	1	+	515494	515566	0.000000	0.000000	0.000000
AT1G02490	AT1G02490	1	+	516618	516734	39.692307	2.462132	3.924497
AT1G02500	SAM1	1	+	518251	520437	8156.637207	506.952057	808.052551
AT1G02510	TPK4	1	-	520498	521668	0.000000	0.000000	0.000000
AT1G02520	ABCB11	1	+	523651	528745	412.842163	25.608789	40.818943
AT1G02530	ABCB12	1	+	529795	534677	8.082916	0.501387	0.799182
AT1G02540	AT1G02540	1	-	534827	535699	0.000000	0.000000	0.000000
AT1G02550	AT1G02550	1	+	536483	537211	0.000000	0.000000	0.000000
AT1G02560	CLPP5	1	+	537860	540109	529.631409	32.853283	52.366245
AT1G02570	AT1G02570	1	+	541335	542240	15.798015	0.979958	1.561997
AT1G02575	AT1G02575	1	+	543110	544007	18.873051	1.170704	1.866035
AT1G02580	MEA	1	+	544783	549202	0.515932	0.032004	0.051012
AT1G02590	AT1G02590	1	-	552138	552761	0.000000	0.000000	0.000000
AT1G02600	AT1G02600	1	+	552640	552711	0.000000	0.000000	0.000000
AT1G02610	AT1G02610	1	-	553050	555994	27.787621	1.723679	2.747445
AT1G02620	AT1G02620	1	+	557092	557986	0.000000	0.000000	0.000000
AT1G02630	ETN8	1	-	560610	562424	0.000000	0.000000	0.000000
AT1G02640	BXL2	1	+	564205	567769	264.077606	16.380856	26.110144
AT1G02650	AT1G02650	1	+	568704	570418	4.868353	0.301986	0.481349
AT1G02660	AT1G02660	1	-	571955	574981	39.047527	2.422136	3.860746
AT1G02670	AT1G02670	1	+	576046	580299	11.222631	0.696145	1.109615
AT1G02680	TAF13	1	+	580625	582310	102.072769	6.331621	10.092240
AT1G02681	AT1G02681	1	+	582413	582922	5.025490	0.311733	0.496885
AT1G02690	IMPA6	1	+	584260	587219	361.160309	22.437637	35.764309
AT1G02700	AT1G02700	1	+	588329	589480	10.825243	0.671495	1.070324
AT1G02710	AT1G02710	1	-	589706	589996	48.773197	3.025424	4.822352
AT1G02720	GATL5	1	+	591826	594236	110.871391	7.158626	11.410439
AT1G02730	CSLD5	1	-	594573	598657	380.798401	23.621101	37.650681
AT1G02740	MRG2	1	-	599416	602038	110.766869	6.870920	10.951853
AT1G02750	DI19-2	1	+	602497	604292	283.648499	17.745884	28.285919
AT1G02760	AT1G02760	1	+	604402	604474	0.000000	0.000000	0.000000
AT1G02770	AT1G02770	1	-	604873	606693	4.457307	0.276489	0.440707
AT1G02780	RPL19A	1	-	607808	609465	14363.908203	890.999817	1420.202637
AT1G02790	PGA3	1	-	610391	612324	0.000000	0.000000	0.000000
AT1G02800	CEL2	1	-	613216	616191	2.239229	0.138900	0.221399
AT1G02810	PME7	1	+	618265	620480	155.302734	9.633501	15.355247
AT1G02813	AT1G02813	1	+	620678	621289	3.316993	0.205755	0.327961
AT1G02816	AT1G02816	1	+	621461	622469	436.460876	27.073870	43.154194
AT1G02820	AT1G02820	1	-	623765	624475	6.843903	0.424530	0.676677
AT1G02830	RPL22A	1	-	625145	625608	0.000000	0.000000	0.000000
AT1G02840	SR34	1	+	626741	629819	865.704346	63.246216	100.810837
AT1G02850	BGLU11	1	+	630505	633259	343.754578	22.607735	36.035431
AT1G02860	BAH1	1	+	635144	637262	246.299194	15.283160	24.360481
AT1G02870	AT1G02870	1	-	637214	638677	409.351135	25.392241	40.473774
AT1G02880	TPK1	1	-	642752	644903	254.536377	21.990650	35.051830
AT1G02890	AT1G02890	1	-	645092	651907	394.503540	24.484324	39.026604
AT1G02900	RALF1	1	-	653765	654343	3617.509766	224.395813	357.674042
AT1G02910	LPA1	1	-	655577	658148	149.993256	9.304152	14.830282
AT1G02920	GSTF7	1	-	658657	659771	240.017242	14.888381	23.731224
AT1G02930	GSTF6	1	-	661177	662456	263.504639	18.234961	29.065481
AT1G02940	GSTF5	1	-	663079	664128	0.000000	0.000000	0.000000
AT1G02950	GSTF4	1	-	665152	666452	118.953766	7.596280	12.108034
AT1G02952	AT1G02952	1	+	665354	666367	0.000000	0.000000	0.000000
AT1G02960	AT1G02960	1	-	666872	669837	120.276428	7.842529	12.500541
AT1G02965	AT1G02965	1	-	671661	672814	0.000000	0.000000	0.000000
AT1G02970	WEE1	1	+	673306	676378	55.558460	3.446317	5.493231
AT1G02980	CUL2	1	+	677869	681310	5.656399	0.350869	0.559265
AT1G02990	AT1G02990	1	-	681396	687315	98.757637	6.194092	9.873027
AT1G03000	PEX6	1	-	687890	692560	89.078224	5.525564	8.807431
AT1G03010	AT1G03010	1	+	693480	696382	25.417341	1.576649	2.513089
AT1G03020	GRXS1	1	-	698207	698515	1.359223	0.084313	0.134390
AT1G03030	AT1G03030	1	+	701478	703864	176.609665	10.955178	17.461927
AT1G03040	BHLH7	1	-	703906	706631	504.440674	31.402351	50.053543
AT1G03050	AT1G03050	1	+	707726	710041	0.609793	0.037826	0.060292
AT1G03055	D27	1	-	710018	711803	0.000000	0.000000	0.000000
AT1G03060	SPI	1	-	712473	726891	125.804756	7.803727	12.438694
AT1G03070	AT1G03070	1	+	729901	731557	12.272560	0.784385	1.250265
AT1G03080	NET1D	1	-	731611	738056	413.424347	25.644903	40.876503
AT1G03090	MCCA	1	+	739679	744184	154.085358	9.573240	15.259194
AT1G03100	AT1G03100	1	-	743885	746479	33.200806	2.059461	3.282663
AT1G03106	AT1G03106	1	-	748102	749034	13.128617	0.814374	1.298066
AT1G03110	TRM82	1	+	749246	751963	218.670670	13.564242	21.620625
AT1G03120	ATRAB28	1	+	752271	753140	6.204007	0.384837	0.613409
AT1G03130	PSAD2	1	-	753307	754198	29.134529	1.807228	2.880618
AT1G03140	AT1G03140	1	-	754371	756303	576.934875	35.787540	57.043278
AT1G03150	AT1G03150	1	+	756414	758612	444.777924	27.589781	43.976524
AT1G03160	FZL	1	+	761282	766158	50.993889	3.238907	5.162632
AT1G03170	FAF2	1	+	769632	770684	14.087369	0.873846	1.392860
AT1G03180	AT1G03180	1	+	773411	775344	73.780518	5.788728	9.226901
AT1G03190	UVH6	1	+	775527	780062	75.661850	5.027272	8.013184
AT1G03200	AT1G03200	1	+	780602	781285	18.439774	1.143828	1.823196
AT1G03210	AT1G03210	1	+	782948	784240	627.917542	38.950012	62.084091
AT1G03220	AT1G03220	1	+	787122	788651	3921.348145	243.243042	387.715424
AT1G03230	AT1G03230	1	+	790091	791592	457.007172	28.348366	45.185669
AT1G03240	AT1G03240	1	-	792222	792986	0.000000	0.000000	0.000000
AT1G03250	AT1G03250	1	-	793353	795376	248.871231	15.669927	24.976965
AT1G03260	AT1G03260	1	-	795532	798463	120.970345	7.503847	11.960700
AT1G03270	CBSDUF4	1	+	799191	802436	41.699333	2.586629	4.122938
AT1G03280	AT1G03280	1	+	803035	807066	321.048645	19.914795	31.743042
AT1G03290	AT1G03290	1	+	807361	810868	312.943939	20.935720	33.370335
AT1G03300	ATDUF1	1	-	811033	813086	20.408842	1.265970	2.017883
AT1G03310	ISA2	1	+	813471	816749	72.892387	4.552252	7.256029
AT1G03320	AT1G03320	1	+	817027	817767	0.000000	0.000000	0.000000
AT1G03330	LSM2	1	-	817983	819563	777.840881	48.249828	76.907463
AT1G03340	AT1G03340	1	+	819662	821317	21.628660	1.341636	2.138490
AT1G03350	AT1G03350	1	-	822638	824393	549.563232	34.089661	54.336967
AT1G03360	ATRRP4	1	+	824537	826358	248.632126	15.422766	24.583004
AT1G03365	RF4	1	+	826569	830383	87.311707	5.415986	8.632770
AT1G03370	AT1G03370	1	+	830627	835361	181.462860	11.256225	17.941776
AT1G03380	ATG18G	1	+	835785	840940	225.116959	13.964109	22.257988
AT1G03400	AT1G03400	1	-	842747	844190	19.544498	1.212354	1.932423
AT1G03410	2A6	1	-	844436	847683	57.364254	3.558331	5.671775
AT1G03420	Sadhu4-2	1	+	846664	847739	0.000000	0.000000	0.000000
AT1G03430	AHP5	1	+	847873	849500	213.071304	13.216911	21.066999
AT1G03440	AT1G03440	1	+	852366	854032	44.125977	2.737154	4.362867
AT1G03445	BSU1	1	-	854410	859701	4.920059	0.305194	0.486461
AT1G03457	BRN2	1	-	860788	864125	128.948685	8.181845	13.041390
AT1G03470	NET3A	1	-	865915	867733	205.566162	13.010956	20.738718
AT1G03475	CPX1	1	-	869051	871211	319.117737	19.795019	31.552126
AT1G03495	3AT2	1	+	873184	874935	121.718033	7.550226	12.034627
AT1G03502	AT1G03502	1	-	875358	875471	15.140351	0.939163	1.496972
AT1G03506	AT1G03506	1	-	875518	875604	10.505747	0.651676	1.038735
AT1G03510	PCMP-E3	1	-	876258	877547	17.651163	1.094910	1.745224
AT1G03520	AT1G03520	1	-	877862	880158	65.484520	4.157432	6.626708
AT1G03530	ATNAF1	1	-	880496	883391	182.603607	11.326986	18.054565
AT1G03540	PCMP-E4	1	+	883782	885611	12.925683	0.801786	1.278001
AT1G03550	SCAMP2	1	-	885623	887956	164.317154	10.192669	16.246529
AT1G03545	AT1G03545	1	+	885941	887906	9.509416	0.589873	0.940224
AT1G03560	AT1G03560	1	-	890156	892410	74.410645	4.615727	7.357204
AT1G03580	AT1G03580	1	+	892847	894052	0.494196	0.030655	0.048863
AT1G03590	PPC6-6	1	-	894254	897518	207.643280	12.880209	20.530313
AT1G03600	PSB27-1	1	+	898876	899655	114.075638	7.076165	11.279000
AT1G03610	AT1G03610	1	+	900887	903003	129.786270	8.050702	12.832357
AT1G03620	AT1G03620	1	-	904319	906186	106.953491	6.634375	10.574812
AT1G03630	PORC	1	+	907642	909376	40.716644	2.525672	4.025776
AT1G03640	AT1G03640	1	-	909811	909883	0.000000	0.000000	0.000000
AT1G03650	AT1G03650	1	-	910023	911193	63.392181	3.932246	6.267775
AT1G03660	AT1G03660	1	-	911436	911759	112.635803	6.986851	11.136639
AT1G03670	AT1G03670	1	-	914222	916222	0.000000	0.000000	0.000000
AT1G03680	ATHM1	1	-	916819	918064	151.616486	9.404840	14.990776
AT1G03687	AT1G03687	1	+	918299	920507	122.678993	8.120043	12.942882
AT1G03700	AT1G03700	1	+	920950	921901	92.460938	5.735395	9.141890
AT1G03710	AT1G03710	1	+	923426	924726	0.000000	0.000000	0.000000
AT1G03720	AT1G03720	1	-	924996	926373	0.000000	0.000000	0.000000
AT1G03730	AT1G03730	1	-	930828	931895	275.819275	17.109196	27.271078
AT1G03740	AT1G03740	1	+	933512	937043	200.289429	12.672903	20.199881
AT1G03743	AT1G03743	1	-	937207	937287	0.000000	0.000000	0.000000
AT1G03746	AT1G03746	1	-	937401	937485	0.000000	0.000000	0.000000
AT1G03750	SWI2	1	+	937920	941162	58.428486	3.624346	5.776999
AT1G03760	AT1G03760	1	-	941062	943377	131.763657	8.173361	13.027867
AT1G03770	RING1B	1	+	944572	947483	104.186859	6.594718	10.511601
AT1G03780	TPX2	1	-	947520	951827	111.040276	7.842521	12.500529
AT1G03790	SOM	1	+	954525	956097	0.000000	0.000000	0.000000
AT1G03800	ERF10	1	-	957261	957998	7.739845	0.480106	0.765262
AT1G03810	AT1G03810	1	+	958759	959609	2.398148	0.148758	0.237112
AT1G03820	AT1G03820	1	-	959869	960728	2396.982666	148.685944	236.996872
AT1G03830	AT1G03830	1	-	962016	966757	98.873177	6.133149	9.775887
AT1G03840	MGP	1	-	967503	970130	130.050415	8.067087	12.858475
AT1G03850	GRXS13	1	-	976097	977761	427.489197	42.611427	67.920166
AT1G03860	PHB2	1	-	979308	981885	839.429077	62.221962	99.178238
AT1G03870	FLA9	1	-	982506	983540	3056.594238	189.601959	302.214630
AT1G03880	CRB	1	+	985751	988146	1.298224	0.080529	0.128359
AT1G03890	CRD	1	+	989198	991020	0.000000	0.000000	0.000000
AT1G03900	ATNAP4	1	+	991139	993118	1480.640625	91.844818	146.395370
AT1G03905	ABCI19	1	+	993400	995784	183.779587	11.399933	18.170837
AT1G03910	CTN	1	+	996115	1000437	439.891418	30.223738	48.174900
AT1G03920	AT1G03920	1	+	1001321	1004383	46.513466	2.885252	4.598926
AT1G03930	ADK1	1	+	1004769	1008370	161.761337	10.034130	15.993829
AT1G03935	AT1G03935	1	+	1008810	1008896	10.413794	0.645972	1.029643
AT1G03940	3AT1	1	-	1009542	1011056	75.676239	4.694232	7.482337
AT1G03950	VPS2.3	1	-	1011172	1013365	267.576050	16.597866	26.456045
AT1G03960	B''EPSILON	1	+	1013715	1017929	82.861053	5.454859	8.694732
AT1G03970	GBF4	1	+	1018100	1019247	179.926727	11.160938	17.789894
AT1G03980	PCS2	1	-	1018570	1022108	36.846878	2.285629	3.643162
AT1G03990	FAO1	1	+	1024847	1027616	19.908213	1.234916	1.968385
AT1G04000	AT1G04000	1	-	1028106	1029119	167.090729	10.364716	16.520761
AT1G04010	PSAT	1	-	1031200	1036237	108.023972	6.700777	10.680654
AT1G04020	BARD1	1	+	1036537	1040224	110.884216	6.890858	10.983632
AT1G04030	AT1G04030	1	+	1040383	1042892	149.074188	9.247141	14.739412
AT1G04040	AT1G04040	1	-	1042362	1043864	3332.448242	206.713303	329.489136
AT1G04050	SUVR1	1	-	1045598	1049297	53.493458	3.318224	5.289058
AT1G04070	TOM9-1	1	-	1050553	1051186	182.041016	11.292089	17.998940
AT1G04080	PRP39	1	+	1051312	1056827	442.361725	33.596443	53.550800
AT1G04090	AT1G04090	1	+	1057151	1059419	13.990331	0.867827	1.383266
AT1G04100	IAA10	1	+	1059506	1061191	57.680222	3.577931	5.703016
AT1G04110	SBT1.2	1	-	1061457	1063784	0.000000	0.000000	0.000000
AT1G04120	ABCC5	1	-	1064450	1071047	509.940094	32.337574	51.544235
AT1G04130	TPR2	1	+	1073427	1075568	151.745972	9.412872	15.003578
AT1G04140	AT1G04140	1	-	1075543	1080630	554.867310	34.506187	55.000881
AT1G04150	AT1G04150	1	-	1081208	1084246	0.102665	0.006368	0.010151
AT1G04160	XI-B	1	+	1086495	1096146	62.677326	3.887904	6.197095
AT1G04170	EIF2 GAMMA	1	+	1096946	1099898	1164.741821	72.249474	115.161507
AT1G04171	AT1G04171	1	-	1100444	1100608	0.472727	0.029323	0.046740
AT1G04180	YUC9	1	+	1104623	1105988	113.259872	7.025562	11.198343
AT1G04190	TPR3	1	-	1106428	1108715	650.080505	40.324795	64.275406
AT1G04200	AT1G04200	1	+	1109482	1114107	248.828476	15.434945	24.602417
AT1G04210	AT1G04210	1	+	1114405	1119739	238.782883	14.811813	23.609179
AT1G04220	KCS17	1	-	1119699	1122526	399.875793	24.804482	39.536919
AT1G04230	AT1G04230	1	+	1125518	1128168	134.433136	8.338949	13.291807
AT1G04240	IAA3	1	-	1128188	1129551	170.628189	10.584146	16.870522
AT1G04250	IAA17	1	+	1136258	1138613	2029.447144	125.887543	200.657516
AT1G04260	PRA1D	1	-	1140528	1141365	215.630066	13.375633	21.319990
AT1G04270	RPS15A	1	-	1141604	1143053	11345.004883	703.735901	1121.714600
AT1G04280	AT1G04280	1	-	1143436	1146654	994.972473	61.718601	98.375908
AT1G04290	AT1G04290	1	-	1147523	1148533	358.772491	22.254824	35.472912
